,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.drop,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,model.init.fit_intercept,Condensing Ratio,model.init.max_iter,Metric,model.init.modified,model.init.name,model.init.penalty,model.init.solver,Symmetric,model.init.tol,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method
b04965e55baec7f38106721d7ee7728a,train,deckard.base.experiment.Experiment,b04965e55baec7f38106721d7ee7728a,DDoS,cpu,b04965e55baec7f38106721d7ee7728a,b04965e55baec7f38106721d7ee7728a,k-Logistic,b04965e55baec7f38106721d7ee7728a,b04965e55baec7f38106721d7ee7728a,1.0,9.992007221626413e-16,cpu,1725825578.367008,1725825335.1968234,240.88145422,0.60220363555,cpu,1725825335.1957817,1725825183.3597622,147.99493815,0.2959898763,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,9,True,True,400,500,deckard.base.files.FileConfig,data,cc55b9c4cb3be6dd0d90a8d7a1f80430,.pkl,ddos,b04965e55baec7f38106721d7ee7728a,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,9,True,True,400,500,Label,4.009459872900361,,True,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0001431388992961,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
cb4e5c9c5d10e836fcf070de1cdf104e,train,deckard.base.experiment.Experiment,cb4e5c9c5d10e836fcf070de1cdf104e,DDoS,cpu,cb4e5c9c5d10e836fcf070de1cdf104e,cb4e5c9c5d10e836fcf070de1cdf104e,k-Logistic,cb4e5c9c5d10e836fcf070de1cdf104e,cb4e5c9c5d10e836fcf070de1cdf104e,1.0,9.992007221626413e-16,cpu,1725827981.1965537,1725827747.294124,231.25979973,0.578149499325,cpu,1725827747.293611,1725827596.2600963,147.0196091,0.2940392182,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,9,True,True,400,500,deckard.base.files.FileConfig,data,cc55b9c4cb3be6dd0d90a8d7a1f80430,.pkl,ddos,cb4e5c9c5d10e836fcf070de1cdf104e,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,9,True,True,400,500,Label,4.572156954420812,,True,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0001484432338107,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
b02d1369fb0116341b69f28116a5ab7d,train,deckard.base.experiment.Experiment,b02d1369fb0116341b69f28116a5ab7d,DDoS,cpu,b02d1369fb0116341b69f28116a5ab7d,b02d1369fb0116341b69f28116a5ab7d,k-Logistic,b02d1369fb0116341b69f28116a5ab7d,b02d1369fb0116341b69f28116a5ab7d,1.0,9.992007221626413e-16,cpu,1725825170.746976,1725824935.4730933,232.4464021,0.58111600525,cpu,1725824935.4727993,1725824780.1169057,152.3948675,0.304789735,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,9,True,True,400,500,deckard.base.files.FileConfig,data,cc55b9c4cb3be6dd0d90a8d7a1f80430,.pkl,ddos,b02d1369fb0116341b69f28116a5ab7d,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,9,True,True,400,500,Label,1.2826757000753797,,True,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0002081625968402,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
acc3bcf16c7f70d1ec1209e23d442bca,train,deckard.base.experiment.Experiment,acc3bcf16c7f70d1ec1209e23d442bca,DDoS,cpu,acc3bcf16c7f70d1ec1209e23d442bca,acc3bcf16c7f70d1ec1209e23d442bca,k-Logistic,acc3bcf16c7f70d1ec1209e23d442bca,acc3bcf16c7f70d1ec1209e23d442bca,1.0,9.992007221626413e-16,cpu,1725825168.3787265,1725824930.4162722,235.66337732,0.5891584433,cpu,1725824930.4153168,1725824780.080211,147.51030905,0.2950206181,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,9,True,True,400,500,deckard.base.files.FileConfig,data,cc55b9c4cb3be6dd0d90a8d7a1f80430,.pkl,ddos,acc3bcf16c7f70d1ec1209e23d442bca,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,9,True,True,400,500,Label,2.551809853330029,,True,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0002054295044469,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
ac5589f7393c7b9e8e8f736aaf491f44,train,deckard.base.experiment.Experiment,ac5589f7393c7b9e8e8f736aaf491f44,DDoS,cpu,ac5589f7393c7b9e8e8f736aaf491f44,ac5589f7393c7b9e8e8f736aaf491f44,k-Logistic,ac5589f7393c7b9e8e8f736aaf491f44,ac5589f7393c7b9e8e8f736aaf491f44,1.0,9.992007221626413e-16,cpu,1725825978.623024,1725825744.2631793,231.5643349,0.57891083725,cpu,1725825744.262952,1725825586.8920105,153.79635816,0.30759271632,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,9,True,True,400,500,deckard.base.files.FileConfig,data,cc55b9c4cb3be6dd0d90a8d7a1f80430,.pkl,ddos,ac5589f7393c7b9e8e8f736aaf491f44,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,9,True,True,400,500,Label,4.1523296542367945,,True,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0008458531448446,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
abf773ae307926e50034b3b047b39fdb,train,deckard.base.experiment.Experiment,abf773ae307926e50034b3b047b39fdb,DDoS,cpu,abf773ae307926e50034b3b047b39fdb,abf773ae307926e50034b3b047b39fdb,k-Logistic,abf773ae307926e50034b3b047b39fdb,abf773ae307926e50034b3b047b39fdb,0.99,0.3453937609298342,cpu,1725821934.698346,1725821465.1480718,538.73141101,1.346828527525,cpu,1725821465.1478047,1725821098.4123352,392.75527751,0.78551055502,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,500,deckard.base.files.FileConfig,data,61bd5c0c96a65f835ca870a8bc4677a2,.pkl,ddos,abf773ae307926e50034b3b047b39fdb,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,500,Label,7.5656312295357715,,True,1,1000,LZMA,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,1.7198036319933427e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
aa620542e9e3800b436d9f044dcd61ed,train,deckard.base.experiment.Experiment,aa620542e9e3800b436d9f044dcd61ed,DDoS,cpu,aa620542e9e3800b436d9f044dcd61ed,aa620542e9e3800b436d9f044dcd61ed,k-Logistic,aa620542e9e3800b436d9f044dcd61ed,aa620542e9e3800b436d9f044dcd61ed,0.885,3.972039245157749,cpu,1725821500.9220262,1725821259.5616243,230.24267548,0.5756066887,cpu,1725821259.561143,1725821098.362667,151.78347395,0.3035669479,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,9,True,True,400,500,deckard.base.files.FileConfig,data,cc55b9c4cb3be6dd0d90a8d7a1f80430,.pkl,ddos,aa620542e9e3800b436d9f044dcd61ed,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,9,True,True,400,500,Label,5.527893328608776,,True,1,1000,Jaro-Winkler,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,5.146667450426882e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
a7e84b47d75ca12c906f5eda59bb2106,train,deckard.base.experiment.Experiment,a7e84b47d75ca12c906f5eda59bb2106,DDoS,cpu,a7e84b47d75ca12c906f5eda59bb2106,a7e84b47d75ca12c906f5eda59bb2106,k-Logistic,a7e84b47d75ca12c906f5eda59bb2106,a7e84b47d75ca12c906f5eda59bb2106,1.0,9.992007221626413e-16,cpu,1725825179.6745982,1725824936.669386,240.998754,0.602496885,cpu,1725824936.6690595,1725824780.0994463,154.13943753,0.30827887506,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,9,True,True,400,500,deckard.base.files.FileConfig,data,cc55b9c4cb3be6dd0d90a8d7a1f80430,.pkl,ddos,a7e84b47d75ca12c906f5eda59bb2106,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,9,True,True,400,500,Label,1.4780987286048557,balanced,True,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0003794830953621,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
9a36bc7ab70320568bc6378cd3fb53e4,train,deckard.base.experiment.Experiment,9a36bc7ab70320568bc6378cd3fb53e4,DDoS,cpu,9a36bc7ab70320568bc6378cd3fb53e4,9a36bc7ab70320568bc6378cd3fb53e4,k-Logistic,9a36bc7ab70320568bc6378cd3fb53e4,9a36bc7ab70320568bc6378cd3fb53e4,1.0,9.992007221626413e-16,cpu,1725823178.1853635,1725822938.7799842,236.22945376,0.5905736344,cpu,1725822938.779625,1725822780.3882933,155.12534773,0.31025069546,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,9,True,True,400,500,deckard.base.files.FileConfig,data,cc55b9c4cb3be6dd0d90a8d7a1f80430,.pkl,ddos,9a36bc7ab70320568bc6378cd3fb53e4,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,9,True,True,400,500,Label,11.451053404683208,,True,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0003718992927677,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
997a267865077bc992b5efdff9326ed3,train,deckard.base.experiment.Experiment,997a267865077bc992b5efdff9326ed3,DDoS,cpu,997a267865077bc992b5efdff9326ed3,997a267865077bc992b5efdff9326ed3,k-Logistic,997a267865077bc992b5efdff9326ed3,997a267865077bc992b5efdff9326ed3,1.0,9.992007221626413e-16,cpu,1725824775.06738,1725824539.8147874,236.94428286,0.59236070715,cpu,1725824539.8143954,1725824381.3530073,155.30106188,0.31060212376,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,9,True,True,400,500,deckard.base.files.FileConfig,data,cc55b9c4cb3be6dd0d90a8d7a1f80430,.pkl,ddos,997a267865077bc992b5efdff9326ed3,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,9,True,True,400,500,Label,1.8147104647320036,,False,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.0003048338373804,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
9876fc13ba3ceb7f394c0573c3f60718,train,deckard.base.experiment.Experiment,9876fc13ba3ceb7f394c0573c3f60718,DDoS,cpu,9876fc13ba3ceb7f394c0573c3f60718,9876fc13ba3ceb7f394c0573c3f60718,k-Logistic,9876fc13ba3ceb7f394c0573c3f60718,9876fc13ba3ceb7f394c0573c3f60718,1.0,9.992007221626413e-16,cpu,1725824766.7793908,1725824533.1873908,232.24999962,0.58062499905,cpu,1725824533.1870985,1725824381.374339,152.84555172,0.30569110344,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,9,True,True,400,500,deckard.base.files.FileConfig,data,cc55b9c4cb3be6dd0d90a8d7a1f80430,.pkl,ddos,9876fc13ba3ceb7f394c0573c3f60718,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,9,True,True,400,500,Label,3.195422116683072,,False,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0007727667386533,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
9744f490f924d8baf512ee1555e18a99,train,deckard.base.experiment.Experiment,9744f490f924d8baf512ee1555e18a99,DDoS,cpu,9744f490f924d8baf512ee1555e18a99,9744f490f924d8baf512ee1555e18a99,k-Logistic,9744f490f924d8baf512ee1555e18a99,9744f490f924d8baf512ee1555e18a99,1.0,9.992007221626413e-16,cpu,1725823560.3558228,1725823330.2840126,227.59058221,0.568976455525,cpu,1725823330.282954,1725823182.9326243,147.67446767,0.29534893534,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,9,True,True,400,500,deckard.base.files.FileConfig,data,cc55b9c4cb3be6dd0d90a8d7a1f80430,.pkl,ddos,9744f490f924d8baf512ee1555e18a99,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,9,True,True,400,500,Label,2.277643902985488,,True,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0001512736019825,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
969b4904f8b3ac0926690af80c3427d2,train,deckard.base.experiment.Experiment,969b4904f8b3ac0926690af80c3427d2,DDoS,cpu,969b4904f8b3ac0926690af80c3427d2,969b4904f8b3ac0926690af80c3427d2,k-Logistic,969b4904f8b3ac0926690af80c3427d2,969b4904f8b3ac0926690af80c3427d2,0.9975,0.0863489399808531,cpu,1725825977.6801794,1725825743.1949546,231.94696009,0.579867400225,cpu,1725825743.194662,1725825586.8815963,152.83634644,0.30567269288,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,9,True,True,400,500,deckard.base.files.FileConfig,data,cc55b9c4cb3be6dd0d90a8d7a1f80430,.pkl,ddos,969b4904f8b3ac0926690af80c3427d2,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,9,True,True,400,500,Label,0.6334960024329905,,True,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0005742411011528,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
9479f37984e5c3ec0462627994beaf9b,train,deckard.base.experiment.Experiment,9479f37984e5c3ec0462627994beaf9b,DDoS,cpu,9479f37984e5c3ec0462627994beaf9b,9479f37984e5c3ec0462627994beaf9b,k-Logistic,9479f37984e5c3ec0462627994beaf9b,9479f37984e5c3ec0462627994beaf9b,1.0,9.992007221626413e-16,cpu,1725825975.39111,1725825738.672494,233.87136446,0.58467841115,cpu,1725825738.6722262,1725825586.9103837,147.96639172,0.29593278344,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,9,True,True,400,500,deckard.base.files.FileConfig,data,cc55b9c4cb3be6dd0d90a8d7a1f80430,.pkl,ddos,9479f37984e5c3ec0462627994beaf9b,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,9,True,True,400,500,Label,3.5238724385809337,,True,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.00098356818653,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
91fd5fe49b06a5c8f5a36e927c98532a,train,deckard.base.experiment.Experiment,91fd5fe49b06a5c8f5a36e927c98532a,DDoS,cpu,91fd5fe49b06a5c8f5a36e927c98532a,91fd5fe49b06a5c8f5a36e927c98532a,k-Logistic,91fd5fe49b06a5c8f5a36e927c98532a,91fd5fe49b06a5c8f5a36e927c98532a,0.9975,0.0863489399808531,cpu,1725827584.3059144,1725827346.503446,235.85442028,0.5896360507,cpu,1725827346.502538,1725827198.7703128,148.75131761,0.29750263522,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,9,True,True,400,500,deckard.base.files.FileConfig,data,cc55b9c4cb3be6dd0d90a8d7a1f80430,.pkl,ddos,91fd5fe49b06a5c8f5a36e927c98532a,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,9,True,True,400,500,Label,0.5371943668548831,,True,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0002904300789441,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
8abea0d913706cf227a4a0cc11d417cf,train,deckard.base.experiment.Experiment,8abea0d913706cf227a4a0cc11d417cf,DDoS,cpu,8abea0d913706cf227a4a0cc11d417cf,8abea0d913706cf227a4a0cc11d417cf,k-Logistic,8abea0d913706cf227a4a0cc11d417cf,8abea0d913706cf227a4a0cc11d417cf,1.0,9.992007221626413e-16,cpu,1725827193.7225838,1725826954.8007534,236.10428851,0.590260721275,cpu,1725826954.8005168,1725826795.604162,155.87281285,0.3117456257,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,9,True,True,400,500,deckard.base.files.FileConfig,data,cc55b9c4cb3be6dd0d90a8d7a1f80430,.pkl,ddos,8abea0d913706cf227a4a0cc11d417cf,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,9,True,True,400,500,Label,5.586552676807153,,True,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0003542083630459,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
af9832fb899e42320272e26525179d1a,train,deckard.base.experiment.Experiment,af9832fb899e42320272e26525179d1a,DDoS,cpu,af9832fb899e42320272e26525179d1a,af9832fb899e42320272e26525179d1a,k-Logistic,af9832fb899e42320272e26525179d1a,af9832fb899e42320272e26525179d1a,1.0,9.992007221626413e-16,cpu,1725823164.5231817,1725822932.3746705,228.96389444,0.5724097361,cpu,1725822932.373693,1725822778.3404002,150.38161887,0.30076323774,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,9,True,True,400,500,deckard.base.files.FileConfig,data,cc55b9c4cb3be6dd0d90a8d7a1f80430,.pkl,ddos,af9832fb899e42320272e26525179d1a,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,9,True,True,400,500,Label,11.349372380123876,,True,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0002820577313799,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
89a239538c1f4951d7664712891aeeb8,train,deckard.base.experiment.Experiment,89a239538c1f4951d7664712891aeeb8,DDoS,cpu,89a239538c1f4951d7664712891aeeb8,89a239538c1f4951d7664712891aeeb8,k-Logistic,89a239538c1f4951d7664712891aeeb8,89a239538c1f4951d7664712891aeeb8,1.0,9.992007221626413e-16,cpu,1725821481.752845,1725821254.3233314,224.82877004,0.5620719251,cpu,1725821254.322895,1725821098.3928676,152.44552271,0.30489104542,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,9,True,True,400,500,deckard.base.files.FileConfig,data,cc55b9c4cb3be6dd0d90a8d7a1f80430,.pkl,ddos,89a239538c1f4951d7664712891aeeb8,predictions.json,reports/modified//gzip_logistic/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,9,True,True,400,500,Label,7.098882276598291,,True,1,1000,GZIP,Modified,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0001673519749578,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor,Random
