,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.drop,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,model.init.k,Condensing Ratio,Metric,model.init.modified,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method
975cdff31e49ea2cfcb90446ca72e932,train,deckard.base.experiment.Experiment,975cdff31e49ea2cfcb90446ca72e932,DDoS,cpu,975cdff31e49ea2cfcb90446ca72e932,975cdff31e49ea2cfcb90446ca72e932,k-KNN,975cdff31e49ea2cfcb90446ca72e932,975cdff31e49ea2cfcb90446ca72e932,0.24,26.24976990916845,cpu,1725753501.3875003,1725753421.0664957,87.14941103,0.217873527575,cpu,1725753421.0663393,1725753418.831762,2.28424965,0.1142124825,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,2,True,True,400,20,deckard.base.files.FileConfig,data,ca7af303f5e7ee74339346e20cc32be1,.pkl,ddos,975cdff31e49ea2cfcb90446ca72e932,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,2,True,True,400,20,Label,brute,3,1,SeqRatio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
7c483634767ede953349f66b6bd82fc6,train,deckard.base.experiment.Experiment,7c483634767ede953349f66b6bd82fc6,DDoS,cpu,7c483634767ede953349f66b6bd82fc6,7c483634767ede953349f66b6bd82fc6,k-KNN,7c483634767ede953349f66b6bd82fc6,7c483634767ede953349f66b6bd82fc6,0.675,11.225312222671397,cpu,1725753254.2714903,1725753235.4329245,21.79161184,0.0544790296,cpu,1725753235.432783,1725753234.732654,0.76518659,0.0382593295,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,8,True,True,400,20,deckard.base.files.FileConfig,data,9a79ea64ae5fe726254c3f3ec9e20f73,.pkl,ddos,7c483634767ede953349f66b6bd82fc6,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,8,True,True,400,20,Label,brute,11,1,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
7a47d7735ebdb44a81897583ea139dc1,train,deckard.base.experiment.Experiment,7a47d7735ebdb44a81897583ea139dc1,DDoS,cpu,7a47d7735ebdb44a81897583ea139dc1,7a47d7735ebdb44a81897583ea139dc1,k-KNN,7a47d7735ebdb44a81897583ea139dc1,7a47d7735ebdb44a81897583ea139dc1,0.195,27.804096805676014,cpu,1725753426.6530623,1725753419.0904944,7.74011391,0.019350284775,cpu,1725753419.090205,1725753418.8416817,0.2470915,0.012354575,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,400,20,deckard.base.files.FileConfig,data,bb3beefca13377b8dba11939878aa45b,.pkl,ddos,7a47d7735ebdb44a81897583ea139dc1,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,400,20,Label,brute,7,1,Ratio,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
7a066ae92e7322c605c3a6b84455ab26,train,deckard.base.experiment.Experiment,7a066ae92e7322c605c3a6b84455ab26,DDoS,cpu,7a066ae92e7322c605c3a6b84455ab26,7a066ae92e7322c605c3a6b84455ab26,k-KNN,7a066ae92e7322c605c3a6b84455ab26,7a066ae92e7322c605c3a6b84455ab26,0.9475,1.8133277395978968,cpu,1725753153.0287554,1725753144.8946788,8.31373817,0.020784345425,cpu,1725753144.89439,1725753144.630813,0.26717895,0.0133589475,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,5,True,True,400,20,deckard.base.files.FileConfig,data,ebb8d772b41dd3de755be176f802fecd,.pkl,ddos,7a066ae92e7322c605c3a6b84455ab26,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,5,True,True,400,20,Label,brute,1,1,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
5343927ef5ed0fb55a03398368ae5896,train,deckard.base.experiment.Experiment,5343927ef5ed0fb55a03398368ae5896,DDoS,cpu,5343927ef5ed0fb55a03398368ae5896,5343927ef5ed0fb55a03398368ae5896,k-KNN,5343927ef5ed0fb55a03398368ae5896,5343927ef5ed0fb55a03398368ae5896,0.5475,15.629114158675586,cpu,1725753137.602061,1725753129.9984546,7.76519834,0.01941299585,cpu,1725753129.9983404,1725753129.728915,0.26459126,0.013229563,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,9,True,True,400,20,deckard.base.files.FileConfig,data,cc4c200c01b6677a5dfa2f1e14851d10,.pkl,ddos,5343927ef5ed0fb55a03398368ae5896,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,9,True,True,400,20,Label,brute,1,1,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
55aeb139a5506dae8508d27c347f4b29,train,deckard.base.experiment.Experiment,55aeb139a5506dae8508d27c347f4b29,DDoS,cpu,55aeb139a5506dae8508d27c347f4b29,55aeb139a5506dae8508d27c347f4b29,k-KNN,55aeb139a5506dae8508d27c347f4b29,55aeb139a5506dae8508d27c347f4b29,0.3425,22.709443380017746,cpu,1725752682.8206704,1725752674.4201458,8.57314602,0.02143286505,cpu,1725752674.4200735,1725752674.1359148,0.28612774,0.014306387,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,5,True,True,400,20,deckard.base.files.FileConfig,data,ebb8d772b41dd3de755be176f802fecd,.pkl,ddos,55aeb139a5506dae8508d27c347f4b29,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,5,True,True,400,20,Label,brute,11,1,Jaro-Winkler,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
55d6f2ed742401b50b5f1e90aa840f9f,train,deckard.base.experiment.Experiment,55d6f2ed742401b50b5f1e90aa840f9f,DDoS,cpu,55d6f2ed742401b50b5f1e90aa840f9f,55d6f2ed742401b50b5f1e90aa840f9f,k-KNN,55d6f2ed742401b50b5f1e90aa840f9f,55d6f2ed742401b50b5f1e90aa840f9f,0.1875,28.063125634676396,cpu,1725752774.891538,1725752692.711984,88.99043487,0.222476087175,cpu,1725752692.7116072,1725752690.0610616,2.69276208,0.134638104,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,400,20,deckard.base.files.FileConfig,data,bb3beefca13377b8dba11939878aa45b,.pkl,ddos,55d6f2ed742401b50b5f1e90aa840f9f,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,400,20,Label,brute,11,1,SeqRatio,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
55ff3eedd2e1de4fab1e958b8efdbd3d,train,deckard.base.experiment.Experiment,55ff3eedd2e1de4fab1e958b8efdbd3d,DDoS,cpu,55ff3eedd2e1de4fab1e958b8efdbd3d,55ff3eedd2e1de4fab1e958b8efdbd3d,k-KNN,55ff3eedd2e1de4fab1e958b8efdbd3d,55ff3eedd2e1de4fab1e958b8efdbd3d,0.5275,16.319869696638044,cpu,1725753426.5391514,1725753419.0568614,7.66646772,0.0191661693,cpu,1725753419.05654,1725753418.8039143,0.24921902,0.012460951,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,9,True,True,400,20,deckard.base.files.FileConfig,data,cc4c200c01b6677a5dfa2f1e14851d10,.pkl,ddos,55ff3eedd2e1de4fab1e958b8efdbd3d,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,9,True,True,400,20,Label,brute,5,1,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
56cb05ecb791676ebb700f3abe820e66,train,deckard.base.experiment.Experiment,56cb05ecb791676ebb700f3abe820e66,DDoS,cpu,56cb05ecb791676ebb700f3abe820e66,56cb05ecb791676ebb700f3abe820e66,k-KNN,56cb05ecb791676ebb700f3abe820e66,56cb05ecb791676ebb700f3abe820e66,0.4425,19.255651697250425,cpu,1725753100.1685605,1725753091.4351118,8.91497054,0.02228742635,cpu,1725753091.434821,1725753091.1694255,0.26602228,0.013301114,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,10,True,True,400,20,deckard.base.files.FileConfig,data,be3e5921be6ebe2012eac1144d20cd62,.pkl,ddos,56cb05ecb791676ebb700f3abe820e66,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,10,True,True,400,20,Label,brute,1,1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
5c3cd650f27b080c368873189d10f0b9,train,deckard.base.experiment.Experiment,5c3cd650f27b080c368873189d10f0b9,DDoS,cpu,5c3cd650f27b080c368873189d10f0b9,5c3cd650f27b080c368873189d10f0b9,k-KNN,5c3cd650f27b080c368873189d10f0b9,5c3cd650f27b080c368873189d10f0b9,0.8475,5.267285338831985,cpu,1725753244.5649073,1725753235.0949645,10.09976453,0.025249411325,cpu,1725753235.094793,1725753234.7321534,0.37647046,0.018823523,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,9,True,True,400,20,deckard.base.files.FileConfig,data,cc4c200c01b6677a5dfa2f1e14851d10,.pkl,ddos,5c3cd650f27b080c368873189d10f0b9,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,9,True,True,400,20,Label,brute,1,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
5cb12965b9646b57a7219566f675750e,train,deckard.base.experiment.Experiment,5cb12965b9646b57a7219566f675750e,DDoS,cpu,5cb12965b9646b57a7219566f675750e,5cb12965b9646b57a7219566f675750e,k-KNN,5cb12965b9646b57a7219566f675750e,5cb12965b9646b57a7219566f675750e,0.8575,4.921889578908576,cpu,1725753100.7736938,1725753091.4945636,9.91640074,0.02479100185,cpu,1725753091.4942985,1725753091.1593351,0.34801063,0.0174005315,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,2,True,True,400,20,deckard.base.files.FileConfig,data,ca7af303f5e7ee74339346e20cc32be1,.pkl,ddos,5cb12965b9646b57a7219566f675750e,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,2,True,True,400,20,Label,brute,5,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
5dd8c7ca8f421793711fd6b3d4d8f26c,train,deckard.base.experiment.Experiment,5dd8c7ca8f421793711fd6b3d4d8f26c,DDoS,cpu,5dd8c7ca8f421793711fd6b3d4d8f26c,5dd8c7ca8f421793711fd6b3d4d8f26c,k-KNN,5dd8c7ca8f421793711fd6b3d4d8f26c,5dd8c7ca8f421793711fd6b3d4d8f26c,0.875,4.317375035273892,cpu,1725752791.9003608,1725752782.095143,11.39909864,0.0284977466,cpu,1725752782.094972,1725752781.702438,0.42951348,0.021475674,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,2,True,True,400,20,deckard.base.files.FileConfig,data,ca7af303f5e7ee74339346e20cc32be1,.pkl,ddos,5dd8c7ca8f421793711fd6b3d4d8f26c,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,2,True,True,400,20,Label,brute,11,1,BZ2,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
61dc762a929dfde9a540b14e40d12407,train,deckard.base.experiment.Experiment,61dc762a929dfde9a540b14e40d12407,DDoS,cpu,61dc762a929dfde9a540b14e40d12407,61dc762a929dfde9a540b14e40d12407,k-KNN,61dc762a929dfde9a540b14e40d12407,61dc762a929dfde9a540b14e40d12407,0.89,3.7992833943823543,cpu,1725752683.6273592,1725752674.5193503,9.72182144,0.0243045536,cpu,1725752674.519194,1725752674.1360278,0.39800513,0.0199002565,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,400,20,deckard.base.files.FileConfig,data,df45166677a7bb0a6724436b1c3563c9,.pkl,ddos,61dc762a929dfde9a540b14e40d12407,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,400,20,Label,brute,11,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
623745b8aae5f8cd5bc164dc5637ad6e,train,deckard.base.experiment.Experiment,623745b8aae5f8cd5bc164dc5637ad6e,DDoS,cpu,623745b8aae5f8cd5bc164dc5637ad6e,623745b8aae5f8cd5bc164dc5637ad6e,k-KNN,623745b8aae5f8cd5bc164dc5637ad6e,623745b8aae5f8cd5bc164dc5637ad6e,0.85,5.1809363988511326,cpu,1725752710.790273,1725752690.7871149,22.86665937,0.057166648425,cpu,1725752690.7869778,1725752690.0622823,0.78789125,0.0393945625,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,4,True,True,400,20,deckard.base.files.FileConfig,data,f0588d372f4af93080b2cf05136f6106,.pkl,ddos,623745b8aae5f8cd5bc164dc5637ad6e,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,4,True,True,400,20,Label,brute,1,1,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
6296e0cf5d64eb27b72d432de1f4d7cf,train,deckard.base.experiment.Experiment,6296e0cf5d64eb27b72d432de1f4d7cf,DDoS,cpu,6296e0cf5d64eb27b72d432de1f4d7cf,6296e0cf5d64eb27b72d432de1f4d7cf,k-KNN,6296e0cf5d64eb27b72d432de1f4d7cf,6296e0cf5d64eb27b72d432de1f4d7cf,0.9425,1.9860236205660255,cpu,1725753123.1216638,1725753104.1545222,22.07340346,0.05518350865,cpu,1725753104.1542568,1725753103.4660738,0.75133831,0.0375669155,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1,True,True,400,20,deckard.base.files.FileConfig,data,a1ad486a4c075c5f5709387902eb959a,.pkl,ddos,6296e0cf5d64eb27b72d432de1f4d7cf,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1,True,True,400,20,Label,brute,3,1,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
67ba8e99be11bb42879508d6bf7eb177,train,deckard.base.experiment.Experiment,67ba8e99be11bb42879508d6bf7eb177,DDoS,cpu,67ba8e99be11bb42879508d6bf7eb177,67ba8e99be11bb42879508d6bf7eb177,k-KNN,67ba8e99be11bb42879508d6bf7eb177,67ba8e99be11bb42879508d6bf7eb177,0.4,20.72335379266373,cpu,1725753065.3564155,1725752982.911247,88.73894411,0.221847360275,cpu,1725752982.910966,1725752980.2070477,2.75069361,0.1375346805,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,10,True,True,400,20,deckard.base.files.FileConfig,data,be3e5921be6ebe2012eac1144d20cd62,.pkl,ddos,67ba8e99be11bb42879508d6bf7eb177,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,10,True,True,400,20,Label,brute,1,1,SeqRatio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
6a4cfa8ad35c3db089862bf00937b07b,train,deckard.base.experiment.Experiment,6a4cfa8ad35c3db089862bf00937b07b,DDoS,cpu,6a4cfa8ad35c3db089862bf00937b07b,6a4cfa8ad35c3db089862bf00937b07b,k-KNN,6a4cfa8ad35c3db089862bf00937b07b,6a4cfa8ad35c3db089862bf00937b07b,0.76,8.28937030257298,cpu,1725753244.1586125,1725753235.0184534,9.33862926,0.02334657315,cpu,1725753235.0183058,1725753234.732828,0.29042704,0.014521352,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1,True,True,400,20,deckard.base.files.FileConfig,data,a1ad486a4c075c5f5709387902eb959a,.pkl,ddos,6a4cfa8ad35c3db089862bf00937b07b,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1,True,True,400,20,Label,brute,3,1,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
6c0a9eb97872987f2e9b2333f559236a,train,deckard.base.experiment.Experiment,6c0a9eb97872987f2e9b2333f559236a,DDoS,cpu,6c0a9eb97872987f2e9b2333f559236a,6c0a9eb97872987f2e9b2333f559236a,k-KNN,6c0a9eb97872987f2e9b2333f559236a,6c0a9eb97872987f2e9b2333f559236a,0.8375,5.612567156121591,cpu,1725753244.1583543,1725753235.1075928,9.58686773,0.023967169325,cpu,1725753235.1074452,1725753234.7322943,0.38828893,0.0194144465,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1,True,True,400,20,deckard.base.files.FileConfig,data,a1ad486a4c075c5f5709387902eb959a,.pkl,ddos,6c0a9eb97872987f2e9b2333f559236a,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1,True,True,400,20,Label,brute,7,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
6d2c83ad11ebaa0583787b5fc48c5d07,train,deckard.base.experiment.Experiment,6d2c83ad11ebaa0583787b5fc48c5d07,DDoS,cpu,6d2c83ad11ebaa0583787b5fc48c5d07,6d2c83ad11ebaa0583787b5fc48c5d07,k-KNN,6d2c83ad11ebaa0583787b5fc48c5d07,6d2c83ad11ebaa0583787b5fc48c5d07,0.5075,17.01057925774827,cpu,1725753100.132586,1725753091.5986865,8.70479964,0.0217619991,cpu,1725753091.5984025,1725753091.3437889,0.25200049,0.0126000245,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,10,True,True,400,20,deckard.base.files.FileConfig,data,be3e5921be6ebe2012eac1144d20cd62,.pkl,ddos,6d2c83ad11ebaa0583787b5fc48c5d07,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,10,True,True,400,20,Label,brute,3,1,Jaro-Winkler,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
6deb0b812857748a6ac9e3af8e7072f5,train,deckard.base.experiment.Experiment,6deb0b812857748a6ac9e3af8e7072f5,DDoS,cpu,6deb0b812857748a6ac9e3af8e7072f5,6deb0b812857748a6ac9e3af8e7072f5,k-KNN,6deb0b812857748a6ac9e3af8e7072f5,6deb0b812857748a6ac9e3af8e7072f5,0.6425,12.34785643839678,cpu,1725753513.600484,1725753504.2269237,9.81415134,0.02453537835,cpu,1725753504.2267756,1725753503.8738227,0.35847051,0.0179235255,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,10,True,True,400,20,deckard.base.files.FileConfig,data,be3e5921be6ebe2012eac1144d20cd62,.pkl,ddos,6deb0b812857748a6ac9e3af8e7072f5,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,10,True,True,400,20,Label,brute,11,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
716b0eb03a8c7e88b860d1674748a7c5,train,deckard.base.experiment.Experiment,716b0eb03a8c7e88b860d1674748a7c5,DDoS,cpu,716b0eb03a8c7e88b860d1674748a7c5,716b0eb03a8c7e88b860d1674748a7c5,k-KNN,716b0eb03a8c7e88b860d1674748a7c5,716b0eb03a8c7e88b860d1674748a7c5,0.4375,19.42813568489955,cpu,1725753512.8826296,1725753504.1468332,8.92754954,0.02231887385,cpu,1725753504.1466844,1725753503.8680005,0.27741248,0.013870624,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,2,True,True,400,20,deckard.base.files.FileConfig,data,ca7af303f5e7ee74339346e20cc32be1,.pkl,ddos,716b0eb03a8c7e88b860d1674748a7c5,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,2,True,True,400,20,Label,brute,1,1,Jaro-Winkler,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
7384be4449d2e90c002188ed8735f081,train,deckard.base.experiment.Experiment,7384be4449d2e90c002188ed8735f081,DDoS,cpu,7384be4449d2e90c002188ed8735f081,7384be4449d2e90c002188ed8735f081,k-KNN,7384be4449d2e90c002188ed8735f081,7384be4449d2e90c002188ed8735f081,0.415,20.20539408534817,cpu,1725753112.108311,1725753103.7903554,8.49147392,0.0212286848,cpu,1725753103.7900672,1725753103.5206225,0.27001059,0.0135005295,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,4,True,True,400,20,deckard.base.files.FileConfig,data,f0588d372f4af93080b2cf05136f6106,.pkl,ddos,7384be4449d2e90c002188ed8735f081,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,4,True,True,400,20,Label,brute,11,1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
76f58f4c28e07917b310d5a70df85664,train,deckard.base.experiment.Experiment,76f58f4c28e07917b310d5a70df85664,DDoS,cpu,76f58f4c28e07917b310d5a70df85664,76f58f4c28e07917b310d5a70df85664,k-KNN,76f58f4c28e07917b310d5a70df85664,76f58f4c28e07917b310d5a70df85664,0.7425,8.893734921689502,cpu,1725752683.1517804,1725752674.4281306,8.91926756,0.0222981689,cpu,1725752674.428004,1725752674.1360233,0.29504674,0.014752337,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,4,True,True,400,20,deckard.base.files.FileConfig,data,f0588d372f4af93080b2cf05136f6106,.pkl,ddos,76f58f4c28e07917b310d5a70df85664,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,4,True,True,400,20,Label,brute,5,1,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
eeb1f8f54098ff7c5e4023ea73c091ba,train,deckard.base.experiment.Experiment,eeb1f8f54098ff7c5e4023ea73c091ba,DDoS,cpu,eeb1f8f54098ff7c5e4023ea73c091ba,eeb1f8f54098ff7c5e4023ea73c091ba,k-KNN,eeb1f8f54098ff7c5e4023ea73c091ba,eeb1f8f54098ff7c5e4023ea73c091ba,0.9925,0.2590468199425575,cpu,1725819437.6462393,1725818873.046451,627.52900257,1.568822506425,cpu,1725818873.0447645,1725818517.824598,393.13837976,0.78627675952,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,9,True,True,400,500,deckard.base.files.FileConfig,data,cc55b9c4cb3be6dd0d90a8d7a1f80430,.pkl,ddos,eeb1f8f54098ff7c5e4023ea73c091ba,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,9,True,True,400,500,Label,brute,3,1,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
