,stage,_target_,data,dataset,device_id,files,model,model_name,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data._target_,data.drop,data.name,data.target,data.sample._target_,data.sample.random_state,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model._target_,model.library,model.data._target_,model.data.drop,model.data.name,model.data.sample._target_,model.data.sample.random_state,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init._target_,model.init.class_weight,model.init.distance_matrix,model.init.fit_intercept,model.init.m,model.init.metric,model.init.name,model.init.penalty,model.init.precompute,model.init.sampling_method,model.init.solver,model.init.symmetric,model.init.tol,scorers._target_,scorers.accuracy._target_,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss._target_,scorers.log_loss.direction,scorers.log_loss.name,model_layers
8c4b0fa0ad8860b14f1c9afe08024451,train,deckard.base.experiment.Experiment,8c4b0fa0ad8860b14f1c9afe08024451,KDD NSL,cpu,8c4b0fa0ad8860b14f1c9afe08024451,8c4b0fa0ad8860b14f1c9afe08024451,k-Logistic,8c4b0fa0ad8860b14f1c9afe08024451,8c4b0fa0ad8860b14f1c9afe08024451,0.5,17.269787996170436,cpu,1721585271.0509107,1721585264.1921651,7.39338819,0.0739338819,cpu,1721585264.192019,1721585264.1051888,0.09157666,0.0009157666,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,4,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,8c4b0fa0ad8860b14f1c9afe08024451,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,4,True,100,100,label,1.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/gzip/100-100/4.npz,True,0.7111686266112655,GZIP,gzip_classifier.GzipLogisticRegressor,none,True,Medoid,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
8c177024eee1c669fd0bd7e516191ce6,train,deckard.base.experiment.Experiment,8c177024eee1c669fd0bd7e516191ce6,KDD NSL,cpu,8c177024eee1c669fd0bd7e516191ce6,8c177024eee1c669fd0bd7e516191ce6,k-Logistic,8c177024eee1c669fd0bd7e516191ce6,8c177024eee1c669fd0bd7e516191ce6,0.5,17.26978799617044,cpu,1721879181.3021111,1721879174.4818106,7.73098921,0.0773098921,cpu,1721879174.48172,1721879174.3883414,0.09654213,0.0009654213,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,7,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,8c177024eee1c669fd0bd7e516191ce6,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,7,True,100,100,label,1.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/bz2/100-100/7.npz,True,0.7172276242083967,BZ2,gzip_classifier.GzipLogisticRegressor,none,True,Sum,saga,Symmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
8b9bb1134c342b1f31a5bd19fc201071,train,deckard.base.experiment.Experiment,8b9bb1134c342b1f31a5bd19fc201071,KDD NSL,cpu,8b9bb1134c342b1f31a5bd19fc201071,8b9bb1134c342b1f31a5bd19fc201071,k-Logistic,8b9bb1134c342b1f31a5bd19fc201071,8b9bb1134c342b1f31a5bd19fc201071,0.97,1.0361792837959252,cpu,1721879224.604502,1721879217.793245,7.67371022,0.0767371022,cpu,1721879217.7931364,1721879217.6934576,0.12296951,0.0012296951,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,2,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,8b9bb1134c342b1f31a5bd19fc201071,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,2,True,100,100,label,100.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/bz2/100-100/2.npz,True,0.7474964594874225,BZ2,gzip_classifier.GzipLogisticRegressor,none,True,Medoid,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
8b896c4557168c42b611f47b4b355e5a,train,deckard.base.experiment.Experiment,8b896c4557168c42b611f47b4b355e5a,KDD NSL,cpu,8b896c4557168c42b611f47b4b355e5a,8b896c4557168c42b611f47b4b355e5a,k-Logistic,8b896c4557168c42b611f47b4b355e5a,8b896c4557168c42b611f47b4b355e5a,0.91,3.10852185943917,cpu,1721878975.4269166,1721878968.927245,6.9295957,0.069295957,cpu,1721878968.9271832,1721878968.878502,0.04562389,0.0004562389,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,4,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,8b896c4557168c42b611f47b4b355e5a,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,4,True,100,100,label,1.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/jaro_winkler/100-100/4.npz,True,0.7998762303581533,Jaro-Winkler,gzip_classifier.GzipLogisticRegressor,none,True,NearMiss,saga,Asymmetric,0.0001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
8b6108073f96b9ee215ddbbeb2951562,train,deckard.base.experiment.Experiment,8b6108073f96b9ee215ddbbeb2951562,KDD NSL,cpu,8b6108073f96b9ee215ddbbeb2951562,8b6108073f96b9ee215ddbbeb2951562,k-Logistic,8b6108073f96b9ee215ddbbeb2951562,8b6108073f96b9ee215ddbbeb2951562,0.81,6.562375511007331,cpu,1721586066.5106332,1721586059.7303205,7.0426546,0.070426546,cpu,1721586059.7302866,1721586059.7197225,0.01003958,0.0001003958,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,8b6108073f96b9ee215ddbbeb2951562,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,0,True,100,100,label,100.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/jaro/100-100/0.npz,False,0.7884098070783229,Jaro,gzip_classifier.GzipLogisticRegressor,none,True,SVC,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
8b36951a6c58ec95c4425d047fd7fc8d,train,deckard.base.experiment.Experiment,8b36951a6c58ec95c4425d047fd7fc8d,KDD NSL,cpu,8b36951a6c58ec95c4425d047fd7fc8d,8b36951a6c58ec95c4425d047fd7fc8d,k-Logistic,8b36951a6c58ec95c4425d047fd7fc8d,8b36951a6c58ec95c4425d047fd7fc8d,0.5,17.26978799617044,cpu,1721879439.221722,1721879431.4774723,8.75808077,0.0875808077,cpu,1721879431.4773488,1721879431.3955684,0.08861888,0.0008861888,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,8,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,8b36951a6c58ec95c4425d047fd7fc8d,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,8,True,100,100,label,0.01,deckard.base.model.ModelInitializer,,kdd_nsl/model/bz2/100-100/8.npz,True,0.881882168856023,BZ2,gzip_classifier.GzipLogisticRegressor,none,True,Sum,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
8b29cd4c06dde8521cb41bfd90fc9fc0,train,deckard.base.experiment.Experiment,8b29cd4c06dde8521cb41bfd90fc9fc0,KDD NSL,cpu,8b29cd4c06dde8521cb41bfd90fc9fc0,8b29cd4c06dde8521cb41bfd90fc9fc0,k-Logistic,8b29cd4c06dde8521cb41bfd90fc9fc0,8b29cd4c06dde8521cb41bfd90fc9fc0,0.86,4.835428695287496,cpu,1721585351.103076,1721585344.7016745,6.83226411,0.0683226411,cpu,1721585344.7015636,1721585344.626356,0.08313686,0.0008313686,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,9,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,8b29cd4c06dde8521cb41bfd90fc9fc0,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,9,True,100,100,label,1.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/zstd/100-100/9.npz,True,0.4608009379021566,ZSTD,gzip_classifier.GzipLogisticRegressor,l2,True,Sum,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
8abe8b69a1602623a1229307fc4bb573,train,deckard.base.experiment.Experiment,8abe8b69a1602623a1229307fc4bb573,KDD NSL,cpu,8abe8b69a1602623a1229307fc4bb573,8abe8b69a1602623a1229307fc4bb573,k-Logistic,8abe8b69a1602623a1229307fc4bb573,8abe8b69a1602623a1229307fc4bb573,0.85,5.180912410928227,cpu,1721879255.9781053,1721879249.1830518,7.08151986,0.0708151986,cpu,1721879249.183014,1721879249.1718836,0.00964787,9.64787e-05,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,2,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,8abe8b69a1602623a1229307fc4bb573,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,2,True,100,100,label,100.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/hamming/100-100/2.npz,True,0.8169616543785019,Hamming,gzip_classifier.GzipLogisticRegressor,none,True,Sum,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
8ab6db8fc9461d5b3f7ca7a015e8f8d3,train,deckard.base.experiment.Experiment,8ab6db8fc9461d5b3f7ca7a015e8f8d3,KDD NSL,cpu,8ab6db8fc9461d5b3f7ca7a015e8f8d3,8ab6db8fc9461d5b3f7ca7a015e8f8d3,k-Logistic,8ab6db8fc9461d5b3f7ca7a015e8f8d3,8ab6db8fc9461d5b3f7ca7a015e8f8d3,0.5,17.269388197455342,cpu,1721878782.8169017,1721878775.3132024,8.55995986,0.0855995986,cpu,1721878775.3129983,1721878775.2025857,0.12609459,0.0012609459,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,4,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,8ab6db8fc9461d5b3f7ca7a015e8f8d3,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,4,True,100,100,label,1.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/bz2/100-100/4.npz,True,0.8985905891559686,BZ2,gzip_classifier.GzipLogisticRegressor,l2,True,Medoid,saga,Symmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
8aa090bbb04e4f4c840f496ce079175c,train,deckard.base.experiment.Experiment,8aa090bbb04e4f4c840f496ce079175c,KDD NSL,cpu,8aa090bbb04e4f4c840f496ce079175c,8aa090bbb04e4f4c840f496ce079175c,k-Logistic,8aa090bbb04e4f4c840f496ce079175c,8aa090bbb04e4f4c840f496ce079175c,0.87,4.490104899132805,cpu,1721585170.105552,1721585164.1682875,6.83966261,0.0683966261,cpu,1721585164.1682494,1721585164.159758,0.00771621,7.71621e-05,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,4,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,8aa090bbb04e4f4c840f496ce079175c,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,4,True,100,100,label,1.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/jaro_winkler/100-100/4.npz,True,0.6591270516554086,Jaro-Winkler,gzip_classifier.GzipLogisticRegressor,l2,True,Random,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
8a90fbb4dde8f38b60920fc565ebcd3b,train,deckard.base.experiment.Experiment,8a90fbb4dde8f38b60920fc565ebcd3b,KDD NSL,cpu,8a90fbb4dde8f38b60920fc565ebcd3b,8a90fbb4dde8f38b60920fc565ebcd3b,k-Logistic,8a90fbb4dde8f38b60920fc565ebcd3b,8a90fbb4dde8f38b60920fc565ebcd3b,0.92,2.763102111592856,cpu,1721586580.6461644,1721586574.7840912,6.68832832,0.0668832832,cpu,1721586574.7840054,1721586574.7329395,0.0489946,0.000489946,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,8,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,8a90fbb4dde8f38b60920fc565ebcd3b,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,8,True,100,100,label,1.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/ratio/100-100/8.npz,True,0.7846286513858302,Ratio,gzip_classifier.GzipLogisticRegressor,l2,True,KNN,saga,Symmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
8a57bfe9b7a54cf829f6f52f5d3dbcce,train,deckard.base.experiment.Experiment,8a57bfe9b7a54cf829f6f52f5d3dbcce,KDD NSL,cpu,8a57bfe9b7a54cf829f6f52f5d3dbcce,8a57bfe9b7a54cf829f6f52f5d3dbcce,k-Logistic,8a57bfe9b7a54cf829f6f52f5d3dbcce,8a57bfe9b7a54cf829f6f52f5d3dbcce,0.84,5.526236207082918,cpu,1721585097.3070614,1721585090.094065,7.89316387,0.0789316387,cpu,1721585090.09383,1721585089.986621,0.11104979,0.0011104979,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,3,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,8a57bfe9b7a54cf829f6f52f5d3dbcce,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,3,True,100,100,label,1.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/zstd/100-100/3.npz,False,0.835996136189729,ZSTD,gzip_classifier.GzipLogisticRegressor,l2,True,Sum,saga,Symmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
8a360672dabaf0692e8b366505e7b2b0,train,deckard.base.experiment.Experiment,8a360672dabaf0692e8b366505e7b2b0,KDD NSL,cpu,8a360672dabaf0692e8b366505e7b2b0,8a360672dabaf0692e8b366505e7b2b0,k-Logistic,8a360672dabaf0692e8b366505e7b2b0,8a360672dabaf0692e8b366505e7b2b0,0.5,17.269787996170436,cpu,1721586455.88656,1721586443.0281248,13.19565055,0.1319565055,cpu,1721586443.0280776,1721586443.019955,0.00667257,6.67257e-05,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,4,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,8a360672dabaf0692e8b366505e7b2b0,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,4,True,100,100,label,1.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/seqratio/100-100/4.npz,True,0.8630968001198192,SeqRatio,gzip_classifier.GzipLogisticRegressor,none,True,Medoid,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
8a33beb718874d719cf250078c23a448,train,deckard.base.experiment.Experiment,8a33beb718874d719cf250078c23a448,KDD NSL,cpu,8a33beb718874d719cf250078c23a448,8a33beb718874d719cf250078c23a448,k-Logistic,8a33beb718874d719cf250078c23a448,8a33beb718874d719cf250078c23a448,0.95,1.7269787996170447,cpu,1721879952.3531735,1721879945.5959916,7.14645445,0.0714645445,cpu,1721879945.5959237,1721879945.4195683,0.18643577,0.0018643577,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,2,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,8a33beb718874d719cf250078c23a448,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,2,True,100,100,label,100.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/bz2/100-100/2.npz,True,0.5335706670178717,BZ2,gzip_classifier.GzipLogisticRegressor,none,True,KNN,saga,Symmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
8ba4d16d5da4ddf8567029170eff5da5,train,deckard.base.experiment.Experiment,8ba4d16d5da4ddf8567029170eff5da5,KDD NSL,cpu,8ba4d16d5da4ddf8567029170eff5da5,8ba4d16d5da4ddf8567029170eff5da5,k-Logistic,8ba4d16d5da4ddf8567029170eff5da5,8ba4d16d5da4ddf8567029170eff5da5,0.5,17.269388197455342,cpu,1721586503.6881497,1721586494.2248678,9.91645768,0.0991645768,cpu,1721586494.2248297,1721586494.2200058,0.00414209,4.14209e-05,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,4,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,8ba4d16d5da4ddf8567029170eff5da5,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,4,True,100,100,label,10.0,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/seqratio/100-100/4.npz,True,0.4691112115003932,SeqRatio,gzip_classifier.GzipLogisticRegressor,l2,True,Sum,saga,Symmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
8ed347f1b8e07c096fcb74db0b69c479,train,deckard.base.experiment.Experiment,8ed347f1b8e07c096fcb74db0b69c479,KDD NSL,cpu,8ed347f1b8e07c096fcb74db0b69c479,8ed347f1b8e07c096fcb74db0b69c479,k-Logistic,8ed347f1b8e07c096fcb74db0b69c479,8ed347f1b8e07c096fcb74db0b69c479,0.96,1.38155905177073,cpu,1721879167.3236506,1721879161.4708798,6.64240132,0.0664240132,cpu,1721879161.4707654,1721879161.356694,0.12490309,0.0012490309,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,8ed347f1b8e07c096fcb74db0b69c479,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,0,True,100,100,label,0.01,deckard.base.model.ModelInitializer,,kdd_nsl/model/gzip/100-100/0.npz,True,0.2802366038081764,GZIP,gzip_classifier.GzipLogisticRegressor,none,True,Medoid,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
868a5771938cf0112712127e0dd43521,train,deckard.base.experiment.Experiment,868a5771938cf0112712127e0dd43521,KDD NSL,cpu,868a5771938cf0112712127e0dd43521,868a5771938cf0112712127e0dd43521,k-Logistic,868a5771938cf0112712127e0dd43521,868a5771938cf0112712127e0dd43521,0.95,1.7269468157198369,cpu,1721879004.3249712,1721878997.1615057,7.69680648,0.0769680648,cpu,1721878997.1613665,1721878997.0541587,0.12356073,0.0012356073,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,1,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,868a5771938cf0112712127e0dd43521,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,1,True,100,100,label,0.1,deckard.base.model.ModelInitializer,balanced,kdd_nsl/model/bz2/100-100/1.npz,False,0.5482012177219305,BZ2,gzip_classifier.GzipLogisticRegressor,none,True,SVC,saga,Asymmetric,0.001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
81ff8f72da3bdb47064cc16caca7d827,train,deckard.base.experiment.Experiment,81ff8f72da3bdb47064cc16caca7d827,KDD NSL,cpu,81ff8f72da3bdb47064cc16caca7d827,81ff8f72da3bdb47064cc16caca7d827,k-Logistic,81ff8f72da3bdb47064cc16caca7d827,81ff8f72da3bdb47064cc16caca7d827,0.97,1.0361792837959252,cpu,1721880203.4819896,1721880195.8120494,8.86903661,0.0886903661,cpu,1721880195.8119178,1721880195.7141402,0.1152045,0.001152045,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,deckard.base.data.SklearnDataSampler,2,True,100,100,deckard.base.files.FileConfig,.csv,kdd_nsl,81ff8f72da3bdb47064cc16caca7d827,predictions.json,reports/condense/logistic/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,['id'],raw_data/kdd_nsl_undersampled_5000.csv,deckard.base.data.SklearnDataSampler,2,True,100,100,label,10.0,deckard.base.model.ModelInitializer,,kdd_nsl/model/bz2/100-100/2.npz,True,0.7666277298110975,BZ2,gzip_classifier.GzipLogisticRegressor,none,True,Medoid,saga,Symmetric,0.0001,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
