,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,train_time,train_time_per_sample,train_start_time,train_end_time,train_device,predict_time,predict_time_per_sample,predict_start_time,predict_end_time,predict_device,accuracy,log_loss,data.drop,data.name,data.target,data.sample.random_state,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,files.data_dir,files.data_file,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,model.init.fit_intercept,Condensing Ratio,Metric,model.init.name,model.init.penalty,model.init.solver,Symmetric,model.init.tol,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers
013c3c8f3524872f69b543ee73d0aa2e,train,deckard.base.experiment.Experiment,013c3c8f3524872f69b543ee73d0aa2e,KDD NSL,cpu,013c3c8f3524872f69b543ee73d0aa2e,013c3c8f3524872f69b543ee73d0aa2e,k-Logistic,013c3c8f3524872f69b543ee73d0aa2e,013c3c8f3524872f69b543ee73d0aa2e,6.64219839,0.0664219839,1723650719.2048304,1723650725.402012,cpu,7.01570405,0.0701570405,1723650725.4021523,1723650732.3190577,cpu,0.5,17.269388197455342,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,013c3c8f3524872f69b543ee73d0aa2e,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,data,f73e381464c653304892a3b29e1fb64d,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,100,100,label,0.0218185803971432,,False,1,Hamming,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0019003340776042,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
02488c05927bffa245f443aedf8186c6,train,deckard.base.experiment.Experiment,02488c05927bffa245f443aedf8186c6,KDD NSL,cpu,02488c05927bffa245f443aedf8186c6,02488c05927bffa245f443aedf8186c6,k-Logistic,02488c05927bffa245f443aedf8186c6,02488c05927bffa245f443aedf8186c6,6.55860536,0.0655860536,1723650448.6650622,1723650454.8075292,cpu,7.1146298,0.071146298,1723650454.807742,1723650461.8069034,cpu,0.5,17.269388197455342,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,02488c05927bffa245f443aedf8186c6,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,data,fc5bd4929fc2b9a2e0aca3efb10c8e43,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,100,100,label,46.02298354996869,balanced,False,1,Jaro,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,3.219823932769173e-05,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
0347959a7cb2d617c6ed44a1cf1d3f13,train,deckard.base.experiment.Experiment,0347959a7cb2d617c6ed44a1cf1d3f13,KDD NSL,cpu,0347959a7cb2d617c6ed44a1cf1d3f13,0347959a7cb2d617c6ed44a1cf1d3f13,k-Logistic,0347959a7cb2d617c6ed44a1cf1d3f13,0347959a7cb2d617c6ed44a1cf1d3f13,6.70375185,0.0670375185,1723650425.391802,1723650431.64417,cpu,7.74854728,0.0774854728,1723650431.6443925,1723650439.2109487,cpu,0.5,17.269787996170436,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,6,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,0347959a7cb2d617c6ed44a1cf1d3f13,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,data,0c056c8becabd33e7d45e15475c03694,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,6,True,100,100,label,2.061676172972371,,True,1,Levenshtein,gzip_classifier.GzipLogisticRegressor,l1,saga,Symmetric,0.000226299390188,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
0403c38caa1e142459fc9d59ab9919cf,train,deckard.base.experiment.Experiment,0403c38caa1e142459fc9d59ab9919cf,KDD NSL,cpu,0403c38caa1e142459fc9d59ab9919cf,0403c38caa1e142459fc9d59ab9919cf,k-Logistic,0403c38caa1e142459fc9d59ab9919cf,0403c38caa1e142459fc9d59ab9919cf,6.78425318,0.0678425318,1723650748.0371506,1723650754.3216157,cpu,7.83498438,0.0783498438,1723650754.3220654,1723650761.9672835,cpu,0.5,17.269388197455342,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,0403c38caa1e142459fc9d59ab9919cf,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,data,c1ecb039e99cb073f373e581585f1e06,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,100,100,label,119.43244842985004,,True,1,Levenshtein,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0540992960900832,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
046f72ae508c1b50df9d5c20da281338,train,deckard.base.experiment.Experiment,046f72ae508c1b50df9d5c20da281338,KDD NSL,cpu,046f72ae508c1b50df9d5c20da281338,046f72ae508c1b50df9d5c20da281338,k-Logistic,046f72ae508c1b50df9d5c20da281338,046f72ae508c1b50df9d5c20da281338,6.96962018,0.0696962018,1723650788.6534517,1723650795.119694,cpu,7.72041072,0.0772041072,1723650795.1198494,1723650802.0093548,cpu,0.5,17.269787996170436,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,046f72ae508c1b50df9d5c20da281338,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,data,55880dea63871aac9a8217827ae97528,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,100,label,0.5702639268003008,,True,1,ZSTD,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0001733207649475,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
f1d7c987b03263d81108eab1cc369c4f,train,deckard.base.experiment.Experiment,f1d7c987b03263d81108eab1cc369c4f,KDD NSL,cpu,f1d7c987b03263d81108eab1cc369c4f,f1d7c987b03263d81108eab1cc369c4f,k-Logistic,f1d7c987b03263d81108eab1cc369c4f,f1d7c987b03263d81108eab1cc369c4f,7.39722613,0.0739722613,1723651111.3079042,1723651118.5623813,cpu,7.00807353,0.0700807353,1723651118.562554,1723651125.4731371,cpu,0.92,2.7631101075671576,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,f1d7c987b03263d81108eab1cc369c4f,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,data,f73e381464c653304892a3b29e1fb64d,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,100,100,label,12.35547423255862,balanced,False,1,Ratio,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0089228989618988,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
fb6d9001b3511e0f6a12fe1d6204f8b9,train,deckard.base.experiment.Experiment,fb6d9001b3511e0f6a12fe1d6204f8b9,KDD NSL,cpu,fb6d9001b3511e0f6a12fe1d6204f8b9,fb6d9001b3511e0f6a12fe1d6204f8b9,k-Logistic,fb6d9001b3511e0f6a12fe1d6204f8b9,fb6d9001b3511e0f6a12fe1d6204f8b9,9.24660129,0.0924660129,1723651134.4751158,1723651142.9109435,cpu,8.8895132,0.088895132,1723651142.9111507,1723651150.917515,cpu,0.94,2.072334579668944,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,fb6d9001b3511e0f6a12fe1d6204f8b9,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,data,c1ecb039e99cb073f373e581585f1e06,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,100,100,label,978.4943462155496,balanced,False,1,BZ2,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.023995867684197,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
f5e87c57dd71d70b16d31858e7a357bf,train,deckard.base.experiment.Experiment,f5e87c57dd71d70b16d31858e7a357bf,KDD NSL,cpu,f5e87c57dd71d70b16d31858e7a357bf,f5e87c57dd71d70b16d31858e7a357bf,k-Logistic,f5e87c57dd71d70b16d31858e7a357bf,f5e87c57dd71d70b16d31858e7a357bf,7.37558875,0.0737558875,1723651183.1783955,1723651190.4165692,cpu,6.89266171,0.0689266171,1723651190.4167747,1723651197.2136316,cpu,0.87,4.490056923286993,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,3,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,f5e87c57dd71d70b16d31858e7a357bf,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,data,39ef589fb6e50f6ed812aa1467405654,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,3,True,100,100,label,1.7508863701126107,balanced,False,1,Ratio,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0866685078741066,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
f65e29284bb72511f351228f3e89e219,train,deckard.base.experiment.Experiment,f65e29284bb72511f351228f3e89e219,KDD NSL,cpu,f65e29284bb72511f351228f3e89e219,f65e29284bb72511f351228f3e89e219,k-Logistic,f65e29284bb72511f351228f3e89e219,f65e29284bb72511f351228f3e89e219,7.45170788,0.0745170788,1723651183.1785488,1723651190.4682307,cpu,6.95307875,0.0695307875,1723651190.468361,1723651197.3358092,cpu,0.93,2.41776232348956,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,f65e29284bb72511f351228f3e89e219,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,data,c1ecb039e99cb073f373e581585f1e06,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,100,100,label,4.975582097231373,balanced,False,1,Levenshtein,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0143004486728241,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
fa3e27a1e8d335bc9ed007c1085339d4,train,deckard.base.experiment.Experiment,fa3e27a1e8d335bc9ed007c1085339d4,KDD NSL,cpu,fa3e27a1e8d335bc9ed007c1085339d4,fa3e27a1e8d335bc9ed007c1085339d4,k-Logistic,fa3e27a1e8d335bc9ed007c1085339d4,fa3e27a1e8d335bc9ed007c1085339d4,7.45403178,0.0745403178,1723651262.01273,1723651269.3303828,cpu,6.91300929,0.0691300929,1723651269.3305151,1723651276.1687045,cpu,0.86,4.835468675159006,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,fa3e27a1e8d335bc9ed007c1085339d4,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,data,c1ecb039e99cb073f373e581585f1e06,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,100,100,label,94.8158909806607,balanced,False,1,Jaro-Winkler,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.014647629931322,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
fab9453218be2832102fbfa8abc43b73,train,deckard.base.experiment.Experiment,fab9453218be2832102fbfa8abc43b73,KDD NSL,cpu,fab9453218be2832102fbfa8abc43b73,fab9453218be2832102fbfa8abc43b73,k-Logistic,fab9453218be2832102fbfa8abc43b73,fab9453218be2832102fbfa8abc43b73,7.46905498,0.0746905498,1723819730.5563784,1723819737.8638527,cpu,6.96615075,0.0696615075,1723819737.864141,1723819744.671929,cpu,0.98,0.6907755278982145,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,fab9453218be2832102fbfa8abc43b73,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,data,b4328857a7ea9fc83862dd4d4fcd45c5,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,100,100,label,41.68928564769642,balanced,False,1,Ratio,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0092113543431482,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
f71789171821fb3fa80efaaf2519ffb2,train,deckard.base.experiment.Experiment,f71789171821fb3fa80efaaf2519ffb2,KDD NSL,cpu,f71789171821fb3fa80efaaf2519ffb2,f71789171821fb3fa80efaaf2519ffb2,k-Logistic,f71789171821fb3fa80efaaf2519ffb2,f71789171821fb3fa80efaaf2519ffb2,7.35512592,0.0735512592,1723651063.8482451,1723651071.0554175,cpu,7.24769636,0.0724769636,1723651071.0557327,1723651078.1599512,cpu,0.95,1.7269468157198369,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,f71789171821fb3fa80efaaf2519ffb2,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,data,c1ecb039e99cb073f373e581585f1e06,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,100,100,label,161.62097333004576,,False,1,Ratio,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0117613970125634,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
dae7de4168ecf65e61a3effaa972533c,train,deckard.base.experiment.Experiment,dae7de4168ecf65e61a3effaa972533c,KDD NSL,cpu,dae7de4168ecf65e61a3effaa972533c,dae7de4168ecf65e61a3effaa972533c,k-Logistic,dae7de4168ecf65e61a3effaa972533c,dae7de4168ecf65e61a3effaa972533c,7.48572526,0.0748572526,1723650995.0049818,1723651002.3637846,cpu,7.34032471,0.0734032471,1723651002.3639953,1723651009.5759585,cpu,0.95,1.7269468157198369,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,dae7de4168ecf65e61a3effaa972533c,predictions.json,reports/gzip_logistic/100/symmetry_false,score_dict.json,train,data,c1ecb039e99cb073f373e581585f1e06,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,100,100,label,87.60127768080466,balanced,False,1,Ratio,gzip_classifier.GzipLogisticRegressor,l1,saga,Asymmetric,0.0320125541382487,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
847c159ea93c1491a835dca7dbad3832,train,deckard.base.experiment.Experiment,847c159ea93c1491a835dca7dbad3832,KDD NSL,cpu,847c159ea93c1491a835dca7dbad3832,847c159ea93c1491a835dca7dbad3832,k-Logistic,847c159ea93c1491a835dca7dbad3832,847c159ea93c1491a835dca7dbad3832,16.6732207,0.166732207,1723650471.709267,1723650487.50954,cpu,21.18095633,0.2118095633,1723650487.5096743,1723650507.2833672,cpu,0.5,17.269388197455342,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,6,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,847c159ea93c1491a835dca7dbad3832,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,data,0c056c8becabd33e7d45e15475c03694,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,6,True,100,100,label,1.4509212200515498,,True,1,LZMA,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0109694089317769,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
876173cc44b557d1dd4d162514bece35,train,deckard.base.experiment.Experiment,876173cc44b557d1dd4d162514bece35,KDD NSL,cpu,876173cc44b557d1dd4d162514bece35,876173cc44b557d1dd4d162514bece35,k-Logistic,876173cc44b557d1dd4d162514bece35,876173cc44b557d1dd4d162514bece35,11.20604757,0.1120604757,1723650896.2063656,1723650907.050157,cpu,14.24110234,0.1424110234,1723650907.0502882,1723650920.8812685,cpu,0.5,17.269388197455342,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,3,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,876173cc44b557d1dd4d162514bece35,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,data,39ef589fb6e50f6ed812aa1467405654,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,3,True,100,100,label,1.6138926714436816,balanced,False,1,SeqRatio,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0021279724132489,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
892aeb024cbb88e0e2054c736cbea16e,train,deckard.base.experiment.Experiment,892aeb024cbb88e0e2054c736cbea16e,KDD NSL,cpu,892aeb024cbb88e0e2054c736cbea16e,892aeb024cbb88e0e2054c736cbea16e,k-Logistic,892aeb024cbb88e0e2054c736cbea16e,892aeb024cbb88e0e2054c736cbea16e,7.10278923,0.0710278923,1723650556.1551795,1723650562.7118227,cpu,8.4243298,0.084243298,1723650562.7119632,1723650570.279111,cpu,0.5,17.269388197455342,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,892aeb024cbb88e0e2054c736cbea16e,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,data,b4328857a7ea9fc83862dd4d4fcd45c5,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,100,100,label,0.1153947541805831,,False,1,ZSTD,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0039800191500543,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
8c785d31fa2bbfcd29a0b8e82b1b078e,train,deckard.base.experiment.Experiment,8c785d31fa2bbfcd29a0b8e82b1b078e,KDD NSL,cpu,8c785d31fa2bbfcd29a0b8e82b1b078e,8c785d31fa2bbfcd29a0b8e82b1b078e,k-Logistic,8c785d31fa2bbfcd29a0b8e82b1b078e,8c785d31fa2bbfcd29a0b8e82b1b078e,7.87919403,0.0787919403,1723650597.988123,1723650605.221583,cpu,8.56077114,0.0856077114,1723650605.2217913,1723650612.8263392,cpu,0.5,17.269388197455342,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,8c785d31fa2bbfcd29a0b8e82b1b078e,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,data,01667f95698b9b88b80e4ed283f6dbf5,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,100,label,432.2897476848758,,False,1,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0001368044785303,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
8d370c8ca020acb1e487437b1272c7a5,train,deckard.base.experiment.Experiment,8d370c8ca020acb1e487437b1272c7a5,KDD NSL,cpu,8d370c8ca020acb1e487437b1272c7a5,8d370c8ca020acb1e487437b1272c7a5,k-Logistic,8d370c8ca020acb1e487437b1272c7a5,8d370c8ca020acb1e487437b1272c7a5,7.13352313,0.0713352313,1723650924.6185825,1723650931.1752076,cpu,7.64978452,0.0764978452,1723650931.175336,1723650937.97633,cpu,0.5,17.269388197455342,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,8d370c8ca020acb1e487437b1272c7a5,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,data,c1ecb039e99cb073f373e581585f1e06,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,100,100,label,0.0085133884561642,,True,1,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0010861060614788,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
8df0785b3bec216b65efb004b47e1b71,train,deckard.base.experiment.Experiment,8df0785b3bec216b65efb004b47e1b71,KDD NSL,cpu,8df0785b3bec216b65efb004b47e1b71,8df0785b3bec216b65efb004b47e1b71,k-Logistic,8df0785b3bec216b65efb004b47e1b71,8df0785b3bec216b65efb004b47e1b71,7.19257926,0.0719257926,1723650859.5748427,1723650866.163413,cpu,8.19905124,0.0819905124,1723650866.1635242,1723650873.5028756,cpu,0.5,17.269388197455342,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,8,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,8df0785b3bec216b65efb004b47e1b71,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,data,e18d09f3a85ba0225ebd22ec7eb89b97,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,8,True,100,100,label,58.24858604242747,balanced,False,1,GZIP,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0001882034889479,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
83834bcc9031bff0ba344bb6c6b5c273,train,deckard.base.experiment.Experiment,83834bcc9031bff0ba344bb6c6b5c273,KDD NSL,cpu,83834bcc9031bff0ba344bb6c6b5c273,83834bcc9031bff0ba344bb6c6b5c273,k-Logistic,83834bcc9031bff0ba344bb6c6b5c273,83834bcc9031bff0ba344bb6c6b5c273,6.63779761,0.0663779761,1723819165.0401258,1723819171.2142918,cpu,6.91460069,0.0691460069,1723819171.214504,1723819178.0464396,cpu,0.5,17.269388197455342,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,83834bcc9031bff0ba344bb6c6b5c273,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,data,55880dea63871aac9a8217827ae97528,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,100,label,5.743473535836378,balanced,False,1,Levenshtein,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0686874651214982,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
773c14b1b5cf565ef861a00b89617f39,train,deckard.base.experiment.Experiment,773c14b1b5cf565ef861a00b89617f39,KDD NSL,cpu,773c14b1b5cf565ef861a00b89617f39,773c14b1b5cf565ef861a00b89617f39,k-Logistic,773c14b1b5cf565ef861a00b89617f39,773c14b1b5cf565ef861a00b89617f39,7.51042066,0.0751042066,1723819055.144636,1723819062.1268296,cpu,7.98632126,0.0798632126,1723819062.126995,1723819069.1931002,cpu,0.5,17.269388197455342,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,773c14b1b5cf565ef861a00b89617f39,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,data,55880dea63871aac9a8217827ae97528,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,100,label,30.425153434588516,,False,1,ZSTD,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0085447559247143,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
79b661d789b4f95cb3698be31d3965b4,train,deckard.base.experiment.Experiment,79b661d789b4f95cb3698be31d3965b4,KDD NSL,cpu,79b661d789b4f95cb3698be31d3965b4,79b661d789b4f95cb3698be31d3965b4,k-Logistic,79b661d789b4f95cb3698be31d3965b4,79b661d789b4f95cb3698be31d3965b4,6.51212184,0.0651212184,1723650719.2257867,1723650725.324079,cpu,7.009558,0.07009558,1723650725.3242457,1723650732.229038,cpu,0.5,17.269787996170436,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,79b661d789b4f95cb3698be31d3965b4,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,data,01667f95698b9b88b80e4ed283f6dbf5,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,100,100,label,258.6345832176911,,True,1,Levenshtein,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0507361231531157,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
8308d69807f92377d8dea0ea2d65c467,train,deckard.base.experiment.Experiment,8308d69807f92377d8dea0ea2d65c467,KDD NSL,cpu,8308d69807f92377d8dea0ea2d65c467,8308d69807f92377d8dea0ea2d65c467,k-Logistic,8308d69807f92377d8dea0ea2d65c467,8308d69807f92377d8dea0ea2d65c467,11.23326982,0.1123326982,1723650686.3439322,1723650697.2582972,cpu,14.26492936,0.1426492936,1723650697.2584078,1723650711.071504,cpu,0.5,17.269388197455342,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,100,100,deckard.base.files.FileConfig,.pkl,kdd_nsl,8308d69807f92377d8dea0ea2d65c467,predictions.json,reports/gzip_logistic/100/symmetry_true,score_dict.json,train,data,55880dea63871aac9a8217827ae97528,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,100,100,label,6.186669646257201,,True,1,SeqRatio,gzip_classifier.GzipLogisticRegressor,l2,saga,Symmetric,0.0014597512468752,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipLogisticRegressor
