,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,model.init.k,Condensing Ratio,Metric,model.init.modified,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method
fd11495ec6a1b84111f6260e57456da7,train,deckard.base.experiment.Experiment,fd11495ec6a1b84111f6260e57456da7,Truthseeker,cpu,fd11495ec6a1b84111f6260e57456da7,fd11495ec6a1b84111f6260e57456da7,k-KNN,fd11495ec6a1b84111f6260e57456da7,fd11495ec6a1b84111f6260e57456da7,0.5225,16.492401660132984,cpu,1727425637.2345426,1727425636.627808,0.64463143,0.001611578575,cpu,1727425636.6275182,1727425636.5536697,0.07655148,0.003827574,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,400,20,deckard.base.files.FileConfig,data,7b9730f3e31d952aea1da304c7315d31,.pkl,truthseeker,fd11495ec6a1b84111f6260e57456da7,predictions.json,reports/modified/gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,400,20,BotScoreBinary,brute,1,1,Jaro-Winkler,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
fc12678fb468f84eeb3e5429759f096e,train,deckard.base.experiment.Experiment,fc12678fb468f84eeb3e5429759f096e,Truthseeker,cpu,fc12678fb468f84eeb3e5429759f096e,fc12678fb468f84eeb3e5429759f096e,k-KNN,fc12678fb468f84eeb3e5429759f096e,fc12678fb468f84eeb3e5429759f096e,0.5175,16.66513752097262,cpu,1725757647.3529024,1725757645.4091198,2.75691939,0.006892298475,cpu,1725757645.4089832,1725757645.232216,0.19889142,0.009944571,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,400,20,deckard.base.files.FileConfig,data,83a68d33fa9b9e108a85dc94131bcd37,.pkl,truthseeker,fc12678fb468f84eeb3e5429759f096e,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,400,20,BotScoreBinary,brute,1,1,BZ2,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
f8911ed09b64c48d68823a758edb1dc6,train,deckard.base.experiment.Experiment,f8911ed09b64c48d68823a758edb1dc6,Truthseeker,cpu,f8911ed09b64c48d68823a758edb1dc6,f8911ed09b64c48d68823a758edb1dc6,k-KNN,f8911ed09b64c48d68823a758edb1dc6,f8911ed09b64c48d68823a758edb1dc6,0.5,17.26954811694138,cpu,1727425616.3690796,1727425615.6415792,0.78640865,0.001966021625,cpu,1727425615.6412685,1727425615.573787,0.0696526,0.00348263,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,8,True,True,400,20,deckard.base.files.FileConfig,data,f852a819f8eb07c0677196f0137a9af0,.pkl,truthseeker,f8911ed09b64c48d68823a758edb1dc6,predictions.json,reports/modified/gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,8,True,True,400,20,BotScoreBinary,brute,7,1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
f697f1136ec0cc58a5c1e1bfeb05dbf9,train,deckard.base.experiment.Experiment,f697f1136ec0cc58a5c1e1bfeb05dbf9,Truthseeker,cpu,f697f1136ec0cc58a5c1e1bfeb05dbf9,f697f1136ec0cc58a5c1e1bfeb05dbf9,k-KNN,f697f1136ec0cc58a5c1e1bfeb05dbf9,f697f1136ec0cc58a5c1e1bfeb05dbf9,0.5375,15.974505920611843,cpu,1725757713.0592864,1725757711.8051672,1.30252272,0.0032563068,cpu,1725757711.8050134,1725757711.6943514,0.11339488,0.005669744,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,6,True,True,400,20,deckard.base.files.FileConfig,data,068a1e3f4436988d3a977a49c79e13c4,.pkl,truthseeker,f697f1136ec0cc58a5c1e1bfeb05dbf9,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,6,True,True,400,20,BotScoreBinary,brute,5,1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
f5527a55ec9bd7d483c722c521f75782,train,deckard.base.experiment.Experiment,f5527a55ec9bd7d483c722c521f75782,Truthseeker,cpu,f5527a55ec9bd7d483c722c521f75782,f5527a55ec9bd7d483c722c521f75782,k-KNN,f5527a55ec9bd7d483c722c521f75782,f5527a55ec9bd7d483c722c521f75782,0.515,16.751504451895652,cpu,1727425756.3954897,1727425755.800514,0.6308915,0.00157722875,cpu,1727425755.8002484,1727425755.7002268,0.10196576,0.005098288,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,4,True,True,400,20,deckard.base.files.FileConfig,data,5fd677636b3277f24cc8b9edc171d053,.pkl,truthseeker,f5527a55ec9bd7d483c722c521f75782,predictions.json,reports/modified/gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,4,True,True,400,20,BotScoreBinary,brute,1,1,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
c71abe06d64d3d8e32ee9995b4d2869e,train,deckard.base.experiment.Experiment,c71abe06d64d3d8e32ee9995b4d2869e,Truthseeker,cpu,c71abe06d64d3d8e32ee9995b4d2869e,c71abe06d64d3d8e32ee9995b4d2869e,k-KNN,c71abe06d64d3d8e32ee9995b4d2869e,c71abe06d64d3d8e32ee9995b4d2869e,0.47,18.305681423885066,cpu,1727425814.6130192,1727425801.8120096,14.26086498,0.03565216245,cpu,1727425801.81183,1727425801.1130564,0.72711496,0.036355748,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,4,True,True,400,20,deckard.base.files.FileConfig,data,5fd677636b3277f24cc8b9edc171d053,.pkl,truthseeker,c71abe06d64d3d8e32ee9995b4d2869e,predictions.json,reports/modified/gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,4,True,True,400,20,BotScoreBinary,brute,7,1,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
f4d857b7b7d0f65689141f7d1e45ced5,train,deckard.base.experiment.Experiment,f4d857b7b7d0f65689141f7d1e45ced5,Truthseeker,cpu,f4d857b7b7d0f65689141f7d1e45ced5,f4d857b7b7d0f65689141f7d1e45ced5,k-KNN,f4d857b7b7d0f65689141f7d1e45ced5,f4d857b7b7d0f65689141f7d1e45ced5,0.515,16.751310549518834,cpu,1725757758.6620176,1725757757.4207437,1.28545906,0.00321364765,cpu,1725757757.4206402,1725757757.305652,0.1092313,0.005461565,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,400,20,deckard.base.files.FileConfig,data,83a68d33fa9b9e108a85dc94131bcd37,.pkl,truthseeker,f4d857b7b7d0f65689141f7d1e45ced5,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,400,20,BotScoreBinary,brute,3,1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
f3cbfc41d64ba70e1168a6255d17dfcc,train,deckard.base.experiment.Experiment,f3cbfc41d64ba70e1168a6255d17dfcc,Truthseeker,cpu,f3cbfc41d64ba70e1168a6255d17dfcc,f3cbfc41d64ba70e1168a6255d17dfcc,k-KNN,f3cbfc41d64ba70e1168a6255d17dfcc,f3cbfc41d64ba70e1168a6255d17dfcc,0.5275,16.319607828479658,cpu,1727425681.0243149,1727425679.915391,1.2772618,0.0031931545,cpu,1727425679.9152782,1727425679.7329955,0.20351548,0.010175774,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,5,True,True,400,20,deckard.base.files.FileConfig,data,b9ee3dc6319c7692a89edca281e80aa8,.pkl,truthseeker,f3cbfc41d64ba70e1168a6255d17dfcc,predictions.json,reports/modified/gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,5,True,True,400,20,BotScoreBinary,brute,1,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
f3afcb488c371460374fb86437f7907e,train,deckard.base.experiment.Experiment,f3afcb488c371460374fb86437f7907e,Truthseeker,cpu,f3afcb488c371460374fb86437f7907e,f3afcb488c371460374fb86437f7907e,k-KNN,f3afcb488c371460374fb86437f7907e,f3afcb488c371460374fb86437f7907e,0.4975,17.356018995530338,cpu,1725757759.3183804,1725757757.486127,2.09935846,0.00524839615,cpu,1725757757.485953,1725757757.2960937,0.19820196,0.009910098,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,9,True,True,400,20,deckard.base.files.FileConfig,data,46e505f845e5aa943e6ba65b9643a064,.pkl,truthseeker,f3afcb488c371460374fb86437f7907e,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,9,True,True,400,20,BotScoreBinary,brute,1,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
f38d07604a79d3e98bc6c2048edcf20c,train,deckard.base.experiment.Experiment,f38d07604a79d3e98bc6c2048edcf20c,Truthseeker,cpu,f38d07604a79d3e98bc6c2048edcf20c,f38d07604a79d3e98bc6c2048edcf20c,k-KNN,f38d07604a79d3e98bc6c2048edcf20c,f38d07604a79d3e98bc6c2048edcf20c,0.495,17.442301968723196,cpu,1725757620.4597404,1725757618.4275963,2.86233803,0.007155845075,cpu,1725757618.427475,1725757618.2468624,0.20301484,0.010150742,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,8,True,True,400,20,deckard.base.files.FileConfig,data,f852a819f8eb07c0677196f0137a9af0,.pkl,truthseeker,f38d07604a79d3e98bc6c2048edcf20c,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,8,True,True,400,20,BotScoreBinary,brute,7,1,BZ2,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
f2e22ef7265ae1675ad20f6bff1ffe6d,train,deckard.base.experiment.Experiment,f2e22ef7265ae1675ad20f6bff1ffe6d,Truthseeker,cpu,f2e22ef7265ae1675ad20f6bff1ffe6d,f2e22ef7265ae1675ad20f6bff1ffe6d,k-KNN,f2e22ef7265ae1675ad20f6bff1ffe6d,f2e22ef7265ae1675ad20f6bff1ffe6d,0.4625,18.564798208602767,cpu,1725757676.5347524,1725757662.975537,15.11619818,0.03779049545,cpu,1725757662.9751596,1725757662.408275,0.59937585,0.0299687925,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,5,True,True,400,20,deckard.base.files.FileConfig,data,b9ee3dc6319c7692a89edca281e80aa8,.pkl,truthseeker,f2e22ef7265ae1675ad20f6bff1ffe6d,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,5,True,True,400,20,BotScoreBinary,brute,11,1,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
efba64211d8041fd743fbdbe64c91473,train,deckard.base.experiment.Experiment,efba64211d8041fd743fbdbe64c91473,Truthseeker,cpu,efba64211d8041fd743fbdbe64c91473,efba64211d8041fd743fbdbe64c91473,k-KNN,efba64211d8041fd743fbdbe64c91473,efba64211d8041fd743fbdbe64c91473,0.46,18.651145149590043,cpu,1727425630.3062477,1727425616.2340083,15.6970087,0.03924252175,cpu,1727425616.2338684,1727425615.652956,0.61659374,0.030829687,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,4,True,True,400,20,deckard.base.files.FileConfig,data,5fd677636b3277f24cc8b9edc171d053,.pkl,truthseeker,efba64211d8041fd743fbdbe64c91473,predictions.json,reports/modified/gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,4,True,True,400,20,BotScoreBinary,brute,1,1,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
ed8f97fbf04becec81d4f3ba5a4f8af2,train,deckard.base.experiment.Experiment,ed8f97fbf04becec81d4f3ba5a4f8af2,Truthseeker,cpu,ed8f97fbf04becec81d4f3ba5a4f8af2,ed8f97fbf04becec81d4f3ba5a4f8af2,k-KNN,ed8f97fbf04becec81d4f3ba5a4f8af2,ed8f97fbf04becec81d4f3ba5a4f8af2,0.485,17.787521817211964,cpu,1727425607.987017,1727425607.3517022,0.66548225,0.001663705625,cpu,1727425607.3513544,1727425607.2805674,0.0741234,0.00370617,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,4,True,True,400,20,deckard.base.files.FileConfig,data,5fd677636b3277f24cc8b9edc171d053,.pkl,truthseeker,ed8f97fbf04becec81d4f3ba5a4f8af2,predictions.json,reports/modified/gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,4,True,True,400,20,BotScoreBinary,brute,5,1,Levenshtein,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
ed4e87cef01b5f94bfd58a64c5a570e4,train,deckard.base.experiment.Experiment,ed4e87cef01b5f94bfd58a64c5a570e4,Truthseeker,cpu,ed4e87cef01b5f94bfd58a64c5a570e4,ed4e87cef01b5f94bfd58a64c5a570e4,k-KNN,ed4e87cef01b5f94bfd58a64c5a570e4,ed4e87cef01b5f94bfd58a64c5a570e4,0.48,17.96043159049267,cpu,1725757740.0411785,1725757738.8504636,1.22867255,0.003071681375,cpu,1725757738.8503237,1725757738.7527318,0.10079902,0.005039951,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,9,True,True,400,20,deckard.base.files.FileConfig,data,46e505f845e5aa943e6ba65b9643a064,.pkl,truthseeker,ed4e87cef01b5f94bfd58a64c5a570e4,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,9,True,True,400,20,BotScoreBinary,brute,5,1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
ecd79905185945b450fa901c55f5904e,train,deckard.base.experiment.Experiment,ecd79905185945b450fa901c55f5904e,Truthseeker,cpu,ecd79905185945b450fa901c55f5904e,ecd79905185945b450fa901c55f5904e,k-KNN,ecd79905185945b450fa901c55f5904e,ecd79905185945b450fa901c55f5904e,0.505,17.096962180619904,cpu,1725757731.7365568,1725757730.670859,1.08895397,0.002722384925,cpu,1725757730.6707182,1725757730.5547123,0.11098485,0.0055492425,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,400,20,deckard.base.files.FileConfig,data,83a68d33fa9b9e108a85dc94131bcd37,.pkl,truthseeker,ecd79905185945b450fa901c55f5904e,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,400,20,BotScoreBinary,brute,1,1,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
f49eb27fb3e0e41718714b7e39a978eb,train,deckard.base.experiment.Experiment,f49eb27fb3e0e41718714b7e39a978eb,Truthseeker,cpu,f49eb27fb3e0e41718714b7e39a978eb,f49eb27fb3e0e41718714b7e39a978eb,k-KNN,f49eb27fb3e0e41718714b7e39a978eb,f49eb27fb3e0e41718714b7e39a978eb,0.45,18.996544907500603,cpu,1727425655.2646344,1727425654.674622,0.63480928,0.0015870232,cpu,1727425654.6742644,1727425654.5746126,0.10099268,0.005049634,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,5,True,True,400,20,deckard.base.files.FileConfig,data,b9ee3dc6319c7692a89edca281e80aa8,.pkl,truthseeker,f49eb27fb3e0e41718714b7e39a978eb,predictions.json,reports/modified/gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,5,True,True,400,20,BotScoreBinary,brute,7,1,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
074be4f3971a597357583ae3e6c96c47,train,deckard.base.experiment.Experiment,074be4f3971a597357583ae3e6c96c47,Truthseeker,cpu,074be4f3971a597357583ae3e6c96c47,074be4f3971a597357583ae3e6c96c47,k-KNN,074be4f3971a597357583ae3e6c96c47,074be4f3971a597357583ae3e6c96c47,0.5025,17.183041256468066,cpu,1725806358.1721346,1725806340.238101,18.35384429,0.045884610725,cpu,1725806340.2377408,1725806333.4770489,6.88351482,0.0229450494,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,7,True,True,400,300,deckard.base.files.FileConfig,data,2fedfbf3528aa1992e323553419a5e13,.pkl,truthseeker,074be4f3971a597357583ae3e6c96c47,predictions.json,reports/modified//gzip_knn/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,7,True,True,400,300,BotScoreBinary,brute,7,1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
c67c7fea81a7ec829bc3a5bcacdca836,train,deckard.base.experiment.Experiment,c67c7fea81a7ec829bc3a5bcacdca836,Truthseeker,cpu,c67c7fea81a7ec829bc3a5bcacdca836,c67c7fea81a7ec829bc3a5bcacdca836,k-KNN,c67c7fea81a7ec829bc3a5bcacdca836,c67c7fea81a7ec829bc3a5bcacdca836,0.5025,17.183187182999074,cpu,1725757837.4847133,1725757836.2445269,1.30367489,0.003259187225,cpu,1725757836.244228,1725757836.142042,0.09679988,0.004839994,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,8,True,True,400,20,deckard.base.files.FileConfig,data,f852a819f8eb07c0677196f0137a9af0,.pkl,truthseeker,c67c7fea81a7ec829bc3a5bcacdca836,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,8,True,True,400,20,BotScoreBinary,brute,5,1,Jaro-Winkler,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
c6186e91b1a74eeb7b20107ad6b81a32,train,deckard.base.experiment.Experiment,c6186e91b1a74eeb7b20107ad6b81a32,Truthseeker,cpu,c6186e91b1a74eeb7b20107ad6b81a32,c6186e91b1a74eeb7b20107ad6b81a32,k-KNN,c6186e91b1a74eeb7b20107ad6b81a32,c6186e91b1a74eeb7b20107ad6b81a32,0.5175,16.665253462600003,cpu,1725757813.2451856,1725757811.1449723,2.37190915,0.005929772875,cpu,1725757811.1447165,1725757810.9448087,0.20575559,0.0102877795,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,400,20,deckard.base.files.FileConfig,data,83a68d33fa9b9e108a85dc94131bcd37,.pkl,truthseeker,c6186e91b1a74eeb7b20107ad6b81a32,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,400,20,BotScoreBinary,brute,1,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
b1e4a05a4b5126059009b6f8b579223e,train,deckard.base.experiment.Experiment,b1e4a05a4b5126059009b6f8b579223e,Truthseeker,cpu,b1e4a05a4b5126059009b6f8b579223e,b1e4a05a4b5126059009b6f8b579223e,k-KNN,b1e4a05a4b5126059009b6f8b579223e,b1e4a05a4b5126059009b6f8b579223e,0.4625,18.56479620960919,cpu,1727425696.2013178,1727425680.397404,17.58826252,0.0439706563,cpu,1727425680.3971963,1727425679.7381716,0.69289114,0.034644557,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,5,True,True,400,20,deckard.base.files.FileConfig,data,b9ee3dc6319c7692a89edca281e80aa8,.pkl,truthseeker,b1e4a05a4b5126059009b6f8b579223e,predictions.json,reports/modified/gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,5,True,True,400,20,BotScoreBinary,brute,11,1,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
b043b4b3129f7afb113d0ec9526fcd55,train,deckard.base.experiment.Experiment,b043b4b3129f7afb113d0ec9526fcd55,Truthseeker,cpu,b043b4b3129f7afb113d0ec9526fcd55,b043b4b3129f7afb113d0ec9526fcd55,k-KNN,b043b4b3129f7afb113d0ec9526fcd55,b043b4b3129f7afb113d0ec9526fcd55,0.5175,16.665323427375142,cpu,1725757812.435344,1725757811.090999,1.4135922,0.0035339805,cpu,1725757811.0907009,1725757810.9822695,0.11151659,0.0055758295,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,400,20,deckard.base.files.FileConfig,data,c6e90bd64f9eb81246d4b64fa1ed2ba3,.pkl,truthseeker,b043b4b3129f7afb113d0ec9526fcd55,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,400,20,BotScoreBinary,brute,1,1,Jaro-Winkler,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
afbca9c0ffd2dcec5a05a84d3926a983,train,deckard.base.experiment.Experiment,afbca9c0ffd2dcec5a05a84d3926a983,Truthseeker,cpu,afbca9c0ffd2dcec5a05a84d3926a983,afbca9c0ffd2dcec5a05a84d3926a983,k-KNN,afbca9c0ffd2dcec5a05a84d3926a983,afbca9c0ffd2dcec5a05a84d3926a983,0.4675,18.392126315557544,cpu,1725757591.0229752,1725757589.8037183,1.27006594,0.00317516485,cpu,1725757589.8035634,1725757589.7207365,0.08468256,0.004234128,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,400,20,deckard.base.files.FileConfig,data,83a68d33fa9b9e108a85dc94131bcd37,.pkl,truthseeker,afbca9c0ffd2dcec5a05a84d3926a983,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,400,20,BotScoreBinary,brute,7,1,Ratio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
