,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,model.init.gamma,model.init.kernel,Condensing Ratio,Metric,model.init.modified,model.init.name,Symmetric,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method
5c1e17cd129197cb3f5fb95f25d8b7f7,train,deckard.base.experiment.Experiment,5c1e17cd129197cb3f5fb95f25d8b7f7,Truthseeker,cpu,5c1e17cd129197cb3f5fb95f25d8b7f7,5c1e17cd129197cb3f5fb95f25d8b7f7,k-SVC,5c1e17cd129197cb3f5fb95f25d8b7f7,5c1e17cd129197cb3f5fb95f25d8b7f7,0.5675,14.93818071028491,cpu,1725808991.538264,1725808826.32033,187.48349146,0.46870872865,cpu,1725808826.319072,1725808764.219028,69.67807893,0.2322602631,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,5c1e17cd129197cb3f5fb95f25d8b7f7,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,628.5203303599195,balanced,scale,rbf,1,LZMA,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
5c9b9eefdaf648953528c91c794a86dc,train,deckard.base.experiment.Experiment,5c9b9eefdaf648953528c91c794a86dc,Truthseeker,cpu,5c9b9eefdaf648953528c91c794a86dc,5c9b9eefdaf648953528c91c794a86dc,k-SVC,5c9b9eefdaf648953528c91c794a86dc,5c9b9eefdaf648953528c91c794a86dc,0.525,16.406076708075037,cpu,1725809017.338475,1725809000.2696297,17.48670167,0.043716754175,cpu,1725809000.2693582,1725808993.993331,6.45891559,0.0215297186333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,5c9b9eefdaf648953528c91c794a86dc,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,8.239065113494135,balanced,scale,rbf,1,Hamming,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
54a434ab0924108c50e64e3337e51a81,train,deckard.base.experiment.Experiment,54a434ab0924108c50e64e3337e51a81,Truthseeker,cpu,54a434ab0924108c50e64e3337e51a81,54a434ab0924108c50e64e3337e51a81,k-SVC,54a434ab0924108c50e64e3337e51a81,54a434ab0924108c50e64e3337e51a81,0.53,16.23337882811333,cpu,1725809582.0495868,1725809564.582332,17.87248513,0.044681212825,cpu,1725809564.5820155,1725809557.9252,6.80352822,0.0226784274,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,54a434ab0924108c50e64e3337e51a81,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,7.700215702238177,balanced,scale,rbf,1,Hamming,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
616f6dd97fa5bd351e706160b137c8f4,train,deckard.base.experiment.Experiment,616f6dd97fa5bd351e706160b137c8f4,Truthseeker,cpu,616f6dd97fa5bd351e706160b137c8f4,616f6dd97fa5bd351e706160b137c8f4,k-SVC,616f6dd97fa5bd351e706160b137c8f4,616f6dd97fa5bd351e706160b137c8f4,0.5,17.269582099832164,cpu,1725810026.7980757,1725810009.4679258,17.77182945,0.044429573625,cpu,1725810009.467622,1725810002.797008,6.84622249,0.0228207416333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,4,True,True,400,300,deckard.base.files.FileConfig,data,68491e4f3cf32997fd7b2c61da0942d0,.pkl,truthseeker,616f6dd97fa5bd351e706160b137c8f4,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,4,True,True,400,300,BotScoreBinary,243.5951509711025,balanced,scale,precomputed,1,Hamming,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
410ec9baa5dbb0a474b64202f43f68d7,train,deckard.base.experiment.Experiment,410ec9baa5dbb0a474b64202f43f68d7,Truthseeker,cpu,410ec9baa5dbb0a474b64202f43f68d7,410ec9baa5dbb0a474b64202f43f68d7,k-SVC,410ec9baa5dbb0a474b64202f43f68d7,410ec9baa5dbb0a474b64202f43f68d7,0.5075,17.010465315114466,cpu,1725808685.507672,1725808667.498548,18.49853092,0.0462463273,cpu,1725808667.4978745,1725808660.5889652,7.14661596,0.0238220532,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,8,True,True,400,300,deckard.base.files.FileConfig,data,6f0071eb72391685ac565037b5af5e02,.pkl,truthseeker,410ec9baa5dbb0a474b64202f43f68d7,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,8,True,True,400,300,BotScoreBinary,16.121502962654798,balanced,scale,rbf,1,Hamming,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
1a0e59146e41ffa8912f8c320d776ae6,train,deckard.base.experiment.Experiment,1a0e59146e41ffa8912f8c320d776ae6,Truthseeker,cpu,1a0e59146e41ffa8912f8c320d776ae6,1a0e59146e41ffa8912f8c320d776ae6,k-SVC,1a0e59146e41ffa8912f8c320d776ae6,1a0e59146e41ffa8912f8c320d776ae6,0.5425,15.801650120157678,cpu,1725810066.1515374,1725810043.4109786,25.86991743,0.064674793575,cpu,1725810043.410895,1725810033.7091818,11.01180506,0.0367060168666666,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,1a0e59146e41ffa8912f8c320d776ae6,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,14.631660863473206,balanced,scale,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
1c422b5e257d0f4ce6537266c024b2fe,train,deckard.base.experiment.Experiment,1c422b5e257d0f4ce6537266c024b2fe,Truthseeker,cpu,1c422b5e257d0f4ce6537266c024b2fe,1c422b5e257d0f4ce6537266c024b2fe,k-SVC,1c422b5e257d0f4ce6537266c024b2fe,1c422b5e257d0f4ce6537266c024b2fe,0.5125,16.837793422069243,cpu,1725808652.6087322,1725808636.3046267,16.61383599,0.041534589975,cpu,1725808636.3043296,1725808629.63003,6.85834345,0.0228611448333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,1c422b5e257d0f4ce6537266c024b2fe,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,3.346645631461661,balanced,scale,rbf,1,Hamming,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
2236c9eceba8a0dd21a28f3426524f38,train,deckard.base.experiment.Experiment,2236c9eceba8a0dd21a28f3426524f38,Truthseeker,cpu,2236c9eceba8a0dd21a28f3426524f38,2236c9eceba8a0dd21a28f3426524f38,k-SVC,2236c9eceba8a0dd21a28f3426524f38,2236c9eceba8a0dd21a28f3426524f38,0.43,19.687356417283176,cpu,1725808757.4450266,1725808739.291167,18.71134804,0.0467783701,cpu,1725808739.2908654,1725808732.417254,7.04770476,0.0234923492,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,400,300,deckard.base.files.FileConfig,data,64fcf86e0f8cc6ea4d57c39ce1762a8c,.pkl,truthseeker,2236c9eceba8a0dd21a28f3426524f38,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,400,300,BotScoreBinary,15.609567166883735,balanced,scale,rbf,1,Jaro,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
226b43f24435cc37dcd74dd730ea8a6e,train,deckard.base.experiment.Experiment,226b43f24435cc37dcd74dd730ea8a6e,Truthseeker,cpu,226b43f24435cc37dcd74dd730ea8a6e,226b43f24435cc37dcd74dd730ea8a6e,k-SVC,226b43f24435cc37dcd74dd730ea8a6e,226b43f24435cc37dcd74dd730ea8a6e,0.5125,16.837655491512532,cpu,1727426180.9493594,1727426171.6779757,9.67160533,0.024179013325,cpu,1727426171.6778758,1727426168.135157,3.67065461,0.0122355153666666,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,226b43f24435cc37dcd74dd730ea8a6e,predictions.json,reports/modified/gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,15.228204042171226,,auto,rbf,1,Levenshtein,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
23b29113461059d1815dfc23f688c649,train,deckard.base.experiment.Experiment,23b29113461059d1815dfc23f688c649,Truthseeker,cpu,23b29113461059d1815dfc23f688c649,23b29113461059d1815dfc23f688c649,k-SVC,23b29113461059d1815dfc23f688c649,23b29113461059d1815dfc23f688c649,0.485,17.787637758839345,cpu,1727426159.6555085,1727426000.2168295,181.40896799,0.453522419975,cpu,1727426000.2164445,1727425938.9304612,69.31243193,0.2310414397666666,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,23b29113461059d1815dfc23f688c649,predictions.json,reports/modified/gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,21.653602218423277,balanced,auto,rbf,1,LZMA,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
2572bd03301a1e380c746c1ecd6ad5d0,train,deckard.base.experiment.Experiment,2572bd03301a1e380c746c1ecd6ad5d0,Truthseeker,cpu,2572bd03301a1e380c746c1ecd6ad5d0,2572bd03301a1e380c746c1ecd6ad5d0,k-SVC,2572bd03301a1e380c746c1ecd6ad5d0,2572bd03301a1e380c746c1ecd6ad5d0,0.5025,17.18316719306332,cpu,1727425931.268036,1727425914.1063128,28.91503338,0.07228758345,cpu,1727425914.1062276,1727425907.4291294,11.1564408,0.037188136,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,2572bd03301a1e380c746c1ecd6ad5d0,predictions.json,reports/modified/gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,12.589186482516933,,auto,rbf,1,BZ2,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
2783abf5954e8e4153e04a5e8f72e547,train,deckard.base.experiment.Experiment,2783abf5954e8e4153e04a5e8f72e547,Truthseeker,cpu,2783abf5954e8e4153e04a5e8f72e547,2783abf5954e8e4153e04a5e8f72e547,k-SVC,2783abf5954e8e4153e04a5e8f72e547,2783abf5954e8e4153e04a5e8f72e547,0.525,16.406104693985093,cpu,1725808756.321699,1725808738.9737585,17.79657301,0.044491432525,cpu,1725808738.9734771,1725808732.4495828,6.66815669,0.0222271889666666,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,2783abf5954e8e4153e04a5e8f72e547,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,17.94903645528209,balanced,scale,rbf,1,Hamming,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
27877024dc96cca2cc8a02e27e43bc1d,train,deckard.base.experiment.Experiment,27877024dc96cca2cc8a02e27e43bc1d,Truthseeker,cpu,27877024dc96cca2cc8a02e27e43bc1d,27877024dc96cca2cc8a02e27e43bc1d,k-SVC,27877024dc96cca2cc8a02e27e43bc1d,27877024dc96cca2cc8a02e27e43bc1d,0.505,17.09689221584476,cpu,1725809349.2871883,1725809332.0269072,17.69646376,0.0442411594,cpu,1725809332.0266328,1725809325.372107,6.77744931,0.0225914977,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,27877024dc96cca2cc8a02e27e43bc1d,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,20.087054725917504,balanced,scale,rbf,1,Ratio,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
2970e2b49ec4474cf5fb1d1d846fdbbb,train,deckard.base.experiment.Experiment,2970e2b49ec4474cf5fb1d1d846fdbbb,Truthseeker,cpu,2970e2b49ec4474cf5fb1d1d846fdbbb,2970e2b49ec4474cf5fb1d1d846fdbbb,k-SVC,2970e2b49ec4474cf5fb1d1d846fdbbb,2970e2b49ec4474cf5fb1d1d846fdbbb,0.5275,16.319757752997816,cpu,1725808694.329483,1725808670.0793169,27.47781864,0.0686945466,cpu,1725808670.0792303,1725808660.7115536,10.61617282,0.0353872427333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,6,True,True,400,300,deckard.base.files.FileConfig,data,b2602023964f538bec5aab7a7bab63cf,.pkl,truthseeker,2970e2b49ec4474cf5fb1d1d846fdbbb,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,6,True,True,400,300,BotScoreBinary,14.836679606589431,balanced,scale,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
2adb83a1b6d58060eb734d8d0e24baf8,train,deckard.base.experiment.Experiment,2adb83a1b6d58060eb734d8d0e24baf8,Truthseeker,cpu,2adb83a1b6d58060eb734d8d0e24baf8,2adb83a1b6d58060eb734d8d0e24baf8,k-SVC,2adb83a1b6d58060eb734d8d0e24baf8,2adb83a1b6d58060eb734d8d0e24baf8,0.505,17.09682624905677,cpu,1727426632.018494,1727426619.0294816,14.79167389,0.036979184725,cpu,1727426619.0293877,1727426613.6772048,6.09218444,0.0203072814666666,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,2adb83a1b6d58060eb734d8d0e24baf8,predictions.json,reports/modified/gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,0.1553421323929867,,auto,rbf,1,ZSTD,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
3e5750754aa06cb46e189343b231a0c7,train,deckard.base.experiment.Experiment,3e5750754aa06cb46e189343b231a0c7,Truthseeker,cpu,3e5750754aa06cb46e189343b231a0c7,3e5750754aa06cb46e189343b231a0c7,k-SVC,3e5750754aa06cb46e189343b231a0c7,3e5750754aa06cb46e189343b231a0c7,0.525,16.406108691972246,cpu,1725810059.2670522,1725810041.1068416,18.60887336,0.0465221834,cpu,1725810041.1067598,1725810033.7093873,7.72657529,0.0257552509666666,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,3e5750754aa06cb46e189343b231a0c7,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,28.25398785478607,balanced,scale,rbf,1,Hamming,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
2c9c4541f14d1e0809cba1ae7bf0c230,train,deckard.base.experiment.Experiment,2c9c4541f14d1e0809cba1ae7bf0c230,Truthseeker,cpu,2c9c4541f14d1e0809cba1ae7bf0c230,2c9c4541f14d1e0809cba1ae7bf0c230,k-SVC,2c9c4541f14d1e0809cba1ae7bf0c230,2c9c4541f14d1e0809cba1ae7bf0c230,0.52,16.57878258401104,cpu,1725809613.0146468,1725809592.8705802,21.06476353,0.052661908825,cpu,1725809592.870253,1725809584.8342607,8.41049529,0.0280349843,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,2c9c4541f14d1e0809cba1ae7bf0c230,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,9.854516574204524,balanced,scale,rbf,1,Hamming,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
2ef210e1acc47b3eb8ce0ab54f218f4c,train,deckard.base.experiment.Experiment,2ef210e1acc47b3eb8ce0ab54f218f4c,Truthseeker,cpu,2ef210e1acc47b3eb8ce0ab54f218f4c,2ef210e1acc47b3eb8ce0ab54f218f4c,k-SVC,2ef210e1acc47b3eb8ce0ab54f218f4c,2ef210e1acc47b3eb8ce0ab54f218f4c,0.525,16.406130680901573,cpu,1725808757.3302648,1725808739.4826906,18.25112391,0.045627809775,cpu,1725808739.4825726,1725808732.3727126,7.36555346,0.0245518448666666,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,400,300,deckard.base.files.FileConfig,data,562c4f6f599a03ddb4444cee43c85c50,.pkl,truthseeker,2ef210e1acc47b3eb8ce0ab54f218f4c,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,400,300,BotScoreBinary,0.0123769950288467,balanced,scale,rbf,1,Hamming,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
3134289a8a047897992a3500eadea563,train,deckard.base.experiment.Experiment,3134289a8a047897992a3500eadea563,Truthseeker,cpu,3134289a8a047897992a3500eadea563,3134289a8a047897992a3500eadea563,k-SVC,3134289a8a047897992a3500eadea563,3134289a8a047897992a3500eadea563,0.5225,16.492409656107284,cpu,1725810026.526859,1725810009.3754115,17.47938717,0.043698467925,cpu,1725810009.3752778,1725810002.7440443,6.79515919,0.0226505306333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,3134289a8a047897992a3500eadea563,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,5.564679915647474,balanced,scale,rbf,1,Hamming,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
34123438534b35eddc33a58bc09122ec,train,deckard.base.experiment.Experiment,34123438534b35eddc33a58bc09122ec,Truthseeker,cpu,34123438534b35eddc33a58bc09122ec,34123438534b35eddc33a58bc09122ec,k-SVC,34123438534b35eddc33a58bc09122ec,34123438534b35eddc33a58bc09122ec,0.47,18.30575138866021,cpu,1725809581.6180763,1725809564.5480268,17.47572086,0.04368930215,cpu,1725809564.5476463,1725809557.9255426,6.75752872,0.0225250957333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,34123438534b35eddc33a58bc09122ec,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,0.0702625602444219,balanced,scale,rbf,1,Hamming,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
34e9f1218a65048bc9e492037fbffc5c,train,deckard.base.experiment.Experiment,34e9f1218a65048bc9e492037fbffc5c,Truthseeker,cpu,34e9f1218a65048bc9e492037fbffc5c,34e9f1218a65048bc9e492037fbffc5c,k-SVC,34e9f1218a65048bc9e492037fbffc5c,34e9f1218a65048bc9e492037fbffc5c,0.5225,16.492453633965948,cpu,1725808653.5798886,1725808636.14557,17.82613317,0.044565332925,cpu,1725808636.1451976,1725808629.6253002,6.66324825,0.0222108275,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,400,300,deckard.base.files.FileConfig,data,e863aca033fb062a9e42d81762e0ccdb,.pkl,truthseeker,34e9f1218a65048bc9e492037fbffc5c,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,400,300,BotScoreBinary,20.86394925142651,balanced,scale,rbf,1,Hamming,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
35aa7e265b1802f987b5eaa1fd0a368f,train,deckard.base.experiment.Experiment,35aa7e265b1802f987b5eaa1fd0a368f,Truthseeker,cpu,35aa7e265b1802f987b5eaa1fd0a368f,35aa7e265b1802f987b5eaa1fd0a368f,k-SVC,35aa7e265b1802f987b5eaa1fd0a368f,35aa7e265b1802f987b5eaa1fd0a368f,0.5275,16.319757752997816,cpu,1725808694.647493,1725808670.383611,27.55244076,0.0688811019,cpu,1725808670.3835294,1725808660.7428317,10.91126262,0.0363708754,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,6,True,True,400,300,deckard.base.files.FileConfig,data,b2602023964f538bec5aab7a7bab63cf,.pkl,truthseeker,35aa7e265b1802f987b5eaa1fd0a368f,predictions.json,reports/modified//gzip_svc/300/modified_true/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,6,True,True,400,300,BotScoreBinary,32.33338907649031,balanced,scale,rbf,1,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC,Random
