,Unnamed: 0,stage,_target_,data,dataset,device_id,files,model,model_name,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,predictions,exception,data._target_,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model._target_,model.library,model.art._target_,model.art.initialize.nb_classes,model.art.library,model.data._target_,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init._target_,model.init.algorithm,model.init.k,model.init.m,model.init.metric,model.init.name,model.init.precompute,model.init.symmetric,model.init.weights,model.data,scorers._target_,scorers.accuracy._target_,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss._target_,scorers.log_loss.direction,scorers.log_loss.name,model_layers
436,fcff8c426e9fef3ce141c472d5987a43,train,deckard.base.experiment.Experiment,fcff8c426e9fef3ce141c472d5987a43,truthseeker,cpu,fcff8c426e9fef3ce141c472d5987a43,fcff8c426e9fef3ce141c472d5987a43,GzipKNN,fcff8c426e9fef3ce141c472d5987a43,fcff8c426e9fef3ce141c472d5987a43,0.97,1.0361632919311523,cpu,1709387853.364396,1709387818.9288166,35.609689527,0.178048447635,cpu,1709387818.9287417,1709387808.003769,11.924229146,0.05962114573,truthseeker/reports/gzip_knn/200-0/train/fcff8c426e9fef3ce141c472d5987a43/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,200,deckard.base.files.FileConfig,.csv,truthseeker,fcff8c426e9fef3ce141c472d5987a43,predictions.json,reports/gzip_knn/200-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0.0,True,True,100.0,200.0,BotScoreBinary,deckard.base.model.ModelInitializer,ball_tree,7,-1,Jaro-Winkler,gzip_classifier.GzipKNN,True,Symmetric,distance,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
437,fd4e05aa906f239e5eb3131fb7875d34,train,deckard.base.experiment.Experiment,fd4e05aa906f239e5eb3131fb7875d34,truthseeker,cpu,fd4e05aa906f239e5eb3131fb7875d34,fd4e05aa906f239e5eb3131fb7875d34,GzipKNN,fd4e05aa906f239e5eb3131fb7875d34,fd4e05aa906f239e5eb3131fb7875d34,0.97,1.0361632919311523,cpu,1709380157.4303577,1709380117.656806,40.877251608,0.20438625804,cpu,1709380117.656732,1709380106.0200047,13.420139909,0.067100699545,truthseeker/reports/gzip_knn/200-0/train/fd4e05aa906f239e5eb3131fb7875d34/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,200,deckard.base.files.FileConfig,.csv,truthseeker,fd4e05aa906f239e5eb3131fb7875d34,predictions.json,reports/gzip_knn/200-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0.0,True,True,100.0,200.0,BotScoreBinary,deckard.base.model.ModelInitializer,ball_tree,1,-1,Ratio,gzip_classifier.GzipKNN,True,Asymmetric,uniform,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
438,fec9b714ae9b8c17f69ead7395dd4c4d,train,deckard.base.experiment.Experiment,fec9b714ae9b8c17f69ead7395dd4c4d,truthseeker,cpu,fec9b714ae9b8c17f69ead7395dd4c4d,fec9b714ae9b8c17f69ead7395dd4c4d,GzipKNN,fec9b714ae9b8c17f69ead7395dd4c4d,fec9b714ae9b8c17f69ead7395dd4c4d,0.97,1.0361632919311523,cpu,1709381183.0606852,1709380482.1787586,701.339015763,3.506695078815,cpu,1709380482.178196,1709380444.1995258,38.699824879,0.193499124395,truthseeker/reports/gzip_knn/200-0/train/fec9b714ae9b8c17f69ead7395dd4c4d/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,200,deckard.base.files.FileConfig,.csv,truthseeker,fec9b714ae9b8c17f69ead7395dd4c4d,predictions.json,reports/gzip_knn/200-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0.0,True,True,100.0,200.0,BotScoreBinary,deckard.base.model.ModelInitializer,ball_tree,7,-1,SeqRatio,gzip_classifier.GzipKNN,True,Symmetric,uniform,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
439,ff0eb63b44eb01f99fda4afaf5d2f4c2,train,deckard.base.experiment.Experiment,ff0eb63b44eb01f99fda4afaf5d2f4c2,truthseeker,cpu,ff0eb63b44eb01f99fda4afaf5d2f4c2,ff0eb63b44eb01f99fda4afaf5d2f4c2,GzipKNN,ff0eb63b44eb01f99fda4afaf5d2f4c2,ff0eb63b44eb01f99fda4afaf5d2f4c2,0.97,1.0361632919311523,cpu,1709389570.8603256,1709389520.0023994,52.924576694,0.26462288347,cpu,1709389520.0023117,1709389507.191825,15.531654587,0.077658272935,truthseeker/reports/gzip_knn/200-0/train/ff0eb63b44eb01f99fda4afaf5d2f4c2/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,0,True,True,100,200,deckard.base.files.FileConfig,.csv,truthseeker,ff0eb63b44eb01f99fda4afaf5d2f4c2,predictions.json,reports/gzip_knn/200-0,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/truthseeker.csv,0.0,True,True,100.0,200.0,BotScoreBinary,deckard.base.model.ModelInitializer,ball_tree,5,-1,BZ2,gzip_classifier.GzipKNN,True,Symmetric,distance,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
440,05fae4c7538bc0ed37f84337f17b5bd8,train,deckard.base.experiment.Experiment,05fae4c7538bc0ed37f84337f17b5bd8,truthseeker,cpu,05fae4c7538bc0ed37f84337f17b5bd8,05fae4c7538bc0ed37f84337f17b5bd8,GzipKNN,05fae4c7538bc0ed37f84337f17b5bd8,05fae4c7538bc0ed37f84337f17b5bd8,0.97,1.0361632919311523,cpu,1709593610.8349607,1709593539.6832335,71.810140888,0.2393671362933333,cpu,1709593539.682681,1709593507.131357,34.682467575,0.11560822525,truthseeker/reports/gzip_knn/300/train/05fae4c7538bc0ed37f84337f17b5bd8/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,1226,True,True,100,300,deckard.base.files.FileConfig,.csv,truthseeker,05fae4c7538bc0ed37f84337f17b5bd8,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,,,,,,,,,deckard.base.model.ModelInitializer,brute,5,-1,Hamming,gzip_classifier.GzipKNN,True,Symmetric,uniform,${data},deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
441,08641f28aef25703c6a9379e817f8e43,train,deckard.base.experiment.Experiment,08641f28aef25703c6a9379e817f8e43,truthseeker,cpu,08641f28aef25703c6a9379e817f8e43,08641f28aef25703c6a9379e817f8e43,GzipKNN,08641f28aef25703c6a9379e817f8e43,08641f28aef25703c6a9379e817f8e43,0.97,1.0361632919311523,cpu,1709596237.3394618,1709596166.2551365,71.701321496,0.2390044049866666,cpu,1709596166.2544303,1709596132.2937622,36.141842561,0.1204728085366666,truthseeker/reports/gzip_knn/300/train/08641f28aef25703c6a9379e817f8e43/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,28,True,True,100,300,deckard.base.files.FileConfig,.csv,truthseeker,08641f28aef25703c6a9379e817f8e43,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,,,,,,,,,deckard.base.model.ModelInitializer,brute,7,-1,Hamming,gzip_classifier.GzipKNN,True,Symmetric,uniform,${data},deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
442,0c666aa8adb304f39f7fa849eb0376e6,train,deckard.base.experiment.Experiment,0c666aa8adb304f39f7fa849eb0376e6,truthseeker,cpu,0c666aa8adb304f39f7fa849eb0376e6,0c666aa8adb304f39f7fa849eb0376e6,GzipKNN,0c666aa8adb304f39f7fa849eb0376e6,0c666aa8adb304f39f7fa849eb0376e6,0.97,1.0361632919311523,cpu,1709597764.7319503,1709596802.705486,998.756670946,3.3291889031533333,cpu,1709596802.7048664,1709596249.7627757,604.211478535,2.014038261783333,truthseeker/reports/gzip_knn/300/train/0c666aa8adb304f39f7fa849eb0376e6/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,5012,True,True,100,300,deckard.base.files.FileConfig,.csv,truthseeker,0c666aa8adb304f39f7fa849eb0376e6,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,,,,,,,,,deckard.base.model.ModelInitializer,brute,5,-1,Lzma,gzip_classifier.GzipKNN,True,Symmetric,distance,${data},deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
443,0dfe493722f402f8a2661a53a435d24c,train,deckard.base.experiment.Experiment,0dfe493722f402f8a2661a53a435d24c,truthseeker,cpu,0dfe493722f402f8a2661a53a435d24c,0dfe493722f402f8a2661a53a435d24c,GzipKNN,0dfe493722f402f8a2661a53a435d24c,0dfe493722f402f8a2661a53a435d24c,0.97,1.0361632919311523,cpu,1709598156.6558256,1709598084.0951064,73.229570732,0.2440985691066666,cpu,1709598084.0948231,1709598054.7974489,31.285517098,0.1042850569933333,truthseeker/reports/gzip_knn/300/train/0dfe493722f402f8a2661a53a435d24c/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,5471,True,True,100,300,deckard.base.files.FileConfig,.csv,truthseeker,0dfe493722f402f8a2661a53a435d24c,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,,,,,,,,,deckard.base.model.ModelInitializer,brute,3,-1,Levenshtein,gzip_classifier.GzipKNN,True,Symmetric,distance,${data},deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
444,0e4268758120e7c4d8e3f8b713e05765,train,deckard.base.experiment.Experiment,0e4268758120e7c4d8e3f8b713e05765,truthseeker,cpu,0e4268758120e7c4d8e3f8b713e05765,0e4268758120e7c4d8e3f8b713e05765,GzipKNN,0e4268758120e7c4d8e3f8b713e05765,0e4268758120e7c4d8e3f8b713e05765,0.97,1.0361632919311523,cpu,1709596112.1113062,1709596030.067331,83.522535355,0.2784084511833333,cpu,1709596030.0665147,1709595994.797613,38.508192383,0.1283606412766666,truthseeker/reports/gzip_knn/300/train/0e4268758120e7c4d8e3f8b713e05765/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,5966,True,True,100,300,deckard.base.files.FileConfig,.csv,truthseeker,0e4268758120e7c4d8e3f8b713e05765,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,,,,,,,,,deckard.base.model.ModelInitializer,brute,1,-1,Gzip,gzip_classifier.GzipKNN,True,Symmetric,uniform,${data},deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
445,10be0d5e598b5459feb9e9d33b5891cf,train,deckard.base.experiment.Experiment,10be0d5e598b5459feb9e9d33b5891cf,truthseeker,cpu,10be0d5e598b5459feb9e9d33b5891cf,10be0d5e598b5459feb9e9d33b5891cf,GzipKNN,10be0d5e598b5459feb9e9d33b5891cf,10be0d5e598b5459feb9e9d33b5891cf,0.97,1.0361632919311523,cpu,1709593614.5645325,1709593539.8559532,75.423068755,0.2514102291833333,cpu,1709593539.8553286,1709593507.1979735,34.831244176,0.1161041472533333,truthseeker/reports/gzip_knn/300/train/10be0d5e598b5459feb9e9d33b5891cf/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,4445,True,True,100,300,deckard.base.files.FileConfig,.csv,truthseeker,10be0d5e598b5459feb9e9d33b5891cf,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,,,,,,,,,deckard.base.model.ModelInitializer,brute,5,-1,Jaro,gzip_classifier.GzipKNN,True,Symmetric,uniform,${data},deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
446,10f12df1a2f52763bd63c39eb365f81e,train,deckard.base.experiment.Experiment,10f12df1a2f52763bd63c39eb365f81e,truthseeker,cpu,10f12df1a2f52763bd63c39eb365f81e,10f12df1a2f52763bd63c39eb365f81e,GzipKNN,10f12df1a2f52763bd63c39eb365f81e,10f12df1a2f52763bd63c39eb365f81e,0.97,1.0361632919311523,cpu,1709598156.3205187,1709598084.01679,72.95443442,0.2431814480666666,cpu,1709598084.0165515,1709598054.792314,31.120392579,0.10373464193,truthseeker/reports/gzip_knn/300/train/10f12df1a2f52763bd63c39eb365f81e/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,5410,True,True,100,300,deckard.base.files.FileConfig,.csv,truthseeker,10f12df1a2f52763bd63c39eb365f81e,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,,,,,,,,,deckard.base.model.ModelInitializer,brute,3,-1,Levenshtein,gzip_classifier.GzipKNN,True,Symmetric,distance,${data},deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
447,151d9d4e0c12e2232fca074a6bbe963c,train,deckard.base.experiment.Experiment,151d9d4e0c12e2232fca074a6bbe963c,truthseeker,cpu,151d9d4e0c12e2232fca074a6bbe963c,151d9d4e0c12e2232fca074a6bbe963c,GzipKNN,151d9d4e0c12e2232fca074a6bbe963c,151d9d4e0c12e2232fca074a6bbe963c,0.97,1.0361632919311523,cpu,1709598036.9861164,1709597960.1884902,77.831992996,0.2594399766533333,cpu,1709597960.1881697,1709597925.7471006,36.433324447,0.1214444148233333,truthseeker/reports/gzip_knn/300/train/151d9d4e0c12e2232fca074a6bbe963c/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,8268,True,True,100,300,deckard.base.files.FileConfig,.csv,truthseeker,151d9d4e0c12e2232fca074a6bbe963c,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,,,,,,,,,deckard.base.model.ModelInitializer,ball_tree,7,-1,Jaro-Winkler,gzip_classifier.GzipKNN,True,Symmetric,uniform,${data},deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
448,160e4f34e8128c8fbee8322ff80edcbf,train,deckard.base.experiment.Experiment,160e4f34e8128c8fbee8322ff80edcbf,truthseeker,cpu,160e4f34e8128c8fbee8322ff80edcbf,160e4f34e8128c8fbee8322ff80edcbf,GzipKNN,160e4f34e8128c8fbee8322ff80edcbf,160e4f34e8128c8fbee8322ff80edcbf,0.97,1.0361632919311523,cpu,1709596237.219357,1709596166.3852096,71.453953458,0.23817984486,cpu,1709596166.3844624,1709596132.2957675,36.257210054,0.1208573668466666,truthseeker/reports/gzip_knn/300/train/160e4f34e8128c8fbee8322ff80edcbf/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,232,True,True,100,300,deckard.base.files.FileConfig,.csv,truthseeker,160e4f34e8128c8fbee8322ff80edcbf,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,,,,,,,,,deckard.base.model.ModelInitializer,brute,7,-1,Hamming,gzip_classifier.GzipKNN,True,Symmetric,uniform,${data},deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
449,172f58284ce16bbf10b634978ad7489f,train,deckard.base.experiment.Experiment,172f58284ce16bbf10b634978ad7489f,truthseeker,cpu,172f58284ce16bbf10b634978ad7489f,172f58284ce16bbf10b634978ad7489f,GzipKNN,172f58284ce16bbf10b634978ad7489f,172f58284ce16bbf10b634978ad7489f,0.97,1.0361632919311523,cpu,1709593615.4336977,1709593541.0146835,75.118804353,0.25039601451,cpu,1709593541.0141397,1709593507.1450238,35.98579747,0.1199526582333333,truthseeker/reports/gzip_knn/300/train/172f58284ce16bbf10b634978ad7489f/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,9869,True,True,100,300,deckard.base.files.FileConfig,.csv,truthseeker,172f58284ce16bbf10b634978ad7489f,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,,,,,,,,,deckard.base.model.ModelInitializer,brute,5,-1,Jaro,gzip_classifier.GzipKNN,True,Symmetric,uniform,${data},deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
450,17f7b405e8aa27865f697436bfe77ab6,train,deckard.base.experiment.Experiment,17f7b405e8aa27865f697436bfe77ab6,truthseeker,cpu,17f7b405e8aa27865f697436bfe77ab6,17f7b405e8aa27865f697436bfe77ab6,GzipKNN,17f7b405e8aa27865f697436bfe77ab6,17f7b405e8aa27865f697436bfe77ab6,0.97,1.0361632919311523,cpu,1709595964.9549007,1709593721.4742596,2244.130690517,7.480435635056667,cpu,1709593721.4730487,1709593632.556758,90.207620883,0.30069206961,truthseeker/reports/gzip_knn/300/train/17f7b405e8aa27865f697436bfe77ab6/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,7938,True,True,100,300,deckard.base.files.FileConfig,.csv,truthseeker,17f7b405e8aa27865f697436bfe77ab6,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,,,,,,,,,deckard.base.model.ModelInitializer,brute,3,-1,SeqRatio,gzip_classifier.GzipKNN,True,Symmetric,distance,${data},deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
451,1fddd862323a4d39e8e9e6c52f454748,train,deckard.base.experiment.Experiment,1fddd862323a4d39e8e9e6c52f454748,truthseeker,cpu,1fddd862323a4d39e8e9e6c52f454748,1fddd862323a4d39e8e9e6c52f454748,GzipKNN,1fddd862323a4d39e8e9e6c52f454748,1fddd862323a4d39e8e9e6c52f454748,0.97,1.0361632919311523,cpu,1709593615.5948143,1709593540.7858214,75.555138964,0.2518504632133333,cpu,1709593540.7853482,1709593507.1567106,35.689846661,0.1189661555366666,truthseeker/reports/gzip_knn/300/train/1fddd862323a4d39e8e9e6c52f454748/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,4466,True,True,100,300,deckard.base.files.FileConfig,.csv,truthseeker,1fddd862323a4d39e8e9e6c52f454748,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,,,,,,,,,deckard.base.model.ModelInitializer,brute,5,-1,Jaro,gzip_classifier.GzipKNN,True,Symmetric,uniform,${data},deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
452,2416c5f01e21527ad73d067551fbcb71,train,deckard.base.experiment.Experiment,2416c5f01e21527ad73d067551fbcb71,truthseeker,cpu,2416c5f01e21527ad73d067551fbcb71,2416c5f01e21527ad73d067551fbcb71,GzipKNN,2416c5f01e21527ad73d067551fbcb71,2416c5f01e21527ad73d067551fbcb71,0.97,1.0361632919311523,cpu,1709593615.6842494,1709593541.2193923,75.14530363,0.2504843454333333,cpu,1709593541.2187798,1709593507.5607486,35.751789001,0.1191726300033333,truthseeker/reports/gzip_knn/300/train/2416c5f01e21527ad73d067551fbcb71/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,9757,True,True,100,300,deckard.base.files.FileConfig,.csv,truthseeker,2416c5f01e21527ad73d067551fbcb71,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,,,,,,,,,deckard.base.model.ModelInitializer,brute,5,-1,Jaro,gzip_classifier.GzipKNN,True,Symmetric,uniform,${data},deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
453,24b6aa0c30772666e8aeb15801c462c4,train,deckard.base.experiment.Experiment,24b6aa0c30772666e8aeb15801c462c4,truthseeker,cpu,24b6aa0c30772666e8aeb15801c462c4,24b6aa0c30772666e8aeb15801c462c4,GzipKNN,24b6aa0c30772666e8aeb15801c462c4,24b6aa0c30772666e8aeb15801c462c4,0.97,1.0361632919311523,cpu,1709597796.1838932,1709596804.5966067,1029.843222486,3.43281074162,cpu,1709596804.596002,1709596249.9600265,605.920407648,2.01973469216,truthseeker/reports/gzip_knn/300/train/24b6aa0c30772666e8aeb15801c462c4/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,4079,True,True,100,300,deckard.base.files.FileConfig,.csv,truthseeker,24b6aa0c30772666e8aeb15801c462c4,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,,,,,,,,,deckard.base.model.ModelInitializer,brute,5,-1,Lzma,gzip_classifier.GzipKNN,True,Symmetric,distance,${data},deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
454,263e538c3b891ce1d5cb7461ba387995,train,deckard.base.experiment.Experiment,263e538c3b891ce1d5cb7461ba387995,truthseeker,cpu,263e538c3b891ce1d5cb7461ba387995,263e538c3b891ce1d5cb7461ba387995,GzipKNN,263e538c3b891ce1d5cb7461ba387995,263e538c3b891ce1d5cb7461ba387995,0.97,1.0361632919311523,cpu,1709597546.8078997,1709596803.443813,781.408481225,2.604694937416667,cpu,1709596803.4426787,1709596249.7665377,604.953875675,2.016512918916667,truthseeker/reports/gzip_knn/300/train/263e538c3b891ce1d5cb7461ba387995/predictions.json,,deckard.base.data.Data,raw_data/truthseeker.csv,BotScoreBinary,3135,True,True,100,300,deckard.base.files.FileConfig,.csv,truthseeker,263e538c3b891ce1d5cb7461ba387995,predictions.json,reports/gzip_knn/300,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,,,,,,,,,deckard.base.model.ModelInitializer,brute,5,-1,Lzma,gzip_classifier.GzipKNN,True,Symmetric,distance,${data},deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipKNN
