,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,model.init.k,Condensing Ratio,Metric,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method,model.init.modified
ab9a4c93249b0f5ac91fd7845f4beb05,train,deckard.base.experiment.Experiment,ab9a4c93249b0f5ac91fd7845f4beb05,Truthseeker,cpu,ab9a4c93249b0f5ac91fd7845f4beb05,ab9a4c93249b0f5ac91fd7845f4beb05,k-KNN,ab9a4c93249b0f5ac91fd7845f4beb05,ab9a4c93249b0f5ac91fd7845f4beb05,0.44,19.341978648301943,cpu,1725671414.5710742,1725671412.2272975,2.45377606,0.0245377606,cpu,1725671412.2272024,1725671406.0452862,6.23930298,0.0207976766,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,300,deckard.base.files.FileConfig,data,df625874ecb0abdc811c4f0a54af3428,.pkl,truthseeker,ab9a4c93249b0f5ac91fd7845f4beb05,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,300,BotScoreBinary,brute,7,1,Levenshtein,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
aa67a3881bfaa6f26039c586f9655067,train,deckard.base.experiment.Experiment,aa67a3881bfaa6f26039c586f9655067,Truthseeker,cpu,aa67a3881bfaa6f26039c586f9655067,aa67a3881bfaa6f26039c586f9655067,k-KNN,aa67a3881bfaa6f26039c586f9655067,aa67a3881bfaa6f26039c586f9655067,0.55,15.542609297195844,cpu,1725670561.4086838,1725670557.5192745,4.44588273,0.0444588273,cpu,1725670557.518934,1725670547.4096751,11.63369327,0.0387789775666666,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,6,True,True,100,300,deckard.base.files.FileConfig,data,b7fc77388068870e5faba1474ea599d0,.pkl,truthseeker,aa67a3881bfaa6f26039c586f9655067,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,6,True,True,100,300,BotScoreBinary,brute,3,1,ZSTD,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
a7c4fadb71a41ce851bc72f474fecfa3,train,deckard.base.experiment.Experiment,a7c4fadb71a41ce851bc72f474fecfa3,Truthseeker,cpu,a7c4fadb71a41ce851bc72f474fecfa3,a7c4fadb71a41ce851bc72f474fecfa3,k-KNN,a7c4fadb71a41ce851bc72f474fecfa3,a7c4fadb71a41ce851bc72f474fecfa3,0.49,17.6149918527106,cpu,1725669867.8067043,1725669830.8086782,37.8670762,0.378670762,cpu,1725669830.808117,1725669718.228104,115.02363381,0.3834121127,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,6,True,True,100,300,deckard.base.files.FileConfig,data,b7fc77388068870e5faba1474ea599d0,.pkl,truthseeker,a7c4fadb71a41ce851bc72f474fecfa3,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,6,True,True,100,300,BotScoreBinary,brute,7,1,SeqRatio,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
a3dfcaffd1e2b1c14b4aa4e5b8959b84,train,deckard.base.experiment.Experiment,a3dfcaffd1e2b1c14b4aa4e5b8959b84,Truthseeker,cpu,a3dfcaffd1e2b1c14b4aa4e5b8959b84,a3dfcaffd1e2b1c14b4aa4e5b8959b84,k-KNN,a3dfcaffd1e2b1c14b4aa4e5b8959b84,a3dfcaffd1e2b1c14b4aa4e5b8959b84,0.5,17.269780000196135,cpu,1725671647.9196534,1725671645.8220966,2.18880123,0.0218880123,cpu,1725671645.8219457,1725671639.0351384,7.04267493,0.0234755831,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,100,300,deckard.base.files.FileConfig,data,c9f15f9f3e0664cb548d17ea403d3f00,.pkl,truthseeker,a3dfcaffd1e2b1c14b4aa4e5b8959b84,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,100,300,BotScoreBinary,brute,3,1,Jaro,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
9de0a2b4767c23a85aef8640c935a738,train,deckard.base.experiment.Experiment,9de0a2b4767c23a85aef8640c935a738,Truthseeker,cpu,9de0a2b4767c23a85aef8640c935a738,9de0a2b4767c23a85aef8640c935a738,k-KNN,9de0a2b4767c23a85aef8640c935a738,9de0a2b4767c23a85aef8640c935a738,0.5,17.269620080710098,cpu,1725671399.006524,1725671334.4828362,71.13831405,0.7113831405,cpu,1725671334.4818437,1725671130.9748776,223.6244523,0.745414841,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,7,True,True,100,300,deckard.base.files.FileConfig,data,e991c20aa9e9184460a79193d7651620,.pkl,truthseeker,9de0a2b4767c23a85aef8640c935a738,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,7,True,True,100,300,BotScoreBinary,brute,3,1,LZMA,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
9a5411baf4539a4c92798ed08ffc6a25,train,deckard.base.experiment.Experiment,9a5411baf4539a4c92798ed08ffc6a25,Truthseeker,cpu,9a5411baf4539a4c92798ed08ffc6a25,9a5411baf4539a4c92798ed08ffc6a25,k-KNN,9a5411baf4539a4c92798ed08ffc6a25,9a5411baf4539a4c92798ed08ffc6a25,0.5,17.269684048504516,cpu,1725670922.2690568,1725670877.1609066,51.07495401,0.5107495401,cpu,1725670877.1608102,1725670739.6436567,155.14560636,0.5171520212,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,300,deckard.base.files.FileConfig,data,df625874ecb0abdc811c4f0a54af3428,.pkl,truthseeker,9a5411baf4539a4c92798ed08ffc6a25,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,300,BotScoreBinary,brute,11,1,LZMA,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
938519dfbcdcf5406a65f42090d46049,train,deckard.base.experiment.Experiment,938519dfbcdcf5406a65f42090d46049,Truthseeker,cpu,938519dfbcdcf5406a65f42090d46049,938519dfbcdcf5406a65f42090d46049,k-KNN,938519dfbcdcf5406a65f42090d46049,938519dfbcdcf5406a65f42090d46049,0.56,15.19722952922104,cpu,1725671798.570747,1725671759.848989,44.06286902,0.4406286902,cpu,1725671759.8470738,1725671643.3145063,132.71650096,0.4423883365333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,3,True,True,100,300,deckard.base.files.FileConfig,data,c9f15f9f3e0664cb548d17ea403d3f00,.pkl,truthseeker,938519dfbcdcf5406a65f42090d46049,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,3,True,True,100,300,BotScoreBinary,brute,3,1,LZMA,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
8b037eb6c166da0f3aa03364b4811c7f,train,deckard.base.experiment.Experiment,8b037eb6c166da0f3aa03364b4811c7f,Truthseeker,cpu,8b037eb6c166da0f3aa03364b4811c7f,8b037eb6c166da0f3aa03364b4811c7f,k-KNN,8b037eb6c166da0f3aa03364b4811c7f,8b037eb6c166da0f3aa03364b4811c7f,0.52,16.57875659709456,cpu,1725670281.8256743,1725670237.1938913,50.57506819,0.5057506819,cpu,1725670237.193435,1725670100.2047172,154.1987235,0.513995745,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,8,True,True,100,300,deckard.base.files.FileConfig,data,f2ed5f96092ac66e778dde22a95859b7,.pkl,truthseeker,8b037eb6c166da0f3aa03364b4811c7f,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,8,True,True,100,300,BotScoreBinary,brute,3,1,LZMA,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
b71d8aabf6e67c1d92c6da70cecd8404,train,deckard.base.experiment.Experiment,b71d8aabf6e67c1d92c6da70cecd8404,Truthseeker,cpu,b71d8aabf6e67c1d92c6da70cecd8404,b71d8aabf6e67c1d92c6da70cecd8404,k-KNN,b71d8aabf6e67c1d92c6da70cecd8404,b71d8aabf6e67c1d92c6da70cecd8404,0.48,17.960379616659708,cpu,1725671393.0001688,1725671325.9886005,73.84601854,0.7384601854,cpu,1725671325.9878144,1725671126.7631643,219.0075859,0.7300252863333333,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,100,300,deckard.base.files.FileConfig,data,8dc78f984c4ae3dd15c16fe01e752456,.pkl,truthseeker,b71d8aabf6e67c1d92c6da70cecd8404,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,100,300,BotScoreBinary,brute,3,1,LZMA,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
ff51b5a3784b86efc9c502a796b0e91a,train,deckard.base.experiment.Experiment,ff51b5a3784b86efc9c502a796b0e91a,Truthseeker,cpu,ff51b5a3784b86efc9c502a796b0e91a,ff51b5a3784b86efc9c502a796b0e91a,k-KNN,ff51b5a3784b86efc9c502a796b0e91a,ff51b5a3784b86efc9c502a796b0e91a,0.46,18.65119512442943,cpu,1725627929.0068126,1725627926.1440291,2.94712017,0.0294712017,cpu,1725627926.143887,1725627925.7653017,0.37934926,0.018967463,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,4,True,True,100,20,deckard.base.files.FileConfig,data,5686c22796975e9f38a5f203cc0bdf5a,.pkl,truthseeker,ff51b5a3784b86efc9c502a796b0e91a,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,4,True,True,100,20,BotScoreBinary,brute,11,1,SeqRatio,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
e5cf58804123b94c58882492f6b3e056,train,deckard.base.experiment.Experiment,e5cf58804123b94c58882492f6b3e056,Truthseeker,cpu,e5cf58804123b94c58882492f6b3e056,e5cf58804123b94c58882492f6b3e056,k-KNN,e5cf58804123b94c58882492f6b3e056,e5cf58804123b94c58882492f6b3e056,0.53,16.23344079691417,cpu,1725669416.265736,1725669377.5129316,44.04551873,0.4404551873,cpu,1725669377.512136,1725669318.657445,67.02089108,0.2234029702666666,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,300,deckard.base.files.FileConfig,data,df625874ecb0abdc811c4f0a54af3428,.pkl,truthseeker,e5cf58804123b94c58882492f6b3e056,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,300,BotScoreBinary,brute,1,1,LZMA,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
f01366ea412b643e17009eb5f9d43319,train,deckard.base.experiment.Experiment,f01366ea412b643e17009eb5f9d43319,Truthseeker,cpu,f01366ea412b643e17009eb5f9d43319,f01366ea412b643e17009eb5f9d43319,k-KNN,f01366ea412b643e17009eb5f9d43319,f01366ea412b643e17009eb5f9d43319,0.58,14.506454001322828,cpu,1725669302.0112484,1725669256.6036775,52.01086973,0.5201086973,cpu,1725669256.6035388,1725669186.576331,78.93373791,0.2631124597,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,6,True,True,100,300,deckard.base.files.FileConfig,data,b7fc77388068870e5faba1474ea599d0,.pkl,truthseeker,f01366ea412b643e17009eb5f9d43319,predictions.json,reports/gzip_knn/300/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,6,True,True,100,300,BotScoreBinary,brute,7,1,LZMA,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
5bf208d3d8431b647f429fd586a54de1,train,deckard.base.experiment.Experiment,5bf208d3d8431b647f429fd586a54de1,Truthseeker,cpu,5bf208d3d8431b647f429fd586a54de1,5bf208d3d8431b647f429fd586a54de1,k-KNN,5bf208d3d8431b647f429fd586a54de1,5bf208d3d8431b647f429fd586a54de1,0.52,16.578836556837583,cpu,1725739134.1106694,1725739024.6854331,120.90534516,1.2090534516,cpu,1725739024.6852436,1725738747.6886697,305.12014729,0.61024029458,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,6,True,True,100,500,deckard.base.files.FileConfig,data,e9675e8bba4abacf540b89bedf754e63,.pkl,truthseeker,5bf208d3d8431b647f429fd586a54de1,predictions.json,reports/gzip_knn/500/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,6,True,True,100,500,BotScoreBinary,brute,3,1,LZMA,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
5ab0ded90928c52a7f2fc71b4a96ab82,train,deckard.base.experiment.Experiment,5ab0ded90928c52a7f2fc71b4a96ab82,Truthseeker,cpu,5ab0ded90928c52a7f2fc71b4a96ab82,5ab0ded90928c52a7f2fc71b4a96ab82,k-KNN,5ab0ded90928c52a7f2fc71b4a96ab82,5ab0ded90928c52a7f2fc71b4a96ab82,0.58,14.506485985220031,cpu,1725737938.4644654,1725737873.9141607,74.07997007,0.7407997007,cpu,1725737873.91248,1725737711.8829267,184.79498606,0.36958997212,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,1,True,True,100,500,deckard.base.files.FileConfig,data,c3da79af1a3742077e52e856931bbc46,.pkl,truthseeker,5ab0ded90928c52a7f2fc71b4a96ab82,predictions.json,reports/gzip_knn/500/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,1,True,True,100,500,BotScoreBinary,brute,3,1,LZMA,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
4c7873f4b30c31a753c0e29fac6f5162,train,deckard.base.experiment.Experiment,4c7873f4b30c31a753c0e29fac6f5162,Truthseeker,cpu,4c7873f4b30c31a753c0e29fac6f5162,4c7873f4b30c31a753c0e29fac6f5162,k-KNN,4c7873f4b30c31a753c0e29fac6f5162,4c7873f4b30c31a753c0e29fac6f5162,0.59,14.161074233348025,cpu,1725739133.6100423,1725739024.016961,120.93172034,1.2093172034,cpu,1725739024.0168402,1725738747.6884508,304.48905126,0.60897810252,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,8,True,True,100,500,deckard.base.files.FileConfig,data,826459c3120699217cf226c0667bfcc8,.pkl,truthseeker,4c7873f4b30c31a753c0e29fac6f5162,predictions.json,reports/gzip_knn/500/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,8,True,True,100,500,BotScoreBinary,brute,3,1,LZMA,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
41cf7b8200365302fd76a4c73f205013,train,deckard.base.experiment.Experiment,41cf7b8200365302fd76a4c73f205013,Truthseeker,cpu,41cf7b8200365302fd76a4c73f205013,41cf7b8200365302fd76a4c73f205013,k-KNN,41cf7b8200365302fd76a4c73f205013,41cf7b8200365302fd76a4c73f205013,0.59,14.161090225296626,cpu,1725736690.577965,1725736684.212652,7.62275874,0.0762275874,cpu,1725736684.212346,1725736668.6031675,18.71267733,0.03742535466,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,500,deckard.base.files.FileConfig,data,013977b613fd98e28012647dde33c003,.pkl,truthseeker,41cf7b8200365302fd76a4c73f205013,predictions.json,reports/gzip_knn/500/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,500,BotScoreBinary,brute,3,1,GZIP,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
4122836b07b5f1b058c4d6cbcdf3d081,train,deckard.base.experiment.Experiment,4122836b07b5f1b058c4d6cbcdf3d081,Truthseeker,cpu,4122836b07b5f1b058c4d6cbcdf3d081,4122836b07b5f1b058c4d6cbcdf3d081,k-KNN,4122836b07b5f1b058c4d6cbcdf3d081,4122836b07b5f1b058c4d6cbcdf3d081,0.57,14.85191372904065,cpu,1725736638.7851727,1725736447.1247234,207.49481067,2.0749481067,cpu,1725736447.1244695,1725735914.8345537,573.8699597,1.1477399194,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,500,deckard.base.files.FileConfig,data,013977b613fd98e28012647dde33c003,.pkl,truthseeker,4122836b07b5f1b058c4d6cbcdf3d081,predictions.json,reports/gzip_knn/500/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,500,BotScoreBinary,brute,3,1,LZMA,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
3ecde3db88479c3c6daf16d2ac550a72,train,deckard.base.experiment.Experiment,3ecde3db88479c3c6daf16d2ac550a72,Truthseeker,cpu,3ecde3db88479c3c6daf16d2ac550a72,3ecde3db88479c3c6daf16d2ac550a72,k-KNN,3ecde3db88479c3c6daf16d2ac550a72,3ecde3db88479c3c6daf16d2ac550a72,0.55,15.54263328511875,cpu,1725738241.0060534,1725738165.4255717,84.81108041,0.8481108041,cpu,1725738165.423831,1725737975.3322394,213.49341576,0.42698683152,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,9,True,True,100,500,deckard.base.files.FileConfig,data,425ba4f5b9c721aee213f905db92d4ae,.pkl,truthseeker,3ecde3db88479c3c6daf16d2ac550a72,predictions.json,reports/gzip_knn/500/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,9,True,True,100,500,BotScoreBinary,brute,3,1,LZMA,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
36d79375395e7b521ab9242cb17d38f1,train,deckard.base.experiment.Experiment,36d79375395e7b521ab9242cb17d38f1,Truthseeker,cpu,36d79375395e7b521ab9242cb17d38f1,36d79375395e7b521ab9242cb17d38f1,k-KNN,36d79375395e7b521ab9242cb17d38f1,36d79375395e7b521ab9242cb17d38f1,0.54,15.887853133607518,cpu,1725737431.1508842,1725737371.18346,61.83972956,0.6183972956,cpu,1725737371.1827114,1725737218.7627854,156.98496783,0.31396993566,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,4,True,True,100,500,deckard.base.files.FileConfig,data,a197ea077744cef793bdaafbd9d07342,.pkl,truthseeker,36d79375395e7b521ab9242cb17d38f1,predictions.json,reports/gzip_knn/500/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,4,True,True,100,500,BotScoreBinary,brute,1,1,SeqRatio,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
2c5e44da210ecbbc6ec87f55085db98b,train,deckard.base.experiment.Experiment,2c5e44da210ecbbc6ec87f55085db98b,Truthseeker,cpu,2c5e44da210ecbbc6ec87f55085db98b,2c5e44da210ecbbc6ec87f55085db98b,k-KNN,2c5e44da210ecbbc6ec87f55085db98b,2c5e44da210ecbbc6ec87f55085db98b,0.57,14.85177779747752,cpu,1725738269.263416,1725738262.4974737,11.47814019,0.1147814019,cpu,1725738262.497348,1725738245.6986573,28.34126001,0.05668252002,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,500,deckard.base.files.FileConfig,data,013977b613fd98e28012647dde33c003,.pkl,truthseeker,2c5e44da210ecbbc6ec87f55085db98b,predictions.json,reports/gzip_knn/500/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,500,BotScoreBinary,brute,7,1,BZ2,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
25263117ce166ebd4a3e594dab052bd4,train,deckard.base.experiment.Experiment,25263117ce166ebd4a3e594dab052bd4,Truthseeker,cpu,25263117ce166ebd4a3e594dab052bd4,25263117ce166ebd4a3e594dab052bd4,k-KNN,25263117ce166ebd4a3e594dab052bd4,25263117ce166ebd4a3e594dab052bd4,0.46,18.651163140532223,cpu,1725736954.1494482,1725736948.8060384,5.97868103,0.0597868103,cpu,1725736948.8056796,1725736934.4226012,16.4596344,0.0329192688,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,2,True,True,100,500,deckard.base.files.FileConfig,data,0904d824431add11eeae680646cc6fb4,.pkl,truthseeker,25263117ce166ebd4a3e594dab052bd4,predictions.json,reports/gzip_knn/500/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,2,True,True,100,500,BotScoreBinary,brute,3,1,ZSTD,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
21aab01be7364fc0bd2bd4b862cabcb9,train,deckard.base.experiment.Experiment,21aab01be7364fc0bd2bd4b862cabcb9,Truthseeker,cpu,21aab01be7364fc0bd2bd4b862cabcb9,21aab01be7364fc0bd2bd4b862cabcb9,k-KNN,21aab01be7364fc0bd2bd4b862cabcb9,21aab01be7364fc0bd2bd4b862cabcb9,0.48,17.9603556287368,cpu,1725736633.8226595,1725736430.1277204,219.87663851,2.1987663851,cpu,1725736430.126994,1725735912.7583952,557.16966613,1.11433933226,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,7,True,True,100,500,deckard.base.files.FileConfig,data,bb08fa1f6932ad429338116b865ff95c,.pkl,truthseeker,21aab01be7364fc0bd2bd4b862cabcb9,predictions.json,reports/gzip_knn/500/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,7,True,True,100,500,BotScoreBinary,brute,3,1,LZMA,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
1bad6c1130dee87111205b1a70db6ab9,train,deckard.base.experiment.Experiment,1bad6c1130dee87111205b1a70db6ab9,Truthseeker,cpu,1bad6c1130dee87111205b1a70db6ab9,1bad6c1130dee87111205b1a70db6ab9,k-KNN,1bad6c1130dee87111205b1a70db6ab9,1bad6c1130dee87111205b1a70db6ab9,0.45,18.996582888378537,cpu,1725736916.6197982,1725736913.2449474,3.47412915,0.0347412915,cpu,1725736913.2448647,1725736904.6355207,8.84097904,0.01768195808,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,10,True,True,100,500,deckard.base.files.FileConfig,data,013977b613fd98e28012647dde33c003,.pkl,truthseeker,1bad6c1130dee87111205b1a70db6ab9,predictions.json,reports/gzip_knn/500/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,10,True,True,100,500,BotScoreBinary,brute,11,1,Hamming,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
15d190b99c86232b7bf130820a6f77f8,train,deckard.base.experiment.Experiment,15d190b99c86232b7bf130820a6f77f8,Truthseeker,cpu,15d190b99c86232b7bf130820a6f77f8,15d190b99c86232b7bf130820a6f77f8,k-KNN,15d190b99c86232b7bf130820a6f77f8,15d190b99c86232b7bf130820a6f77f8,0.47,18.30574339268591,cpu,1725737214.429391,1725737134.5627236,90.30311474,0.9030311474,cpu,1725737134.56114,1725736934.3937526,224.69282706,0.44938565412,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,7,True,True,100,500,deckard.base.files.FileConfig,data,bb08fa1f6932ad429338116b865ff95c,.pkl,truthseeker,15d190b99c86232b7bf130820a6f77f8,predictions.json,reports/gzip_knn/500/symmetry_true,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,7,True,True,100,500,BotScoreBinary,brute,3,1,LZMA,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random,Vanilla
