,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.drop,data.name,data.target,data.sample.random_state,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,model.init.k,Condensing Ratio,Metric,model.init.modified,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers,Condensing Method
f3f688d0a959a949cbb9b505b2ea26fd,train,deckard.base.experiment.Experiment,f3f688d0a959a949cbb9b505b2ea26fd,KDD NSL,cpu,f3f688d0a959a949cbb9b505b2ea26fd,f3f688d0a959a949cbb9b505b2ea26fd,k-KNN,f3f688d0a959a949cbb9b505b2ea26fd,f3f688d0a959a949cbb9b505b2ea26fd,0.1425,29.61737057244737,cpu,1725755891.8334198,1725755882.0300756,9.99329234,0.02498323085,cpu,1725755882.0297723,1725755881.6712644,0.3561124,0.01780562,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,3,True,400,20,deckard.base.files.FileConfig,data,33098ff9529b2d680ae25eac4c7970f6,.pkl,kdd_nsl,f3f688d0a959a949cbb9b505b2ea26fd,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,3,True,400,20,label,brute,11,1,SeqRatio,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
b50011e2941a3a290f390afb6acdfe53,train,deckard.base.experiment.Experiment,b50011e2941a3a290f390afb6acdfe53,KDD NSL,cpu,b50011e2941a3a290f390afb6acdfe53,b50011e2941a3a290f390afb6acdfe53,k-KNN,b50011e2941a3a290f390afb6acdfe53,b50011e2941a3a290f390afb6acdfe53,0.9725,0.9498243468343468,cpu,1725844117.3647118,1725843537.389712,595.24968798,1.48812421995,cpu,1725843537.3893447,1725843168.5056264,377.51569048,0.75503138096,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,400,500,deckard.base.files.FileConfig,data,48d8d6e411f6a219402468db207de21a,.pkl,kdd_nsl,b50011e2941a3a290f390afb6acdfe53,predictions.json,reports/modified//gzip_knn/500/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,400,500,label,brute,7,1,LZMA,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
90316912086d1c68265aeca78b060a66,train,deckard.base.experiment.Experiment,90316912086d1c68265aeca78b060a66,KDD NSL,cpu,90316912086d1c68265aeca78b060a66,90316912086d1c68265aeca78b060a66,k-KNN,90316912086d1c68265aeca78b060a66,90316912086d1c68265aeca78b060a66,0.7175,9.757272297343834,cpu,1725756087.733714,1725756083.5239117,4.30232188,0.0107558047,cpu,1725756083.5237913,1725756083.3357584,0.18430294,0.009215147,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,400,20,deckard.base.files.FileConfig,data,ef005e04975437479422a5f344a1d198,.pkl,kdd_nsl,90316912086d1c68265aeca78b060a66,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,400,20,label,brute,11,1,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
888218d2da965dd963cc735cb77d0832,train,deckard.base.experiment.Experiment,888218d2da965dd963cc735cb77d0832,KDD NSL,cpu,888218d2da965dd963cc735cb77d0832,888218d2da965dd963cc735cb77d0832,k-KNN,888218d2da965dd963cc735cb77d0832,888218d2da965dd963cc735cb77d0832,0.3975,20.809766700439,cpu,1725756016.5790298,1725756012.1890893,4.49112699,0.011227817475,cpu,1725756012.188978,1725756012.0236676,0.16310346,0.008155173,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,400,20,deckard.base.files.FileConfig,data,53a46a715aa307d9affd8a1c6d74d40b,.pkl,kdd_nsl,888218d2da965dd963cc735cb77d0832,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,400,20,label,brute,1,1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
1dbcb4628ecabacd8b56483b5f6c08cd,train,deckard.base.experiment.Experiment,1dbcb4628ecabacd8b56483b5f6c08cd,KDD NSL,cpu,1dbcb4628ecabacd8b56483b5f6c08cd,1dbcb4628ecabacd8b56483b5f6c08cd,k-KNN,1dbcb4628ecabacd8b56483b5f6c08cd,1dbcb4628ecabacd8b56483b5f6c08cd,0.9075,3.194846811497116,cpu,1725755931.2974036,1725755926.356055,5.22236009,0.013055900225,cpu,1725755926.3559532,1725755926.084674,0.27503198,0.013751599,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,6,True,400,20,deckard.base.files.FileConfig,data,2d7a6be887dabd732efec4be21302a40,.pkl,kdd_nsl,1dbcb4628ecabacd8b56483b5f6c08cd,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,6,True,400,20,label,brute,7,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
1ee99ed87bde64b816985f09d2885384,train,deckard.base.experiment.Experiment,1ee99ed87bde64b816985f09d2885384,KDD NSL,cpu,1ee99ed87bde64b816985f09d2885384,1ee99ed87bde64b816985f09d2885384,k-KNN,1ee99ed87bde64b816985f09d2885384,1ee99ed87bde64b816985f09d2885384,0.9025,3.3675446914588214,cpu,1725756005.458673,1725756000.4589915,5.37610886,0.01344027215,cpu,1725756000.4588733,1725756000.1796682,0.2831798,0.01415899,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,8,True,400,20,deckard.base.files.FileConfig,data,291e0b7c90e41735d8a324462687c066,.pkl,kdd_nsl,1ee99ed87bde64b816985f09d2885384,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,8,True,400,20,label,brute,11,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
21636683981c4ee6aef5d63335d9fc06,train,deckard.base.experiment.Experiment,21636683981c4ee6aef5d63335d9fc06,KDD NSL,cpu,21636683981c4ee6aef5d63335d9fc06,21636683981c4ee6aef5d63335d9fc06,k-KNN,21636683981c4ee6aef5d63335d9fc06,21636683981c4ee6aef5d63335d9fc06,0.34,22.795864283767315,cpu,1725755886.2886958,1725755881.768402,4.64058107,0.011601452675,cpu,1725755881.7682931,1725755881.6130817,0.15742035,0.0078710175,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,8,True,400,20,deckard.base.files.FileConfig,data,291e0b7c90e41735d8a324462687c066,.pkl,kdd_nsl,21636683981c4ee6aef5d63335d9fc06,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,8,True,400,20,label,brute,7,1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
2217e14cb6d0aa888c14802295ab0c2c,train,deckard.base.experiment.Experiment,2217e14cb6d0aa888c14802295ab0c2c,KDD NSL,cpu,2217e14cb6d0aa888c14802295ab0c2c,2217e14cb6d0aa888c14802295ab0c2c,k-KNN,2217e14cb6d0aa888c14802295ab0c2c,2217e14cb6d0aa888c14802295ab0c2c,0.9,3.4538876344589458,cpu,1725755958.7940795,1725755954.1278253,4.88347054,0.01220867635,cpu,1725755954.1276586,1725755953.8872428,0.24804818,0.012402409,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,7,True,400,20,deckard.base.files.FileConfig,data,53a46a715aa307d9affd8a1c6d74d40b,.pkl,kdd_nsl,2217e14cb6d0aa888c14802295ab0c2c,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,7,True,400,20,label,brute,1,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
2413b55586147017798015ef810d23a9,train,deckard.base.experiment.Experiment,2413b55586147017798015ef810d23a9,KDD NSL,cpu,2413b55586147017798015ef810d23a9,2413b55586147017798015ef810d23a9,k-KNN,2413b55586147017798015ef810d23a9,2413b55586147017798015ef810d23a9,0.9225,2.6767651655734563,cpu,1725756088.2314389,1725756083.5877757,4.87934365,0.012198359125,cpu,1725756083.5876198,1725756083.3362412,0.2610216,0.01305108,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,400,20,deckard.base.files.FileConfig,data,ef005e04975437479422a5f344a1d198,.pkl,kdd_nsl,2413b55586147017798015ef810d23a9,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,400,20,label,brute,3,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
242483d20ce39727dd097c5819c6d375,train,deckard.base.experiment.Experiment,242483d20ce39727dd097c5819c6d375,KDD NSL,cpu,242483d20ce39727dd097c5819c6d375,242483d20ce39727dd097c5819c6d375,k-KNN,242483d20ce39727dd097c5819c6d375,242483d20ce39727dd097c5819c6d375,0.1375,29.79007844737696,cpu,1725755981.1877348,1725755977.0536275,4.22660054,0.01056650135,cpu,1725755977.0534966,1725755976.8912842,0.15719933,0.0078599665,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,400,20,deckard.base.files.FileConfig,data,7b4f63311231ea52cc55858dddd898ef,.pkl,kdd_nsl,242483d20ce39727dd097c5819c6d375,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,400,20,label,brute,1,1,Ratio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
2a06d4717e99339ea9ecce4bfc3c54c7,train,deckard.base.experiment.Experiment,2a06d4717e99339ea9ecce4bfc3c54c7,KDD NSL,cpu,2a06d4717e99339ea9ecce4bfc3c54c7,2a06d4717e99339ea9ecce4bfc3c54c7,k-KNN,2a06d4717e99339ea9ecce4bfc3c54c7,2a06d4717e99339ea9ecce4bfc3c54c7,0.87,4.490110896113531,cpu,1725755909.336224,1725755904.2928677,5.63370558,0.01408426395,cpu,1725755904.2927785,1725755904.0657997,0.24120407,0.0120602035,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,400,20,deckard.base.files.FileConfig,data,66519e77c18f7e707d58c982347db81d,.pkl,kdd_nsl,2a06d4717e99339ea9ecce4bfc3c54c7,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,400,20,label,brute,11,1,BZ2,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
2b33b0ce904f835614883707c52d5e14,train,deckard.base.experiment.Experiment,2b33b0ce904f835614883707c52d5e14,KDD NSL,cpu,2b33b0ce904f835614883707c52d5e14,2b33b0ce904f835614883707c52d5e14,k-KNN,2b33b0ce904f835614883707c52d5e14,2b33b0ce904f835614883707c52d5e14,0.9,3.4538896334525213,cpu,1725756154.3400326,1725756149.539912,5.45673899,0.013641847475,cpu,1725756149.5397906,1725756149.3016047,0.25191537,0.0125957685,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,400,20,deckard.base.files.FileConfig,data,2b463270d0ec062ba7274bd5da9d1df2,.pkl,kdd_nsl,2b33b0ce904f835614883707c52d5e14,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,400,20,label,brute,7,1,BZ2,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
2be341f3cbc72c5401f3c46162845273,train,deckard.base.experiment.Experiment,2be341f3cbc72c5401f3c46162845273,KDD NSL,cpu,2be341f3cbc72c5401f3c46162845273,2be341f3cbc72c5401f3c46162845273,k-KNN,2be341f3cbc72c5401f3c46162845273,2be341f3cbc72c5401f3c46162845273,0.185,28.149420601830705,cpu,1725756054.985733,1725756045.3066103,9.9338152,0.024834538,cpu,1725756045.3064885,1725756044.9361043,0.3671347,0.018356735,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,400,20,deckard.base.files.FileConfig,data,2b463270d0ec062ba7274bd5da9d1df2,.pkl,kdd_nsl,2be341f3cbc72c5401f3c46162845273,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,400,20,label,brute,1,1,SeqRatio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
2f1bd4526d6cc1bdeb9defb902d68230,train,deckard.base.experiment.Experiment,2f1bd4526d6cc1bdeb9defb902d68230,KDD NSL,cpu,2f1bd4526d6cc1bdeb9defb902d68230,2f1bd4526d6cc1bdeb9defb902d68230,k-KNN,2f1bd4526d6cc1bdeb9defb902d68230,2f1bd4526d6cc1bdeb9defb902d68230,0.14,29.703709517460343,cpu,1725756066.140834,1725756061.7708662,4.4611781,0.01115294525,cpu,1725756061.7705472,1725756061.565798,0.20039236,0.010019618,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,400,20,deckard.base.files.FileConfig,data,ef005e04975437479422a5f344a1d198,.pkl,kdd_nsl,2f1bd4526d6cc1bdeb9defb902d68230,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,400,20,label,brute,3,1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
2f614355957cef823b3cee1e774ce488,train,deckard.base.experiment.Experiment,2f614355957cef823b3cee1e774ce488,KDD NSL,cpu,2f614355957cef823b3cee1e774ce488,2f614355957cef823b3cee1e774ce488,k-KNN,2f614355957cef823b3cee1e774ce488,2f614355957cef823b3cee1e774ce488,0.91,3.108501869503415,cpu,1725756154.1841764,1725756149.343631,5.46405404,0.0136601351,cpu,1725756149.3435154,1725756149.113408,0.24363271,0.0121816355,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,400,20,deckard.base.files.FileConfig,data,da0b1cc778f24308421edd6293051ec0,.pkl,kdd_nsl,2f614355957cef823b3cee1e774ce488,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,400,20,label,brute,1,1,BZ2,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
3216aaad4723b5727344aeaff0d2858f,train,deckard.base.experiment.Experiment,3216aaad4723b5727344aeaff0d2858f,KDD NSL,cpu,3216aaad4723b5727344aeaff0d2858f,3216aaad4723b5727344aeaff0d2858f,k-KNN,3216aaad4723b5727344aeaff0d2858f,3216aaad4723b5727344aeaff0d2858f,0.825,6.044359831871662,cpu,1725755958.4916265,1725755954.0578432,4.54719492,0.0113679873,cpu,1725755954.0575452,1725755953.8676753,0.18544946,0.009272473,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,400,20,deckard.base.files.FileConfig,data,66519e77c18f7e707d58c982347db81d,.pkl,kdd_nsl,3216aaad4723b5727344aeaff0d2858f,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,400,20,label,brute,7,1,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
32e73d198fcd72b12eb838a9971cf443,train,deckard.base.experiment.Experiment,32e73d198fcd72b12eb838a9971cf443,KDD NSL,cpu,32e73d198fcd72b12eb838a9971cf443,32e73d198fcd72b12eb838a9971cf443,k-KNN,32e73d198fcd72b12eb838a9971cf443,32e73d198fcd72b12eb838a9971cf443,0.7125,9.930032146106376,cpu,1725756066.2340991,1725756061.7734356,4.57782399,0.011444559975,cpu,1725756061.773114,1725756061.5658443,0.2042469,0.010212345,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,400,20,deckard.base.files.FileConfig,data,7b4f63311231ea52cc55858dddd898ef,.pkl,kdd_nsl,32e73d198fcd72b12eb838a9971cf443,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,400,20,label,brute,5,1,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
360974b01c334c35dddd5070582b3524,train,deckard.base.experiment.Experiment,360974b01c334c35dddd5070582b3524,KDD NSL,cpu,360974b01c334c35dddd5070582b3524,360974b01c334c35dddd5070582b3524,k-KNN,360974b01c334c35dddd5070582b3524,360974b01c334c35dddd5070582b3524,0.1325,29.96277232935152,cpu,1725756109.2991974,1725756105.497733,3.87540603,0.009688515075,cpu,1725756105.49744,1725756105.3397627,0.15224873,0.0076124365,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,3,True,400,20,deckard.base.files.FileConfig,data,33098ff9529b2d680ae25eac4c7970f6,.pkl,kdd_nsl,360974b01c334c35dddd5070582b3524,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,3,True,400,20,label,brute,7,1,Ratio,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
365ef334dcca3bfdbabe0cc537bb573b,train,deckard.base.experiment.Experiment,365ef334dcca3bfdbabe0cc537bb573b,KDD NSL,cpu,365ef334dcca3bfdbabe0cc537bb573b,365ef334dcca3bfdbabe0cc537bb573b,k-KNN,365ef334dcca3bfdbabe0cc537bb573b,365ef334dcca3bfdbabe0cc537bb573b,0.845,5.353590300954176,cpu,1725755930.8070529,1725755926.2742274,4.65416826,0.01163542065,cpu,1725755926.2740772,1725755926.091777,0.17789942,0.008894971,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,1,True,400,20,deckard.base.files.FileConfig,data,2b463270d0ec062ba7274bd5da9d1df2,.pkl,kdd_nsl,365ef334dcca3bfdbabe0cc537bb573b,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,1,True,400,20,label,brute,1,1,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
1ce590bb8b735928e4f1dcc133be569f,train,deckard.base.experiment.Experiment,1ce590bb8b735928e4f1dcc133be569f,KDD NSL,cpu,1ce590bb8b735928e4f1dcc133be569f,1ce590bb8b735928e4f1dcc133be569f,k-KNN,1ce590bb8b735928e4f1dcc133be569f,1ce590bb8b735928e4f1dcc133be569f,0.3275,23.22767495045957,cpu,1725756016.6341052,1725756012.200544,4.53724089,0.011343102225,cpu,1725756012.200245,1725756012.0296514,0.16634081,0.0083170405,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,4,True,400,20,deckard.base.files.FileConfig,data,7b4f63311231ea52cc55858dddd898ef,.pkl,kdd_nsl,1ce590bb8b735928e4f1dcc133be569f,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,4,True,400,20,label,brute,11,1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
1ac44a1e521e538fcc7fcc6e3b4c1265,train,deckard.base.experiment.Experiment,1ac44a1e521e538fcc7fcc6e3b4c1265,KDD NSL,cpu,1ac44a1e521e538fcc7fcc6e3b4c1265,1ac44a1e521e538fcc7fcc6e3b4c1265,k-KNN,1ac44a1e521e538fcc7fcc6e3b4c1265,1ac44a1e521e538fcc7fcc6e3b4c1265,0.16,29.012955978491465,cpu,1725755914.3034134,1725755904.631704,9.93638806,0.02484097015,cpu,1725755904.6314294,1725755904.273884,0.35451962,0.017725981,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,400,20,deckard.base.files.FileConfig,data,cd8d29969d73af99f5e19a51a5dcc718,.pkl,kdd_nsl,1ac44a1e521e538fcc7fcc6e3b4c1265,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,400,20,label,brute,5,1,SeqRatio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
1a804c18627b96fa64d267f197edcb53,train,deckard.base.experiment.Experiment,1a804c18627b96fa64d267f197edcb53,KDD NSL,cpu,1a804c18627b96fa64d267f197edcb53,1a804c18627b96fa64d267f197edcb53,k-KNN,1a804c18627b96fa64d267f197edcb53,1a804c18627b96fa64d267f197edcb53,0.1675,28.753903161568186,cpu,1725756115.1115348,1725756105.5918624,9.82108555,0.024552713875,cpu,1725756105.5917523,1725756105.2543108,0.33720583,0.0168602915,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,400,20,deckard.base.files.FileConfig,data,66519e77c18f7e707d58c982347db81d,.pkl,kdd_nsl,1a804c18627b96fa64d267f197edcb53,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,400,20,label,brute,3,1,SeqRatio,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
18fc61b57d94c79f68c061965a19c82e,train,deckard.base.experiment.Experiment,18fc61b57d94c79f68c061965a19c82e,KDD NSL,cpu,18fc61b57d94c79f68c061965a19c82e,18fc61b57d94c79f68c061965a19c82e,k-KNN,18fc61b57d94c79f68c061965a19c82e,18fc61b57d94c79f68c061965a19c82e,0.9325,2.331383398605076,cpu,1725756038.349053,1725756034.0797906,4.47243235,0.011181080875,cpu,1725756034.0796485,1725756033.8543591,0.23157855,0.0115789275,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,9,True,400,20,deckard.base.files.FileConfig,data,da0b1cc778f24308421edd6293051ec0,.pkl,kdd_nsl,18fc61b57d94c79f68c061965a19c82e,predictions.json,reports/modified//gzip_knn/20/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,9,True,400,20,label,brute,1,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
39382dedbb5496bd9437e87016470ff2,train,deckard.base.experiment.Experiment,39382dedbb5496bd9437e87016470ff2,KDD NSL,cpu,39382dedbb5496bd9437e87016470ff2,39382dedbb5496bd9437e87016470ff2,k-KNN,39382dedbb5496bd9437e87016470ff2,39382dedbb5496bd9437e87016470ff2,0.95,1.7269648066620165,cpu,1725763221.051928,1725763198.3492146,24.01807231,0.060045180775,cpu,1725763198.3491008,1725763195.5032318,3.00776783,0.0300776783,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,2,True,400,100,deckard.base.files.FileConfig,data,89c1c8300167d03139e806fd444fd5dd,.pkl,kdd_nsl,39382dedbb5496bd9437e87016470ff2,predictions.json,reports/modified//gzip_knn/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,2,True,400,100,label,brute,5,1,GZIP,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
4629c804ca60e88a2f8ca4ff995b7bbc,train,deckard.base.experiment.Experiment,4629c804ca60e88a2f8ca4ff995b7bbc,KDD NSL,cpu,4629c804ca60e88a2f8ca4ff995b7bbc,4629c804ca60e88a2f8ca4ff995b7bbc,k-KNN,4629c804ca60e88a2f8ca4ff995b7bbc,4629c804ca60e88a2f8ca4ff995b7bbc,0.9225,2.676789153496362,cpu,1725763267.0006688,1725763248.7211905,19.00939488,0.0475234872,cpu,1725763248.7210507,1725763246.3985846,2.38496215,0.0238496215,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,5,True,400,100,deckard.base.files.FileConfig,data,09b277237c757d771f7f6aa72ba2d1e7,.pkl,kdd_nsl,4629c804ca60e88a2f8ca4ff995b7bbc,predictions.json,reports/modified//gzip_knn/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,5,True,400,100,label,brute,5,1,ZSTD,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
acead8b57fb7f9c31752238f91edc154,train,deckard.base.experiment.Experiment,acead8b57fb7f9c31752238f91edc154,KDD NSL,cpu,acead8b57fb7f9c31752238f91edc154,acead8b57fb7f9c31752238f91edc154,k-KNN,acead8b57fb7f9c31752238f91edc154,acead8b57fb7f9c31752238f91edc154,0.9525,1.6406018737261354,cpu,1725763299.699938,1725763276.2516158,26.70196828,0.0667549207,cpu,1725763276.251336,1725763273.37742,3.23458749,0.0323458749,['id'],raw_data/kdd_nsl_undersampled_5000.csv,label,10,True,400,100,deckard.base.files.FileConfig,data,0b7107dee215b7089e95174372ff37d2,.pkl,kdd_nsl,acead8b57fb7f9c31752238f91edc154,predictions.json,reports/modified//gzip_knn/100/modified_true/,score_dict.json,train,sklearn,['id'],raw_data/kdd_nsl_undersampled_5000.csv,10,True,400,100,label,brute,5,1,BZ2,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN,Random
