,Unnamed: 0,stage,_target_,data,dataset,device_id,files,model,model_name,name,scorers,exception,train_time,train_time_per_sample,train_start_time,train_end_time,train_device,predict_time,predict_time_per_sample,predict_start_time,predict_end_time,predict_device,accuracy,log_loss,predictions,data._target_,data.generate.name,data.generate.target,data.sample._target_,data.sample.random_state,data.sample.stratify,data.sample.test_size,data.sample.train_size,data.sklearn_pipeline.encoder.handle_unknown,data.sklearn_pipeline.encoder.name,data.sklearn_pipeline.encoder.unknown_value,data.sklearn_pipeline.preprocessor.name,data.sklearn_pipeline.preprocessor.with_mean,data.sklearn_pipeline.preprocessor.with_std,files._target_,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model._target_,model.library,model.art._target_,model.art.initialize.nb_classes,model.art.library,model.data._target_,model.data.generate.name,model.data.generate.target,model.data.sample._target_,model.data.sample.random_state,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.sklearn_pipeline.encoder.handle_unknown,model.data.sklearn_pipeline.encoder.name,model.data.sklearn_pipeline.encoder.unknown_value,model.data.sklearn_pipeline.preprocessor.name,model.data.sklearn_pipeline.preprocessor.with_mean,model.data.sklearn_pipeline.preprocessor.with_std,model.init._target_,model.init.compressor,model.init.distance_matrix,model.init.k,model.init.m,model.init.method,model.init.metric,model.init.name,model.init.symmetric,model.init.precompute,scorers._target_,scorers.accuracy._target_,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss._target_,scorers.log_loss.direction,scorers.log_loss.name,model_layers
157,94c2950b15434f7d1c8b885efcd97ae5,train,deckard.base.experiment.Experiment,94c2950b15434f7d1c8b885efcd97ae5,kdd_nsl,cpu,94c2950b15434f7d1c8b885efcd97ae5,94c2950b15434f7d1c8b885efcd97ae5,GzipClassifier,94c2950b15434f7d1c8b885efcd97ae5,94c2950b15434f7d1c8b885efcd97ae5,,294.938141554,0.294938141554,1708046402.1371105,1708046689.6944127,cpu,52.773535265,0.052773535265,1708046689.6949377,1708046741.5438848,cpu,0.54,15.887837142944337,kdd_nsl/reports/train/94c2950b15434f7d1c8b885efcd97ae5/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.files.FileConfig,kdd_nsl,94c2950b15434f7d1c8b885efcd97ae5,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,Gzip,,1,200,Sum,Jaro-Winkler,gzip_classifier.GzipClassifier,False,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
158,9627fdc19687630bed4641282251fe49,train,deckard.base.experiment.Experiment,9627fdc19687630bed4641282251fe49,kdd_nsl,cpu,9627fdc19687630bed4641282251fe49,9627fdc19687630bed4641282251fe49,GzipClassifier,9627fdc19687630bed4641282251fe49,9627fdc19687630bed4641282251fe49,,1236.286333878,1.236286333878,1708114480.4563005,1708115284.8103104,cpu,13.936902471,0.013936902471,1708115284.81155,1708115297.2898817,cpu,0.87,4.49004093170166,kdd_nsl/reports/train/9627fdc19687630bed4641282251fe49/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.files.FileConfig,kdd_nsl,9627fdc19687630bed4641282251fe49,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,BZ2,,7,10,Random,NCD,gzip_classifier.GzipClassifier,False,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
159,986abd6ae1aedd98bc324e51b80865d5,train,deckard.base.experiment.Experiment,986abd6ae1aedd98bc324e51b80865d5,kdd_nsl,cpu,986abd6ae1aedd98bc324e51b80865d5,986abd6ae1aedd98bc324e51b80865d5,GzipClassifier,986abd6ae1aedd98bc324e51b80865d5,986abd6ae1aedd98bc324e51b80865d5,,160.744697568,0.160744697568,1708036041.0902238,1708036197.1823368,cpu,81.191539948,0.081191539948,1708036197.1831913,1708036277.5075345,cpu,0.536,16.025992248535157,kdd_nsl/reports/train/986abd6ae1aedd98bc324e51b80865d5/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,1000,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.files.FileConfig,kdd_nsl,986abd6ae1aedd98bc324e51b80865d5,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,1000,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,Gzip,,3,20,Medoid,Hamming,gzip_classifier.GzipClassifier,True,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
160,98ff312329029a65f9950e76c8c34f74,train,deckard.base.experiment.Experiment,98ff312329029a65f9950e76c8c34f74,kdd_nsl,cpu,98ff312329029a65f9950e76c8c34f74,98ff312329029a65f9950e76c8c34f74,GzipClassifier,98ff312329029a65f9950e76c8c34f74,98ff312329029a65f9950e76c8c34f74,,317.016769586,0.317016769586,1708077796.3368983,1708078105.7782106,cpu,66.702947524,0.066702947524,1708078105.7785344,1708078171.095724,cpu,0.91,3.108489875793457,kdd_nsl/reports/train/98ff312329029a65f9950e76c8c34f74/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.files.FileConfig,kdd_nsl,98ff312329029a65f9950e76c8c34f74,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,Gzip,,5,500,SVC,Levenshtein,gzip_classifier.GzipClassifier,False,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
161,990c496f2afc18b9e7330419602e6409,train,deckard.base.experiment.Experiment,990c496f2afc18b9e7330419602e6409,kdd_nsl,cpu,990c496f2afc18b9e7330419602e6409,990c496f2afc18b9e7330419602e6409,GzipClassifier,990c496f2afc18b9e7330419602e6409,990c496f2afc18b9e7330419602e6409,,1031.382944831,1.031382944831,1708224568.7559032,1708225473.220775,cpu,198.71898405,0.19871898405,1708225473.2218382,1708225643.5858777,cpu,0.97,1.0361632919311523,kdd_nsl/reports/train/990c496f2afc18b9e7330419602e6409/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.files.FileConfig,kdd_nsl,990c496f2afc18b9e7330419602e6409,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,Gzip,,5,500,Random,NCD,gzip_classifier.GzipClassifier,True,True,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
162,9ab0c528ee369040f9331c5edf57bdda,train,deckard.base.experiment.Experiment,9ab0c528ee369040f9331c5edf57bdda,kdd_nsl,cpu,9ab0c528ee369040f9331c5edf57bdda,9ab0c528ee369040f9331c5edf57bdda,GzipClassifier,9ab0c528ee369040f9331c5edf57bdda,9ab0c528ee369040f9331c5edf57bdda,,650.096986251,0.650096986251,1708148926.23013,1708149363.1448662,cpu,245.64468541,0.24564468541,1708105557.08821,1708105716.6887257,cpu,0.98,0.6907755278982145,kdd_nsl/reports/train/9ab0c528ee369040f9331c5edf57bdda/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.files.FileConfig,kdd_nsl,9ab0c528ee369040f9331c5edf57bdda,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,BZ2,,7,500,Random,NCD,gzip_classifier.GzipClassifier,True,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
164,9b7686f5e8c772315ede8b15cbc24ec7,train,deckard.base.experiment.Experiment,9b7686f5e8c772315ede8b15cbc24ec7,kdd_nsl,cpu,9b7686f5e8c772315ede8b15cbc24ec7,9b7686f5e8c772315ede8b15cbc24ec7,GzipClassifier,9b7686f5e8c772315ede8b15cbc24ec7,9b7686f5e8c772315ede8b15cbc24ec7,,248.694087933,0.248694087933,1708092819.670782,1708093062.1151686,cpu,121.595307816,0.121595307816,1708093062.115939,1708093180.6089578,cpu,0.59,14.16089832305908,kdd_nsl/reports/train/9b7686f5e8c772315ede8b15cbc24ec7/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.files.FileConfig,kdd_nsl,9b7686f5e8c772315ede8b15cbc24ec7,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,Gzip,,5,500,Medoid,Jaro,gzip_classifier.GzipClassifier,False,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
166,9cb6dae188606c8f00f97f7c1d55bde2,train,deckard.base.experiment.Experiment,9cb6dae188606c8f00f97f7c1d55bde2,kdd_nsl,cpu,9cb6dae188606c8f00f97f7c1d55bde2,9cb6dae188606c8f00f97f7c1d55bde2,GzipClassifier,9cb6dae188606c8f00f97f7c1d55bde2,9cb6dae188606c8f00f97f7c1d55bde2,,183.0245702,0.1830245702,1708046402.1400852,1708046580.7852447,cpu,133.366266931,0.133366266931,1708046580.7856593,1708046711.586816,cpu,0.97,1.0361632919311523,kdd_nsl/reports/train/9cb6dae188606c8f00f97f7c1d55bde2/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.files.FileConfig,kdd_nsl,9cb6dae188606c8f00f97f7c1d55bde2,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,Gzip,,1,500,Random,Levenshtein,gzip_classifier.GzipClassifier,True,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
167,9ee50e3f4e74fb65c22950af4cdb52aa,train,deckard.base.experiment.Experiment,9ee50e3f4e74fb65c22950af4cdb52aa,kdd_nsl,cpu,9ee50e3f4e74fb65c22950af4cdb52aa,9ee50e3f4e74fb65c22950af4cdb52aa,GzipClassifier,9ee50e3f4e74fb65c22950af4cdb52aa,9ee50e3f4e74fb65c22950af4cdb52aa,,293.542529082,0.293542529082,1708036672.5778446,1708036958.9164913,cpu,388.788178676,0.388788178676,1708036958.9172,1708037339.684707,cpu,0.554,15.404294273376465,kdd_nsl/reports/train/9ee50e3f4e74fb65c22950af4cdb52aa/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,1000,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.files.FileConfig,kdd_nsl,9ee50e3f4e74fb65c22950af4cdb52aa,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,1000,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,Gzip,,11,200,Random,Jaro,gzip_classifier.GzipClassifier,False,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
168,9f1eecc8e03053765fee4b6caa6c23f3,train,deckard.base.experiment.Experiment,9f1eecc8e03053765fee4b6caa6c23f3,kdd_nsl,cpu,9f1eecc8e03053765fee4b6caa6c23f3,9f1eecc8e03053765fee4b6caa6c23f3,GzipClassifier,9f1eecc8e03053765fee4b6caa6c23f3,9f1eecc8e03053765fee4b6caa6c23f3,,152.798165428,0.152798165428,1708084300.094099,1708084448.1103108,cpu,63.518351848,0.063518351848,1708084448.1112063,1708084510.0082762,cpu,0.82,6.216979751586914,kdd_nsl/reports/train/9f1eecc8e03053765fee4b6caa6c23f3/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.files.FileConfig,kdd_nsl,9f1eecc8e03053765fee4b6caa6c23f3,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,Gzip,,11,500,SVC,Levenshtein,gzip_classifier.GzipClassifier,True,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
169,a2ec7c460841fb2bde901484952f073d,train,deckard.base.experiment.Experiment,a2ec7c460841fb2bde901484952f073d,kdd_nsl,cpu,a2ec7c460841fb2bde901484952f073d,a2ec7c460841fb2bde901484952f073d,GzipClassifier,a2ec7c460841fb2bde901484952f073d,a2ec7c460841fb2bde901484952f073d,,155.485346248,0.155485346248,1708104264.5273511,1708104415.2229466,cpu,53.051881361,0.053051881361,1708104415.2238154,1708104466.871527,cpu,0.97,1.0361632919311523,kdd_nsl/reports/train/a2ec7c460841fb2bde901484952f073d/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.files.FileConfig,kdd_nsl,a2ec7c460841fb2bde901484952f073d,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,Gzip,,5,200,Sum,Levenshtein,gzip_classifier.GzipClassifier,True,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
170,a3f63d89806174cf4c2c128458c83886,train,deckard.base.experiment.Experiment,a3f63d89806174cf4c2c128458c83886,kdd_nsl,cpu,a3f63d89806174cf4c2c128458c83886,a3f63d89806174cf4c2c128458c83886,GzipClassifier,a3f63d89806174cf4c2c128458c83886,a3f63d89806174cf4c2c128458c83886,,509.462370941,0.509462370941,1708141932.7162817,1708142379.654402,cpu,195.154633199,0.195154633199,1708142379.6552095,1708142547.3985116,cpu,0.98,0.6907755279541016,kdd_nsl/reports/train/a3f63d89806174cf4c2c128458c83886/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.files.FileConfig,kdd_nsl,a3f63d89806174cf4c2c128458c83886,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,Gzip,,11,500,Sum,NCD,gzip_classifier.GzipClassifier,True,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
171,a4912c60d7c58420fc66c81d431169d2,train,deckard.base.experiment.Experiment,a4912c60d7c58420fc66c81d431169d2,kdd_nsl,cpu,a4912c60d7c58420fc66c81d431169d2,a4912c60d7c58420fc66c81d431169d2,GzipClassifier,a4912c60d7c58420fc66c81d431169d2,a4912c60d7c58420fc66c81d431169d2,,155.64099123,0.15564099123,1708104112.6084118,1708104263.8295703,cpu,122.394999004,0.122394999004,1708094249.234558,1708094369.0239065,cpu,0.98,0.6907755278982144,kdd_nsl/reports/train/a4912c60d7c58420fc66c81d431169d2/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.files.FileConfig,kdd_nsl,a4912c60d7c58420fc66c81d431169d2,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,Gzip,,5,500,Medoid,Levenshtein,gzip_classifier.GzipClassifier,True,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
172,a55fe40ff87cf85bd7fe973b356e1795,train,deckard.base.experiment.Experiment,a55fe40ff87cf85bd7fe973b356e1795,kdd_nsl,cpu,a55fe40ff87cf85bd7fe973b356e1795,a55fe40ff87cf85bd7fe973b356e1795,GzipClassifier,a55fe40ff87cf85bd7fe973b356e1795,a55fe40ff87cf85bd7fe973b356e1795,,1262.73465628,1.26273465628,1708121661.3401308,1708122480.887803,cpu,103.714829957,0.103714829957,1708122480.8887186,1708122552.2210107,cpu,0.96,1.3815510559082032,kdd_nsl/reports/train/a55fe40ff87cf85bd7fe973b356e1795/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.files.FileConfig,kdd_nsl,a55fe40ff87cf85bd7fe973b356e1795,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,BZ2,,1,200,Random,NCD,gzip_classifier.GzipClassifier,False,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
174,a7c522f843983257e0f3bccb1a54f0bb,train,deckard.base.experiment.Experiment,a7c522f843983257e0f3bccb1a54f0bb,kdd_nsl,cpu,a7c522f843983257e0f3bccb1a54f0bb,a7c522f843983257e0f3bccb1a54f0bb,GzipClassifier,a7c522f843983257e0f3bccb1a54f0bb,a7c522f843983257e0f3bccb1a54f0bb,,1034.57622359,1.03457622359,1708226099.3194344,1708227006.108503,cpu,199.520515356,0.199520515356,1708227006.1093132,1708227176.9980843,cpu,0.96,1.3815510559082032,kdd_nsl/reports/train/a7c522f843983257e0f3bccb1a54f0bb/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.files.FileConfig,kdd_nsl,a7c522f843983257e0f3bccb1a54f0bb,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,Gzip,,3,500,Sum,NCD,gzip_classifier.GzipClassifier,True,True,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
175,a84d1728fc637b62e53e37c12fdf4fab,train,deckard.base.experiment.Experiment,a84d1728fc637b62e53e37c12fdf4fab,kdd_nsl,cpu,a84d1728fc637b62e53e37c12fdf4fab,a84d1728fc637b62e53e37c12fdf4fab,GzipClassifier,a84d1728fc637b62e53e37c12fdf4fab,a84d1728fc637b62e53e37c12fdf4fab,,645.457708802,0.645457708802,1708142548.0016332,1708142981.290175,cpu,53.729926334,0.053729926334,1708142981.2907307,1708143019.9683871,cpu,0.92,2.7631021118164063,kdd_nsl/reports/train/a84d1728fc637b62e53e37c12fdf4fab/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.files.FileConfig,kdd_nsl,a84d1728fc637b62e53e37c12fdf4fab,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,BZ2,,11,100,Medoid,NCD,gzip_classifier.GzipClassifier,True,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
176,a85524991eac8573c3534aff39050c13,train,deckard.base.experiment.Experiment,a85524991eac8573c3534aff39050c13,kdd_nsl,cpu,a85524991eac8573c3534aff39050c13,a85524991eac8573c3534aff39050c13,GzipClassifier,a85524991eac8573c3534aff39050c13,a85524991eac8573c3534aff39050c13,,263.389959675,0.263389959675,1708087070.6504066,1708087328.0346582,cpu,9.556835742,0.009556835742,1708086803.9380069,1708086813.342578,cpu,0.88,4.144653167389282,kdd_nsl/reports/train/a85524991eac8573c3534aff39050c13/predictions.json,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.files.FileConfig,kdd_nsl,a85524991eac8573c3534aff39050c13,predictions.json,reports,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.model.art_pipeline.ArtPipeline,2,sklearn,deckard.base.data.Data,raw_data/kdd_nsl.csv,label,deckard.base.data.SklearnDataSampler,0,True,100,1000,use_encoded_value,sklearn.preprocessing.OrdinalEncoder,-1,sklearn.preprocessing.StandardScaler,True,True,deckard.base.model.ModelInitializer,Gzip,,11,20,Random,Levenshtein,gzip_classifier.GzipClassifier,False,,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipClassifier
