,stage,_target_,data,dataset,device_id,files,model,model_name,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data._target_,data.drop,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model._target_,model.library,model.data._target_,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init._target_,model.init.class_weight,model.init.distance_matrix,model.init.gamma,model.init.kernel,model.init.m,model.init.metric,model.init.name,model.init.precompute,model.init.sampling_method,model.init.symmetric,scorers._target_,scorers.accuracy._target_,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss._target_,scorers.log_loss.direction,scorers.log_loss.name,model_layers
656d8b70f679d9f270788a9f3c7a7dbe,train,deckard.base.experiment.Experiment,656d8b70f679d9f270788a9f3c7a7dbe,DDoS,cpu,656d8b70f679d9f270788a9f3c7a7dbe,656d8b70f679d9f270788a9f3c7a7dbe,k-SVC,656d8b70f679d9f270788a9f3c7a7dbe,656d8b70f679d9f270788a9f3c7a7dbe,0.51,16.924000433506237,cpu,1721866636.496659,1721866628.3285162,8.3904682,0.083904682,cpu,1721866628.3284686,1721866628.3169384,0.01042195,0.0001042195,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,656d8b70f679d9f270788a9f3c7a7dbe,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,10.0,deckard.base.model.ModelInitializer,,ddos/model/hamming/100-100/7.npz,scale,rbf,0.9977441490856918,Hamming,gzip_classifier.GzipSVC,True,Random,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
4f0d7ff10cc3bea579a0a406af58a3b9,train,deckard.base.experiment.Experiment,4f0d7ff10cc3bea579a0a406af58a3b9,DDoS,cpu,4f0d7ff10cc3bea579a0a406af58a3b9,4f0d7ff10cc3bea579a0a406af58a3b9,k-SVC,4f0d7ff10cc3bea579a0a406af58a3b9,4f0d7ff10cc3bea579a0a406af58a3b9,0.47,18.305767380608813,cpu,1721868833.112408,1721868825.174672,8.17677663,0.0817677663,cpu,1721868825.17461,1721868825.0898657,0.08428108,0.0008428108,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,2,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,4f0d7ff10cc3bea579a0a406af58a3b9,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,2,True,True,100,100,Label,10.0,deckard.base.model.ModelInitializer,,ddos/model/pkl/100-100/2.npz,scale,rbf,0.8089107180138702,Pickle,gzip_classifier.GzipSVC,True,Random,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
4eaec1662ed0ec1b6de81c18fb4ac7c5,train,deckard.base.experiment.Experiment,4eaec1662ed0ec1b6de81c18fb4ac7c5,DDoS,cpu,4eaec1662ed0ec1b6de81c18fb4ac7c5,4eaec1662ed0ec1b6de81c18fb4ac7c5,k-SVC,4eaec1662ed0ec1b6de81c18fb4ac7c5,4eaec1662ed0ec1b6de81c18fb4ac7c5,0.47,18.30579136853172,cpu,1721868012.8969944,1721868007.4317763,6.29523642,0.0629523642,cpu,1721868007.4317155,1721868007.4231615,0.00769009,7.69009e-05,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,4eaec1662ed0ec1b6de81c18fb4ac7c5,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,100,100,Label,10.0,deckard.base.model.ModelInitializer,balanced,ddos/model/jaro/100-100/6.npz,scale,rbf,0.2830628216603122,Jaro,gzip_classifier.GzipSVC,True,Random,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
4e4bbf1ad739069fc35a3f278ab6497a,train,deckard.base.experiment.Experiment,4e4bbf1ad739069fc35a3f278ab6497a,DDoS,cpu,4e4bbf1ad739069fc35a3f278ab6497a,4e4bbf1ad739069fc35a3f278ab6497a,k-SVC,4e4bbf1ad739069fc35a3f278ab6497a,4e4bbf1ad739069fc35a3f278ab6497a,0.28,24.868198863436252,cpu,1721866170.2575617,1721866159.0238264,12.37688904,0.1237688904,cpu,1721866159.0237656,1721866158.514856,0.53747938,0.0053747938,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,4e4bbf1ad739069fc35a3f278ab6497a,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1,True,True,100,100,Label,10.0,deckard.base.model.ModelInitializer,,ddos/model/lzma/100-100/1.npz,scale,precomputed,0.2880666482953086,LZMA,gzip_classifier.GzipSVC,True,NearMiss,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
4e4aa42a91224f93f13ec182045a82fd,train,deckard.base.experiment.Experiment,4e4aa42a91224f93f13ec182045a82fd,DDoS,cpu,4e4aa42a91224f93f13ec182045a82fd,4e4aa42a91224f93f13ec182045a82fd,k-SVC,4e4aa42a91224f93f13ec182045a82fd,4e4aa42a91224f93f13ec182045a82fd,0.5,17.269787996170436,cpu,1721576467.742139,1721576459.796992,8.14893643,0.0814893643,cpu,1721576459.7968998,1721576459.6011157,0.16149648,0.0016149648,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,4,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,4e4aa42a91224f93f13ec182045a82fd,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,4,True,True,100,100,Label,0.01,deckard.base.model.ModelInitializer,,ddos/model/hamming/100-100/4.npz,scale,rbf,0.9401577110630408,Hamming,gzip_classifier.GzipSVC,True,KNN,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
4e0ad9b9b06494c2064ebd66b68c8992,train,deckard.base.experiment.Experiment,4e0ad9b9b06494c2064ebd66b68c8992,DDoS,cpu,4e0ad9b9b06494c2064ebd66b68c8992,4e0ad9b9b06494c2064ebd66b68c8992,k-SVC,4e0ad9b9b06494c2064ebd66b68c8992,4e0ad9b9b06494c2064ebd66b68c8992,0.5,17.269787996170436,cpu,1721869335.908174,1721869326.910225,9.70591676,0.0970591676,cpu,1721869326.9099195,1721869326.776171,0.14756877,0.0014756877,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,4,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,4e0ad9b9b06494c2064ebd66b68c8992,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,4,True,True,100,100,Label,0.1,deckard.base.model.ModelInitializer,,ddos/model/zstd/100-100/4.npz,scale,precomputed,0.8717346180254653,ZSTD,gzip_classifier.GzipSVC,True,Medoid,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
4deb85c790113f0d0cf3a089d79c097e,train,deckard.base.experiment.Experiment,4deb85c790113f0d0cf3a089d79c097e,DDoS,cpu,4deb85c790113f0d0cf3a089d79c097e,4deb85c790113f0d0cf3a089d79c097e,k-SVC,4deb85c790113f0d0cf3a089d79c097e,4deb85c790113f0d0cf3a089d79c097e,0.5,17.269787996170436,cpu,1721869355.4467683,1721869342.036019,15.07877664,0.1507877664,cpu,1721869342.0359576,1721869341.684065,0.37417731,0.0037417731,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,4,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,4deb85c790113f0d0cf3a089d79c097e,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,4,True,True,100,100,Label,10.0,deckard.base.model.ModelInitializer,balanced,ddos/model/lzma/100-100/4.npz,scale,rbf,0.395683120637391,LZMA,gzip_classifier.GzipSVC,True,NearMiss,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
4dd5a725060ec688f2528404b1255a4d,train,deckard.base.experiment.Experiment,4dd5a725060ec688f2528404b1255a4d,DDoS,cpu,4dd5a725060ec688f2528404b1255a4d,4dd5a725060ec688f2528404b1255a4d,k-SVC,4dd5a725060ec688f2528404b1255a4d,4dd5a725060ec688f2528404b1255a4d,0.5,17.269388197455342,cpu,1721575751.9590604,1721575743.4676185,8.82914106,0.0882914106,cpu,1721575743.467582,1721575743.45722,0.00922729,9.22729e-05,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,3,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,4dd5a725060ec688f2528404b1255a4d,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,3,True,True,100,100,Label,10.0,deckard.base.model.ModelInitializer,,ddos/model/hamming/100-100/3.npz,scale,rbf,0.6880692563454756,Hamming,gzip_classifier.GzipSVC,True,Medoid,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
4d75beb37811fb6d11f551ca94444c6e,train,deckard.base.experiment.Experiment,4d75beb37811fb6d11f551ca94444c6e,DDoS,cpu,4d75beb37811fb6d11f551ca94444c6e,4d75beb37811fb6d11f551ca94444c6e,k-SVC,4d75beb37811fb6d11f551ca94444c6e,4d75beb37811fb6d11f551ca94444c6e,1.0,9.992007221626413e-16,cpu,1721574770.9245727,1721574762.187383,9.55569211,0.0955569211,cpu,1721574762.1871052,1721574762.0653548,0.12422944,0.0012422944,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,4d75beb37811fb6d11f551ca94444c6e,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,100.0,deckard.base.model.ModelInitializer,,ddos/model/gzip/100-100/7.npz,scale,rbf,0.8755915442408535,GZIP,gzip_classifier.GzipSVC,True,Random,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
4d6b3c6ad9cb04a23f23151595f39ad8,train,deckard.base.experiment.Experiment,4d6b3c6ad9cb04a23f23151595f39ad8,DDoS,cpu,4d6b3c6ad9cb04a23f23151595f39ad8,4d6b3c6ad9cb04a23f23151595f39ad8,k-SVC,4d6b3c6ad9cb04a23f23151595f39ad8,4d6b3c6ad9cb04a23f23151595f39ad8,0.5,17.269388197455342,cpu,1721572350.2423236,1721572338.7950237,12.73473432,0.1273473432,cpu,1721572338.7949748,1721572338.176409,0.65393817,0.0065393817,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,6,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,4d6b3c6ad9cb04a23f23151595f39ad8,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,6,True,True,100,100,Label,100.0,deckard.base.model.ModelInitializer,balanced,ddos/model/lzma/100-100/6.npz,scale,rbf,0.3090580984634091,LZMA,gzip_classifier.GzipSVC,True,Hardness,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
4d41b7f7012c23e9a9a001d09073f5f4,train,deckard.base.experiment.Experiment,4d41b7f7012c23e9a9a001d09073f5f4,DDoS,cpu,4d41b7f7012c23e9a9a001d09073f5f4,4d41b7f7012c23e9a9a001d09073f5f4,k-SVC,4d41b7f7012c23e9a9a001d09073f5f4,4d41b7f7012c23e9a9a001d09073f5f4,0.72,9.67085739057499,cpu,1721573093.7964194,1721573086.3303788,7.7467681,0.077467681,cpu,1721573086.3303378,1721573086.2858238,0.04309881,0.0004309881,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,4d41b7f7012c23e9a9a001d09073f5f4,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,100,100,Label,10.0,deckard.base.model.ModelInitializer,,ddos/model/levenshtein/100-100/0.npz,scale,rbf,0.7465797240819392,Levenshtein,gzip_classifier.GzipSVC,True,KNN,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
4c93b034973138251376ad24e6384039,train,deckard.base.experiment.Experiment,4c93b034973138251376ad24e6384039,DDoS,cpu,4c93b034973138251376ad24e6384039,4c93b034973138251376ad24e6384039,k-SVC,4c93b034973138251376ad24e6384039,4c93b034973138251376ad24e6384039,0.5,17.26978799617044,cpu,1721870090.9135458,1721870071.415298,21.89438408,0.2189438408,cpu,1721870071.4152002,1721870071.0345387,0.40121052,0.0040121052,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,7,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,4c93b034973138251376ad24e6384039,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,7,True,True,100,100,Label,0.01,deckard.base.model.ModelInitializer,,ddos/model/lzma/100-100/7.npz,auto,rbf,0.6936915726447827,LZMA,gzip_classifier.GzipSVC,True,Sum,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
4c92c95607ca62ddfb4b1361e0485b77,train,deckard.base.experiment.Experiment,4c92c95607ca62ddfb4b1361e0485b77,DDoS,cpu,4c92c95607ca62ddfb4b1361e0485b77,4c92c95607ca62ddfb4b1361e0485b77,k-SVC,4c92c95607ca62ddfb4b1361e0485b77,4c92c95607ca62ddfb4b1361e0485b77,0.5,17.269787996170436,cpu,1721574908.107998,1721574828.20018,81.34632008,0.8134632008,cpu,1721574828.200139,1721574828.18143,0.01807474,0.0001807474,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,4,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,4c92c95607ca62ddfb4b1361e0485b77,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,4,True,True,100,100,Label,1.0,deckard.base.model.ModelInitializer,,ddos/model/seqratio/100-100/4.npz,auto,rbf,0.7974916997432498,SeqRatio,gzip_classifier.GzipSVC,True,NearMiss,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
4c8e4bce731f4defc825f0ffe827d4a7,train,deckard.base.experiment.Experiment,4c8e4bce731f4defc825f0ffe827d4a7,DDoS,cpu,4c8e4bce731f4defc825f0ffe827d4a7,4c8e4bce731f4defc825f0ffe827d4a7,k-SVC,4c8e4bce731f4defc825f0ffe827d4a7,4c8e4bce731f4defc825f0ffe827d4a7,0.88,4.144669159337886,cpu,1721866998.8498774,1721866992.1644216,7.16916353,0.0716916353,cpu,1721866992.1643116,1721866992.071512,0.09287884,0.0009287884,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,4,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,4c8e4bce731f4defc825f0ffe827d4a7,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,4,True,True,100,100,Label,10.0,deckard.base.model.ModelInitializer,,ddos/model/gzip/100-100/4.npz,auto,rbf,0.4482839577186239,GZIP,gzip_classifier.GzipSVC,True,Sum,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
4c52e3d716451af1562f85984699f201,train,deckard.base.experiment.Experiment,4c52e3d716451af1562f85984699f201,DDoS,cpu,4c52e3d716451af1562f85984699f201,4c52e3d716451af1562f85984699f201,k-SVC,4c52e3d716451af1562f85984699f201,4c52e3d716451af1562f85984699f201,1.0,9.992007221626413e-16,cpu,1721575137.0533094,1721575115.416879,24.94170252,0.2494170252,cpu,1721575115.4167683,1721575115.0962183,0.33942813,0.0033942813,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,1,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,4c52e3d716451af1562f85984699f201,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,1,True,True,100,100,Label,1.0,deckard.base.model.ModelInitializer,,ddos/model/lzma/100-100/1.npz,scale,rbf,0.978498212351794,LZMA,gzip_classifier.GzipSVC,True,NearMiss,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
4c4b39bc2a9e366c0bde1f3d6b9e73d9,train,deckard.base.experiment.Experiment,4c4b39bc2a9e366c0bde1f3d6b9e73d9,DDoS,cpu,4c4b39bc2a9e366c0bde1f3d6b9e73d9,4c4b39bc2a9e366c0bde1f3d6b9e73d9,k-SVC,4c4b39bc2a9e366c0bde1f3d6b9e73d9,4c4b39bc2a9e366c0bde1f3d6b9e73d9,0.5,17.269388197455342,cpu,1721575715.162202,1721575707.7669268,7.63175303,0.0763175303,cpu,1721575707.766868,1721575707.720068,0.04158585,0.0004158585,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,4,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,4c4b39bc2a9e366c0bde1f3d6b9e73d9,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,4,True,True,100,100,Label,10.0,deckard.base.model.ModelInitializer,balanced,ddos/model/jaro_winkler/100-100/4.npz,scale,rbf,0.6468624143160118,Jaro-Winkler,gzip_classifier.GzipSVC,True,NearMiss,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
4c377555041ebd5c1e75175eab074969,train,deckard.base.experiment.Experiment,4c377555041ebd5c1e75175eab074969,DDoS,cpu,4c377555041ebd5c1e75175eab074969,4c377555041ebd5c1e75175eab074969,k-SVC,4c377555041ebd5c1e75175eab074969,4c377555041ebd5c1e75175eab074969,0.5,17.269787996170436,cpu,1721576492.2823226,1721576485.6985457,7.47221905,0.0747221905,cpu,1721576485.6984615,1721576485.650762,0.04430257,0.0004430257,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,4,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,4c377555041ebd5c1e75175eab074969,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,4,True,True,100,100,Label,0.1,deckard.base.model.ModelInitializer,balanced,ddos/model/levenshtein/100-100/4.npz,scale,rbf,0.3310618447625854,Levenshtein,gzip_classifier.GzipSVC,True,NearMiss,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
4bd96c9cf0b12891804249ee9c0ec936,train,deckard.base.experiment.Experiment,4bd96c9cf0b12891804249ee9c0ec936,DDoS,cpu,4bd96c9cf0b12891804249ee9c0ec936,4bd96c9cf0b12891804249ee9c0ec936,k-SVC,4bd96c9cf0b12891804249ee9c0ec936,4bd96c9cf0b12891804249ee9c0ec936,0.5,17.269612084735794,cpu,1721575648.2850173,1721575639.168233,10.09461457,0.1009461457,cpu,1721575639.1681633,1721575639.0371313,0.13300327,0.0013300327,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,8,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,4bd96c9cf0b12891804249ee9c0ec936,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,8,True,True,100,100,Label,10.0,deckard.base.model.ModelInitializer,,ddos/model/gzip/100-100/8.npz,auto,rbf,0.9156893523990568,GZIP,gzip_classifier.GzipSVC,True,Random,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
4bc4a30e166dbcc2fb83c58c4f9c3d2f,train,deckard.base.experiment.Experiment,4bc4a30e166dbcc2fb83c58c4f9c3d2f,DDoS,cpu,4bc4a30e166dbcc2fb83c58c4f9c3d2f,4bc4a30e166dbcc2fb83c58c4f9c3d2f,k-SVC,4bc4a30e166dbcc2fb83c58c4f9c3d2f,4bc4a30e166dbcc2fb83c58c4f9c3d2f,0.91,3.1084898755419617,cpu,1721866657.0771737,1721866648.4324667,9.21349153,0.0921349153,cpu,1721866648.432355,1721866648.330836,0.10955308,0.0010955308,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,9,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,4bc4a30e166dbcc2fb83c58c4f9c3d2f,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,9,True,True,100,100,Label,10.0,deckard.base.model.ModelInitializer,balanced,ddos/model/zstd/100-100/9.npz,scale,rbf,0.8453971998593673,ZSTD,gzip_classifier.GzipSVC,True,Random,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
4baa6236dc80681addac0fb6847c1698,train,deckard.base.experiment.Experiment,4baa6236dc80681addac0fb6847c1698,DDoS,cpu,4baa6236dc80681addac0fb6847c1698,4baa6236dc80681addac0fb6847c1698,k-SVC,4baa6236dc80681addac0fb6847c1698,4baa6236dc80681addac0fb6847c1698,0.03,33.502988913855546,cpu,1721576468.0582983,1721576459.3822522,9.27258168,0.0927258168,cpu,1721576459.382157,1721576459.2980447,0.09260012,0.0009260012,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,4,True,True,100,100,deckard.base.files.FileConfig,.csv,ddos,4baa6236dc80681addac0fb6847c1698,predictions.json,reports/condense/svc/,score_dict.json,train,deckard.base.model.Model,sklearn,deckard.base.data.Data,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,4,True,True,100,100,Label,0.01,deckard.base.model.ModelInitializer,balanced,ddos/model/gzip/100-100/4.npz,scale,precomputed,0.7950963539148639,GZIP,gzip_classifier.GzipSVC,True,Random,Asymmetric,deckard.base.scorer.ScorerDict,deckard.base.scorer.ScorerConfig,maximize,sklearn.metrics.accuracy_score,deckard.base.scorer.ScorerConfig,minimize,sklearn.metrics.log_loss,GzipSVC
