,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.drop,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.drop,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,Condensing Method,model.init.distance_matrix,model.init.k,Condensing Ratio,Metric,model.init.modified,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers
9d81bf1e4c521da7a644fda96e467150,train,deckard.base.experiment.Experiment,9d81bf1e4c521da7a644fda96e467150,DDoS,cpu,9d81bf1e4c521da7a644fda96e467150,9d81bf1e4c521da7a644fda96e467150,k-KNN,9d81bf1e4c521da7a644fda96e467150,9d81bf1e4c521da7a644fda96e467150,0.8825,4.058344207279941,cpu,1726277455.6567786,1726277332.5752978,127.43602518,0.31859006295,cpu,1726277332.5750864,1726277332.4167511,0.15717565,0.00015717565,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,9d81bf1e4c521da7a644fda96e467150,predictions.json,reports/condense/knn/hamming/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Medoid,ddos/models/hamming/symmetry_true/modified_true/1000-400-0.npz,3,0.9,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
d4e85c3e681817fd7a87edd08de1b9ee,train,deckard.base.experiment.Experiment,d4e85c3e681817fd7a87edd08de1b9ee,DDoS,cpu,d4e85c3e681817fd7a87edd08de1b9ee,d4e85c3e681817fd7a87edd08de1b9ee,k-KNN,d4e85c3e681817fd7a87edd08de1b9ee,d4e85c3e681817fd7a87edd08de1b9ee,0.8625,4.749121734171729,cpu,1726277157.5022862,1726277016.502341,146.30563856,0.3657640964,cpu,1726277016.5022056,1726277016.20807,0.27204685,0.00027204685,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,d4e85c3e681817fd7a87edd08de1b9ee,predictions.json,reports/condense/knn/hamming/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,NearMiss,ddos/models/hamming/symmetry_true/modified_true/1000-400-0.npz,3,0.9,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
e9062b5e2bad82a986da205e54cc4aa9,train,deckard.base.experiment.Experiment,e9062b5e2bad82a986da205e54cc4aa9,DDoS,cpu,e9062b5e2bad82a986da205e54cc4aa9,e9062b5e2bad82a986da205e54cc4aa9,k-KNN,e9062b5e2bad82a986da205e54cc4aa9,e9062b5e2bad82a986da205e54cc4aa9,0.86,4.835468675159006,cpu,1726277731.9292934,1726277655.1622417,79.58194102,0.19895485255,cpu,1726277655.162114,1726277654.3314056,0.82840663,0.00082840663,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,e9062b5e2bad82a986da205e54cc4aa9,predictions.json,reports/condense/knn/hamming/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,KNN,ddos/models/hamming/symmetry_true/modified_true/1000-400-0.npz,3,0.9,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
eba288b0eb73ce7bd8f277f3231e58c1,train,deckard.base.experiment.Experiment,eba288b0eb73ce7bd8f277f3231e58c1,DDoS,cpu,eba288b0eb73ce7bd8f277f3231e58c1,eba288b0eb73ce7bd8f277f3231e58c1,k-KNN,eba288b0eb73ce7bd8f277f3231e58c1,eba288b0eb73ce7bd8f277f3231e58c1,0.8625,4.749121734171729,cpu,1726276863.857676,1726276749.6863017,117.15376843,0.292884421075,cpu,1726276749.6862116,1726276744.7684658,4.91746325,0.00491746325,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,eba288b0eb73ce7bd8f277f3231e58c1,predictions.json,reports/condense/knn/hamming/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Hardness,ddos/models/hamming/symmetry_true/modified_true/1000-400-0.npz,3,0.9,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
2a1b3a63d7a8f11cff16ae16abda23a2,train,deckard.base.experiment.Experiment,2a1b3a63d7a8f11cff16ae16abda23a2,DDoS,cpu,2a1b3a63d7a8f11cff16ae16abda23a2,2a1b3a63d7a8f11cff16ae16abda23a2,k-KNN,2a1b3a63d7a8f11cff16ae16abda23a2,2a1b3a63d7a8f11cff16ae16abda23a2,0.875,4.31738103225462,cpu,1726240350.227911,1726240217.5762138,137.42143572,0.3435535893,cpu,1726240217.5744112,1726240041.039518,183.20654208,0.18320654208,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,2a1b3a63d7a8f11cff16ae16abda23a2,predictions.json,reports/condense/knn/hamming/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Random,ddos/models/hamming/symmetry_true/modified_true/1000-400-0.npz,3,1.0,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
1b00672b78c5b8328b4f9b26a69d64e9,train,deckard.base.experiment.Experiment,1b00672b78c5b8328b4f9b26a69d64e9,DDoS,cpu,1b00672b78c5b8328b4f9b26a69d64e9,1b00672b78c5b8328b4f9b26a69d64e9,k-KNN,1b00672b78c5b8328b4f9b26a69d64e9,1b00672b78c5b8328b4f9b26a69d64e9,0.315,23.65935968055656,cpu,1726429101.8137577,1726429089.318188,12.76708522,0.03191771305,cpu,1726429089.3181176,1726429089.2274263,0.09057402,9.057402e-05,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,1b00672b78c5b8328b4f9b26a69d64e9,predictions.json,reports/condense/knn/jaro/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Random,ddos/models/jaro/symmetry_true/modified_true/1000-400-0.npz,3,0.1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
2fe8f55159248a42a546bd7e20568e25,train,deckard.base.experiment.Experiment,2fe8f55159248a42a546bd7e20568e25,DDoS,cpu,2fe8f55159248a42a546bd7e20568e25,2fe8f55159248a42a546bd7e20568e25,k-KNN,2fe8f55159248a42a546bd7e20568e25,2fe8f55159248a42a546bd7e20568e25,0.4375,19.428331586269948,cpu,1726429304.741292,1726429293.015942,11.96675688,0.0299168922,cpu,1726429293.015843,1726429292.9185123,0.09559013,9.559013e-05,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,2fe8f55159248a42a546bd7e20568e25,predictions.json,reports/condense/knn/jaro/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Medoid,ddos/models/jaro/symmetry_true/modified_true/1000-400-0.npz,3,0.1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
686a8ff24d604fb5e05f7b899956d417,train,deckard.base.experiment.Experiment,686a8ff24d604fb5e05f7b899956d417,DDoS,cpu,686a8ff24d604fb5e05f7b899956d417,686a8ff24d604fb5e05f7b899956d417,k-KNN,686a8ff24d604fb5e05f7b899956d417,686a8ff24d604fb5e05f7b899956d417,0.46,18.650971237148976,cpu,1726429131.356965,1726429118.948559,12.66031379,0.031650784475,cpu,1726429118.9481766,1726429113.125736,5.82219992,0.00582219992,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,686a8ff24d604fb5e05f7b899956d417,predictions.json,reports/condense/knn/jaro/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Hardness,ddos/models/jaro/symmetry_true/modified_true/1000-400-0.npz,3,0.1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
7e3c1dc0b0618dd904058890cab59d89,train,deckard.base.experiment.Experiment,7e3c1dc0b0618dd904058890cab59d89,DDoS,cpu,7e3c1dc0b0618dd904058890cab59d89,7e3c1dc0b0618dd904058890cab59d89,k-KNN,7e3c1dc0b0618dd904058890cab59d89,7e3c1dc0b0618dd904058890cab59d89,0.46,18.650971237148976,cpu,1726429339.997817,1726429327.817727,12.42232041,0.031055801025,cpu,1726429327.8176408,1726429327.4409492,0.37400089,0.00037400089,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,7e3c1dc0b0618dd904058890cab59d89,predictions.json,reports/condense/knn/jaro/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,NearMiss,ddos/models/jaro/symmetry_true/modified_true/1000-400-0.npz,3,0.1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
944fd0b524c5991db2da764da7ed8721,train,deckard.base.experiment.Experiment,944fd0b524c5991db2da764da7ed8721,DDoS,cpu,944fd0b524c5991db2da764da7ed8721,944fd0b524c5991db2da764da7ed8721,k-KNN,944fd0b524c5991db2da764da7ed8721,944fd0b524c5991db2da764da7ed8721,0.47,18.305575477225567,cpu,1726429101.8827808,1726429089.2845292,12.8734729,0.03218368225,cpu,1726429089.28443,1726429089.1903484,0.09397508,9.397508e-05,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,944fd0b524c5991db2da764da7ed8721,predictions.json,reports/condense/knn/jaro/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Sum,ddos/models/jaro/symmetry_true/modified_true/1000-400-0.npz,3,0.1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
9b83b54c6288a016806181821dddd824,train,deckard.base.experiment.Experiment,9b83b54c6288a016806181821dddd824,DDoS,cpu,9b83b54c6288a016806181821dddd824,9b83b54c6288a016806181821dddd824,k-KNN,9b83b54c6288a016806181821dddd824,9b83b54c6288a016806181821dddd824,0.46,18.650971237148976,cpu,1726429193.6283426,1726429181.7280984,12.13803864,0.0303450966,cpu,1726429181.7274463,1726429175.818629,5.90832262,0.00590832262,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,9b83b54c6288a016806181821dddd824,predictions.json,reports/condense/knn/jaro/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Hardness,ddos/models/jaro/symmetry_true/modified_true/1000-400-0.npz,3,0.1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
8b2223227c635911c9e9444a445afbd0,train,deckard.base.experiment.Experiment,8b2223227c635911c9e9444a445afbd0,DDoS,cpu,8b2223227c635911c9e9444a445afbd0,8b2223227c635911c9e9444a445afbd0,k-KNN,8b2223227c635911c9e9444a445afbd0,8b2223227c635911c9e9444a445afbd0,0.88,4.144685151286491,cpu,1726277326.2747686,1726277183.118072,148.57513665,0.371437841625,cpu,1726277183.1179297,1726277182.9951804,0.1224137,0.0001224137,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,8b2223227c635911c9e9444a445afbd0,predictions.json,reports/condense/knn/hamming/0.9/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Random,ddos/models/hamming/symmetry_true/modified_true/1000-400-0.npz,3,0.9,Hamming,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
aa3c1f8bff67de26f930e7a7a116731e,train,deckard.base.experiment.Experiment,aa3c1f8bff67de26f930e7a7a116731e,DDoS,cpu,aa3c1f8bff67de26f930e7a7a116731e,aa3c1f8bff67de26f930e7a7a116731e,k-KNN,aa3c1f8bff67de26f930e7a7a116731e,aa3c1f8bff67de26f930e7a7a116731e,0.3875,21.155260411047607,cpu,1726563680.882413,1726563669.1713104,11.97760573,0.029944014325,cpu,1726563669.1712282,1726563669.0783958,0.09271226,9.271226e-05,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,aa3c1f8bff67de26f930e7a7a116731e,predictions.json,reports/condense/knn/jaro/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,SVC,ddos/models/jaro/symmetry_true/modified_true/1000-400-0.npz,3,0.1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
b7a42fbaa600454b8dfcbb88077434b9,train,deckard.base.experiment.Experiment,b7a42fbaa600454b8dfcbb88077434b9,DDoS,cpu,b7a42fbaa600454b8dfcbb88077434b9,b7a42fbaa600454b8dfcbb88077434b9,k-KNN,b7a42fbaa600454b8dfcbb88077434b9,b7a42fbaa600454b8dfcbb88077434b9,0.47,18.305575477225567,cpu,1726429340.2505288,1726429327.3770316,13.18076649,0.032951916225,cpu,1726429327.376943,1726429327.2807145,0.09610509,9.610509e-05,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,b7a42fbaa600454b8dfcbb88077434b9,predictions.json,reports/condense/knn/jaro/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Sum,ddos/models/jaro/symmetry_true/modified_true/1000-400-0.npz,3,0.1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
ba96386505b65cead0e0083da9abac13,train,deckard.base.experiment.Experiment,ba96386505b65cead0e0083da9abac13,DDoS,cpu,ba96386505b65cead0e0083da9abac13,ba96386505b65cead0e0083da9abac13,k-KNN,ba96386505b65cead0e0083da9abac13,ba96386505b65cead0e0083da9abac13,0.3875,21.155260411047607,cpu,1726429187.9073286,1726429175.9513755,12.18346161,0.030458654025,cpu,1726429175.9512968,1726429175.8595848,0.09155059,9.155059e-05,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,ba96386505b65cead0e0083da9abac13,predictions.json,reports/condense/knn/jaro/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,SVC,ddos/models/jaro/symmetry_true/modified_true/1000-400-0.npz,3,0.1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
f1c40d1ea4c3a7885c51f81cb20b7f7a,train,deckard.base.experiment.Experiment,f1c40d1ea4c3a7885c51f81cb20b7f7a,DDoS,cpu,f1c40d1ea4c3a7885c51f81cb20b7f7a,f1c40d1ea4c3a7885c51f81cb20b7f7a,k-KNN,f1c40d1ea4c3a7885c51f81cb20b7f7a,f1c40d1ea4c3a7885c51f81cb20b7f7a,0.46,18.650971237148976,cpu,1726429155.0219424,1726429142.4669497,12.82090288,0.0320522572,cpu,1726429142.4668677,1726429142.0742123,0.39042174,0.00039042174,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,f1c40d1ea4c3a7885c51f81cb20b7f7a,predictions.json,reports/condense/knn/jaro/0.1/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,NearMiss,ddos/models/jaro/symmetry_true/modified_true/1000-400-0.npz,3,0.1,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
293f73d96b4ea78768efb8139203570d,train,deckard.base.experiment.Experiment,293f73d96b4ea78768efb8139203570d,DDoS,cpu,293f73d96b4ea78768efb8139203570d,293f73d96b4ea78768efb8139203570d,k-KNN,293f73d96b4ea78768efb8139203570d,293f73d96b4ea78768efb8139203570d,0.435,19.514460636957494,cpu,1726559105.913229,1726559083.2202306,23.06767111,0.057669177775,cpu,1726559083.2201352,1726559077.356269,5.86257573,0.00586257573,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,293f73d96b4ea78768efb8139203570d,predictions.json,reports/condense/knn/jaro/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Hardness,ddos/models/jaro/symmetry_true/modified_true/1000-400-0.npz,3,0.2,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
2ded05acc1d1baf211b99efc1a38c0ce,train,deckard.base.experiment.Experiment,2ded05acc1d1baf211b99efc1a38c0ce,DDoS,cpu,2ded05acc1d1baf211b99efc1a38c0ce,2ded05acc1d1baf211b99efc1a38c0ce,k-KNN,2ded05acc1d1baf211b99efc1a38c0ce,2ded05acc1d1baf211b99efc1a38c0ce,0.3625,22.01875380884328,cpu,1726419013.0908651,1726418988.469205,25.10795355,0.062769883875,cpu,1726418988.4691188,1726418988.3779278,0.0910721,9.10721e-05,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,2ded05acc1d1baf211b99efc1a38c0ce,predictions.json,reports/condense/knn/jaro/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Random,ddos/models/jaro/symmetry_true/modified_true/1000-400-0.npz,3,0.2,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
4ff5dab9f6d0087ec7895209a25f4339,train,deckard.base.experiment.Experiment,4ff5dab9f6d0087ec7895209a25f4339,DDoS,cpu,4ff5dab9f6d0087ec7895209a25f4339,4ff5dab9f6d0087ec7895209a25f4339,k-KNN,4ff5dab9f6d0087ec7895209a25f4339,4ff5dab9f6d0087ec7895209a25f4339,0.435,19.514460636957494,cpu,1726418961.1615927,1726418936.7567365,24.88709687,0.062217742175,cpu,1726418936.7566447,1726418935.9485984,0.8059461,0.0008059461,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,4ff5dab9f6d0087ec7895209a25f4339,predictions.json,reports/condense/knn/jaro/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,KNN,ddos/models/jaro/symmetry_true/modified_true/1000-400-0.npz,3,0.2,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
682423e5210a90c95eefc11d388d872c,train,deckard.base.experiment.Experiment,682423e5210a90c95eefc11d388d872c,DDoS,cpu,682423e5210a90c95eefc11d388d872c,682423e5210a90c95eefc11d388d872c,k-KNN,682423e5210a90c95eefc11d388d872c,682423e5210a90c95eefc11d388d872c,0.4475,19.082839874654915,cpu,1726419125.1624792,1726419100.7037086,24.90908702,0.06227271755,cpu,1726419100.7036242,1726419100.6129117,0.09041935,9.041935e-05,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,682423e5210a90c95eefc11d388d872c,predictions.json,reports/condense/knn/jaro/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Random,ddos/models/jaro/symmetry_true/modified_true/1000-400-0.npz,3,0.2,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
6ef435daba805f6bf43e51b2b216bd54,train,deckard.base.experiment.Experiment,6ef435daba805f6bf43e51b2b216bd54,DDoS,cpu,6ef435daba805f6bf43e51b2b216bd54,6ef435daba805f6bf43e51b2b216bd54,k-KNN,6ef435daba805f6bf43e51b2b216bd54,6ef435daba805f6bf43e51b2b216bd54,0.3675,21.84611789768241,cpu,1726559186.390954,1726559162.6746883,24.17507912,0.0604376978,cpu,1726559162.674597,1726559162.5781066,0.09625135,9.625135e-05,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,6ef435daba805f6bf43e51b2b216bd54,predictions.json,reports/condense/knn/jaro/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Medoid,ddos/models/jaro/symmetry_true/modified_true/1000-400-0.npz,3,0.2,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
75d2eea64b240d21e30e4b5d04e19fb8,train,deckard.base.experiment.Experiment,75d2eea64b240d21e30e4b5d04e19fb8,DDoS,cpu,75d2eea64b240d21e30e4b5d04e19fb8,75d2eea64b240d21e30e4b5d04e19fb8,k-KNN,75d2eea64b240d21e30e4b5d04e19fb8,75d2eea64b240d21e30e4b5d04e19fb8,0.4425,19.25541781500209,cpu,1726418925.401904,1726418900.0245993,25.93994995,0.064849874875,cpu,1726418900.024516,1726418899.9337416,0.09067002,9.067002e-05,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,Label,0,True,True,400,1000,deckard.base.files.FileConfig,data,0fa1514d5859e7773300543572faa257,.pkl,ddos,75d2eea64b240d21e30e4b5d04e19fb8,predictions.json,reports/condense/knn/jaro/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,"['Timestamp', 'Unnamed: 0']",raw_data/ddos_undersampled_10000.csv,0,True,True,400,1000,Label,brute,Sum,ddos/models/jaro/symmetry_true/modified_true/1000-400-0.npz,3,0.2,Jaro,Modified,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
